schema,orbit_id,rep_config_id,rep_readable,signature_key,orbit_size,stabilizer_size
CCXX,56,252,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,1|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,57,253,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,1|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,58,255,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,1|1,0]]","(False, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,59,256,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,1|1,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,60,258,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,1|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,61,259,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,1|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,62,261,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,2|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,63,262,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,2|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,64,264,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,2|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,65,265,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,2|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,66,267,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,2|2,0]]","(False, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,67,268,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,2|2,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,68,270,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,0|0,0]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,69,271,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,0|0,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,70,273,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,0|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,71,274,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,0|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,72,276,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,0|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,73,277,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,0|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,74,279,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,1|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,75,280,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,1|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,76,282,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,1|1,0]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,77,283,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,1|1,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,78,285,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,1|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,79,286,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,1|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,80,288,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,2|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,81,289,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,2|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,82,291,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,2|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,83,292,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,2|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,84,294,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,2|2,0]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,85,295,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[1,2|2,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
