schema,orbit_id,rep_config_id,orbit_size,stabilizer_order,stabilizer_type,is_abelian,element_orders,generator_action_ids
CXXC,1083,19969,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1084,19970,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1085,20007,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1086,20008,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1087,20010,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1088,20011,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1089,20013,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1090,20014,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1091,20016,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1092,20017,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1093,20018,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1094,20019,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1095,20020,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1096,20021,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1097,20022,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1098,20023,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1099,20024,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1100,20034,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1101,20035,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1102,20037,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1103,20038,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1104,20040,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1105,20041,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1106,20043,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1107,20044,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1108,20045,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1109,20046,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1110,20047,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1111,20048,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1112,20049,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1113,20050,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1114,20051,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1115,20061,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1116,20062,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1117,20064,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1118,20065,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1119,20067,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1120,20068,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1121,20070,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1122,20071,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1123,20072,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1124,20073,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1125,20074,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1126,20075,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1127,20076,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1128,20077,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1129,20078,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1130,20169,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,1131,20170,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1132,20172,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,1133,20173,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1134,20175,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,1135,20176,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1136,20178,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1137,20179,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1138,20180,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1139,20181,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1140,20182,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1141,20183,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1142,20184,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1143,20185,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1144,20186,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1145,20196,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1146,20197,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1147,20199,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1148,20200,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1149,20202,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1150,20203,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1151,20205,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1152,20206,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1153,20207,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1154,20208,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1155,20209,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1156,20210,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1157,20211,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1158,20212,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1159,20213,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1160,20250,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1161,20251,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1162,20253,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1163,20254,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1164,20256,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1165,20257,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1166,20259,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1167,20260,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1168,20261,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1169,20262,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1170,20263,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1171,20264,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1172,20265,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1173,20266,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1174,20267,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1175,20277,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1176,20278,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1177,20280,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1178,20281,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1179,20283,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1180,20284,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1181,20286,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1182,20287,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1183,20288,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1184,20289,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1185,20290,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1186,20291,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1187,20292,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1188,20293,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1189,20294,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1190,20304,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1191,20305,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1192,20307,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1193,20308,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1194,20310,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1195,20311,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1196,20313,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1197,20314,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1198,20315,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1199,20316,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1200,20317,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1201,20318,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1202,20319,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1203,20320,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1204,20321,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1205,20412,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1206,20413,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1207,20414,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1208,20415,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1209,20416,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1210,20417,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1211,20418,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1212,20419,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1213,20420,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1214,20421,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1215,20422,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1216,20423,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1217,20424,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1218,20425,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1219,20426,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1220,20427,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1221,20428,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1222,20429,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1223,20430,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1224,20431,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1225,20432,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1226,20433,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1227,20434,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1228,20435,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1229,20436,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1230,20437,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1231,20438,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1232,20439,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1233,20440,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1234,20441,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1235,20442,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1236,20443,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1237,20444,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1238,20445,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1239,20446,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1240,20447,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1241,20448,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1242,20449,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1243,20450,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1244,20451,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1245,20452,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1246,20453,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1247,20454,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1248,20455,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1249,20456,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1250,20457,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1251,20458,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1252,20459,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1253,20460,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1254,20461,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1255,20462,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1256,20463,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1257,20464,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1258,20465,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1259,20493,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1260,20494,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1261,20495,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1262,20496,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1263,20497,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1264,20498,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1265,20499,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1266,20500,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1267,20501,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1268,20502,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1269,20503,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1270,20504,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1271,20505,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1272,20506,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1273,20507,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1274,20508,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1275,20509,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1276,20510,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1277,20511,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1278,20512,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1279,20513,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1280,20514,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1281,20515,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1282,20516,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1283,20517,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1284,20518,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1285,20519,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1286,20520,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1287,20521,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1288,20522,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1289,20523,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1290,20524,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1291,20525,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1292,20526,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1293,20527,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1294,20528,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1295,20529,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1296,20530,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1297,20531,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1298,20532,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1299,20533,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1300,20534,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1301,20535,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1302,20536,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1303,20537,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1304,20538,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1305,20539,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1306,20540,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1307,20541,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1308,20542,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1309,20543,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1310,20544,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1311,20545,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1312,20546,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1313,20547,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1314,20548,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1315,20549,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1316,20550,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1317,20551,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1318,20552,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1319,20553,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1320,20554,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1321,20555,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1322,20556,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1323,20557,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1324,20558,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1325,20559,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1326,20560,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1327,20561,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1328,20562,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1329,20563,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1330,20564,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1331,20565,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1332,20566,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1333,20567,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1334,20568,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1335,20569,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1336,20570,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1337,20571,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1338,20572,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1339,20573,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1340,20655,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1341,20656,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1342,20657,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1343,20658,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1344,20659,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1345,20660,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1346,20661,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1347,20662,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1348,20663,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1349,20664,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1350,20665,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1351,20666,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1352,20667,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1353,20668,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1354,20669,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1355,20670,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1356,20671,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1357,20672,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1358,20673,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1359,20674,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1360,20675,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1361,20676,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1362,20677,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1363,20678,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1364,20679,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1365,20680,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1366,20681,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1367,20682,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1368,20683,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1369,20684,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1370,20685,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1371,20686,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1372,20687,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1373,20688,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1374,20689,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1375,20690,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1376,20691,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1377,20692,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1378,20693,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1379,20694,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1380,20695,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1381,20696,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1382,20697,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1383,20698,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1384,20699,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1385,20700,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1386,20701,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1387,20702,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1388,20703,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1389,20704,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1390,20705,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1391,20706,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1392,20707,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1393,20708,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1394,20736,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1395,20737,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1396,20738,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1397,20739,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1398,20740,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1399,20741,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1400,20742,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1401,20743,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1402,20744,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1403,20745,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1404,20746,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1405,20747,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1406,20748,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1407,20749,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1408,20750,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1409,20751,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1410,20752,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1411,20753,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1412,20754,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1413,20755,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1414,20756,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1415,20757,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1416,20758,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1417,20759,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1418,20760,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1419,20761,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1420,20762,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1421,20763,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1422,20764,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1423,20765,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1424,20766,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1425,20767,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1426,20768,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1427,20769,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1428,20770,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1429,20771,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1430,20772,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1431,20773,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1432,20774,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1433,20775,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1434,20776,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1435,20777,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1436,20778,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1437,20779,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1438,20780,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1439,20781,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1440,20782,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1441,20783,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1442,20784,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1443,20785,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1444,20786,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1445,20787,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1446,20788,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1447,20789,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1448,20790,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1449,20791,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1450,20792,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1451,20793,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1452,20794,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1453,20795,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1454,20796,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1455,20797,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1456,20798,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1457,20799,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1458,20800,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1459,20801,216,1,Trivial,True,"{""1"": 1}",[]
