schema,orbit_id,rep_config_id,rep_readable,orbit_size,stabilizer_size
AXXC,157,2271,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,0],C[1,0]]",108,2
AXXC,158,2272,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,0],C[1,1]]",216,1
AXXC,159,2277,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,1],C[0,0]]",108,2
AXXC,160,2278,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,1],C[0,1]]",108,2
AXXC,161,2279,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,1],C[0,2]]",108,2
AXXC,162,2280,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,1],C[1,0]]",216,1
AXXC,163,2281,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,1],C[1,1]]",216,1
AXXC,164,2282,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,1],C[1,2]]",216,1
AXXC,165,2295,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,0],C[0,0]]",54,4
AXXC,166,2296,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,0],C[0,1]]",108,2
AXXC,167,2298,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,0],C[1,0]]",108,2
AXXC,168,2299,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,0],C[1,1]]",216,1
AXXC,169,2304,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,1],C[0,0]]",108,2
AXXC,170,2305,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,1],C[0,1]]",108,2
AXXC,171,2306,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,1],C[0,2]]",108,2
AXXC,172,2307,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,1],C[1,0]]",216,1
AXXC,173,2308,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,1],C[1,1]]",216,1
AXXC,174,2309,"AXXC[A[0,0],X[0,0|1,0],X[0,1|1,1],C[1,2]]",216,1
AXXC,175,2322,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,0],C[0,0]]",54,4
AXXC,176,2323,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,0],C[0,1]]",108,2
AXXC,177,2325,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,0],C[1,0]]",108,2
AXXC,178,2326,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,0],C[1,1]]",216,1
AXXC,179,2331,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,1],C[0,0]]",108,2
AXXC,180,2332,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,1],C[0,1]]",108,2
AXXC,181,2333,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,1],C[0,2]]",108,2
AXXC,182,2334,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,1],C[1,0]]",216,1
AXXC,183,2335,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,1],C[1,1]]",216,1
AXXC,184,2336,"AXXC[A[0,0],X[0,0|1,0],X[0,1|2,1],C[1,2]]",216,1
AXXC,185,2349,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,0],C[0,0]]",54,4
AXXC,186,2350,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,0],C[0,1]]",108,2
AXXC,187,2352,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,0],C[1,0]]",108,2
AXXC,188,2353,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,0],C[1,1]]",216,1
AXXC,189,2358,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,1],C[0,0]]",108,2
AXXC,190,2359,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,1],C[0,1]]",108,2
AXXC,191,2360,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,1],C[0,2]]",108,2
AXXC,192,2361,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,1],C[1,0]]",216,1
AXXC,193,2362,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,1],C[1,1]]",216,1
AXXC,194,2363,"AXXC[A[0,0],X[0,0|1,0],X[0,2|0,1],C[1,2]]",216,1
AXXC,195,2376,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,0],C[0,0]]",54,4
AXXC,196,2377,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,0],C[0,1]]",108,2
AXXC,197,2379,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,0],C[1,0]]",108,2
AXXC,198,2380,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,0],C[1,1]]",216,1
AXXC,199,2385,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,1],C[0,0]]",108,2
AXXC,200,2386,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,1],C[0,1]]",108,2
AXXC,201,2387,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,1],C[0,2]]",108,2
AXXC,202,2388,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,1],C[1,0]]",216,1
AXXC,203,2389,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,1],C[1,1]]",216,1
AXXC,204,2390,"AXXC[A[0,0],X[0,0|1,0],X[0,2|1,1],C[1,2]]",216,1
AXXC,205,2403,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,0],C[0,0]]",54,4
AXXC,206,2404,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,0],C[0,1]]",108,2
AXXC,207,2406,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,0],C[1,0]]",108,2
AXXC,208,2407,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,0],C[1,1]]",216,1
AXXC,209,2412,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,1],C[0,0]]",108,2
AXXC,210,2413,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,1],C[0,1]]",108,2
AXXC,211,2414,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,1],C[0,2]]",108,2
AXXC,212,2415,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,1],C[1,0]]",216,1
AXXC,213,2416,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,1],C[1,1]]",216,1
AXXC,214,2417,"AXXC[A[0,0],X[0,0|1,0],X[0,2|2,1],C[1,2]]",216,1
AXXC,215,2430,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,0],C[0,0]]",108,2
AXXC,216,2431,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,0],C[0,1]]",216,1
AXXC,217,2433,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,0],C[1,0]]",108,2
AXXC,218,2434,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,0],C[1,1]]",216,1
AXXC,219,2436,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,0],C[2,0]]",108,2
AXXC,220,2437,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,0],C[2,1]]",216,1
AXXC,221,2439,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[0,0]]",216,1
AXXC,222,2440,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[0,1]]",216,1
AXXC,223,2441,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[0,2]]",216,1
AXXC,224,2442,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[1,0]]",216,1
