family,sample_id,sigma_rank,eta_rank,delta_rank,nuisance_rank,augmented_rank,quotient_gain,meets_nuisance_cap_7,meets_r22_target,full_quotient_target_holds,provenance
ternary_sample,8332,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8333,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8334,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8335,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8336,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8337,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8338,9,13,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8339,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8340,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8341,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8342,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8343,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8344,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8345,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8346,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8347,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8348,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8349,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8350,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8351,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8352,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8353,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8354,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8355,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8356,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8357,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8358,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8359,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8360,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8361,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8362,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8363,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8364,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8365,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8366,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8367,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8368,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8369,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8370,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8371,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8372,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8373,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8374,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8375,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8376,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8377,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8378,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8379,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8380,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8381,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8382,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8383,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8384,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8385,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8386,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8387,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8388,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8389,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8390,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8391,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8392,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8393,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8394,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8395,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8396,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8397,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8398,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8399,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8400,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8401,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8402,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8403,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8404,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8405,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8406,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8407,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8408,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8409,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8410,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8411,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8412,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8413,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8414,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8415,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8416,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8417,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8418,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8419,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8420,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8421,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8422,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8423,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8424,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8425,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8426,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8427,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8428,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8429,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8430,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8431,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8432,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8433,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8434,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8435,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8436,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8437,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8438,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8439,9,13,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8440,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8441,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8442,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8443,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8444,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8445,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8446,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8447,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8448,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8449,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8450,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8451,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8452,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8453,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8454,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8455,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8456,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8457,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8458,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8459,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8460,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8461,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8462,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8463,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8464,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8465,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8466,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8467,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8468,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8469,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8470,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8471,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8472,8,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8473,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8474,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8475,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8476,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8477,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8478,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8479,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8480,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8481,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8482,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8483,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8484,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8485,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8486,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8487,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8488,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8489,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8490,8,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8491,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8492,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8493,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8494,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8495,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8496,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8497,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8498,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8499,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8500,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8501,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8502,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8503,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8504,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8505,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8506,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8507,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8508,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8509,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8510,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8511,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8512,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8513,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8514,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8515,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8516,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8517,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8518,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8519,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8520,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8521,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8522,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8523,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8524,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8525,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8526,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8527,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8528,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8529,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8530,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8531,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8532,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8533,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8534,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8535,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8536,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8537,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8538,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8539,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8540,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8541,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8542,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8543,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8544,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8545,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8546,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8547,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8548,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8549,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8550,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8551,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8552,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8553,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8554,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8555,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8556,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8557,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8558,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8559,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8560,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8561,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8562,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8563,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8564,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8565,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8566,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8567,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8568,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8569,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8570,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8571,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8572,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8573,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8574,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8575,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8576,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8577,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8578,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8579,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8580,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8581,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8582,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8583,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8584,9,14,15,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8585,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8586,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8587,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8588,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8589,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8590,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8591,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8592,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8593,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8594,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8595,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8596,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8597,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8598,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8599,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8600,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8601,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8602,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8603,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8604,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8605,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8606,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8607,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8608,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8609,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8610,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8611,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8612,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8613,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8614,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8615,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8616,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8617,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8618,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8619,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8620,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8621,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8622,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8623,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8624,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8625,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8626,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8627,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8628,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8629,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8630,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8631,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8632,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8633,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8634,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8635,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8636,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8637,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8638,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8639,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8640,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8641,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8642,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8643,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8644,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8645,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8646,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8647,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8648,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8649,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8650,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8651,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8652,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8653,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8654,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8655,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8656,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8657,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8658,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8659,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8660,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8661,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8662,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8663,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8664,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8665,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8666,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8667,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8668,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8669,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8670,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8671,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8672,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8673,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8674,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8675,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8676,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8677,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8678,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8679,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8680,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8681,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8682,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8683,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8684,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8685,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8686,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,8687,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
