config_id,family,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,jacobian_row_count,jacobian_rank,local_fiber_dimension,full_column_rank,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,image_codimension_in_rows,status,search_status,jacobian_method,rank_tolerance,provenance
R21_r113_r28_aa2_bb6_qq0,AA_BB_only,21,13,8,2,6,0,599,8019,571,28,False,729,3645,3645,0,8019,-7420,7448,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa3_bb0_qq5,AA_QQ_only,21,13,8,3,0,5,619,22599,600,19,False,729,3645,0,18225,22599,-21980,21999,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa3_bb5_qq0,AA_BB_only,21,13,8,3,5,0,599,8019,568,31,False,729,3645,3645,0,8019,-7420,7451,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa4_bb0_qq4,AA_QQ_only,21,13,8,4,0,4,615,22599,592,23,False,729,3645,0,18225,22599,-21984,22007,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa4_bb4_qq0,AA_BB_only,21,13,8,4,4,0,599,8019,572,27,False,729,3645,3645,0,8019,-7420,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa5_bb0_qq3,AA_QQ_only,21,13,8,5,0,3,611,22599,591,20,False,729,3645,0,18225,22599,-21988,22008,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa5_bb3_qq0,AA_BB_only,21,13,8,5,3,0,599,8019,569,30,False,729,3645,3645,0,8019,-7420,7450,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa6_bb0_qq2,AA_QQ_only,21,13,8,6,0,2,607,22599,585,22,False,729,3645,0,18225,22599,-21992,22014,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa6_bb2_qq0,AA_BB_only,21,13,8,6,2,0,599,8019,571,28,False,729,3645,3645,0,8019,-7420,7448,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa7_bb0_qq1,AA_QQ_only,21,13,8,7,0,1,603,22599,579,24,False,729,3645,0,18225,22599,-21996,22020,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa7_bb1_qq0,AA_BB_only,21,13,8,7,1,0,599,8019,569,30,False,729,3645,3645,0,8019,-7420,7450,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa8_bb0_qq0,AA_BB_only,21,13,8,8,0,0,599,4374,568,31,False,729,3645,0,0,4374,-3775,3806,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa0_bb0_qq7,AA_QQ_only,21,14,7,0,0,7,637,18954,615,22,False,729,0,0,18225,18954,-18317,18339,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa0_bb7_qq0,AA_BB_only,21,14,7,0,7,0,602,4374,568,34,False,729,0,3645,0,4374,-3772,3806,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa1_bb0_qq6,AA_QQ_only,21,14,7,1,0,6,632,22599,610,22,False,729,3645,0,18225,22599,-21967,21989,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa1_bb6_qq0,AA_BB_only,21,14,7,1,6,0,602,8019,572,30,False,729,3645,3645,0,8019,-7417,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa2_bb0_qq5,AA_QQ_only,21,14,7,2,0,5,627,22599,606,21,False,729,3645,0,18225,22599,-21972,21993,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa2_bb5_qq0,AA_BB_only,21,14,7,2,5,0,602,8019,570,32,False,729,3645,3645,0,8019,-7417,7449,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa3_bb0_qq4,AA_QQ_only,21,14,7,3,0,4,622,22599,599,23,False,729,3645,0,18225,22599,-21977,22000,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa3_bb4_qq0,AA_BB_only,21,14,7,3,4,0,602,8019,562,40,False,729,3645,3645,0,8019,-7417,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa4_bb0_qq3,AA_QQ_only,21,14,7,4,0,3,617,22599,593,24,False,729,3645,0,18225,22599,-21982,22006,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa4_bb3_qq0,AA_BB_only,21,14,7,4,3,0,602,8019,566,36,False,729,3645,3645,0,8019,-7417,7453,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa5_bb0_qq2,AA_QQ_only,21,14,7,5,0,2,612,22599,587,25,False,729,3645,0,18225,22599,-21987,22012,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa5_bb2_qq0,AA_BB_only,21,14,7,5,2,0,602,8019,572,30,False,729,3645,3645,0,8019,-7417,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa6_bb0_qq1,AA_QQ_only,21,14,7,6,0,1,607,22599,581,26,False,729,3645,0,18225,22599,-21992,22018,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa6_bb1_qq0,AA_BB_only,21,14,7,6,1,0,602,8019,572,30,False,729,3645,3645,0,8019,-7417,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r114_r27_aa7_bb0_qq0,AA_BB_only,21,14,7,7,0,0,602,4374,571,31,False,729,3645,0,0,4374,-3772,3803,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa0_bb0_qq6,AA_QQ_only,21,15,6,0,0,6,639,18954,618,21,False,729,0,0,18225,18954,-18315,18336,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa0_bb6_qq0,AA_BB_only,21,15,6,0,6,0,603,4374,569,34,False,729,0,3645,0,4374,-3771,3805,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa1_bb0_qq5,AA_QQ_only,21,15,6,1,0,5,633,22599,613,20,False,729,3645,0,18225,22599,-21966,21986,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa1_bb5_qq0,AA_BB_only,21,15,6,1,5,0,603,8019,572,31,False,729,3645,3645,0,8019,-7416,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa2_bb0_qq4,AA_QQ_only,21,15,6,2,0,4,627,22599,605,22,False,729,3645,0,18225,22599,-21972,21994,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa2_bb4_qq0,AA_BB_only,21,15,6,2,4,0,603,8019,567,36,False,729,3645,3645,0,8019,-7416,7452,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa3_bb0_qq3,AA_QQ_only,21,15,6,3,0,3,621,22599,600,21,False,729,3645,0,18225,22599,-21978,21999,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa3_bb3_qq0,AA_BB_only,21,15,6,3,3,0,603,8019,573,30,False,729,3645,3645,0,8019,-7416,7446,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa4_bb0_qq2,AA_QQ_only,21,15,6,4,0,2,615,22599,593,22,False,729,3645,0,18225,22599,-21984,22006,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa4_bb2_qq0,AA_BB_only,21,15,6,4,2,0,603,8019,572,31,False,729,3645,3645,0,8019,-7416,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa5_bb0_qq1,AA_QQ_only,21,15,6,5,0,1,609,22599,581,28,False,729,3645,0,18225,22599,-21990,22018,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa5_bb1_qq0,AA_BB_only,21,15,6,5,1,0,603,8019,567,36,False,729,3645,3645,0,8019,-7416,7452,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r115_r26_aa6_bb0_qq0,AA_BB_only,21,15,6,6,0,0,603,4374,576,27,False,729,3645,0,0,4374,-3771,3798,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa0_bb0_qq5,AA_QQ_only,21,16,5,0,0,5,637,18954,615,22,False,729,0,0,18225,18954,-18317,18339,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa0_bb5_qq0,AA_BB_only,21,16,5,0,5,0,602,4374,567,35,False,729,0,3645,0,4374,-3772,3807,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa1_bb0_qq4,AA_QQ_only,21,16,5,1,0,4,630,22599,607,23,False,729,3645,0,18225,22599,-21969,21992,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa1_bb4_qq0,AA_BB_only,21,16,5,1,4,0,602,8019,572,30,False,729,3645,3645,0,8019,-7417,7447,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa2_bb0_qq3,AA_QQ_only,21,16,5,2,0,3,623,22599,600,23,False,729,3645,0,18225,22599,-21976,21999,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa2_bb3_qq0,AA_BB_only,21,16,5,2,3,0,602,8019,567,35,False,729,3645,3645,0,8019,-7417,7452,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa3_bb0_qq2,AA_QQ_only,21,16,5,3,0,2,616,22599,592,24,False,729,3645,0,18225,22599,-21983,22007,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa3_bb2_qq0,AA_BB_only,21,16,5,3,2,0,602,8019,570,32,False,729,3645,3645,0,8019,-7417,7449,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa4_bb0_qq1,AA_QQ_only,21,16,5,4,0,1,609,22599,584,25,False,729,3645,0,18225,22599,-21990,22015,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa4_bb1_qq0,AA_BB_only,21,16,5,4,1,0,602,8019,565,37,False,729,3645,3645,0,8019,-7417,7454,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r116_r25_aa5_bb0_qq0,AA_BB_only,21,16,5,5,0,0,602,4374,573,29,False,729,3645,0,0,4374,-3772,3801,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa0_bb0_qq4,AA_QQ_only,21,17,4,0,0,4,631,18954,609,22,False,729,0,0,18225,18954,-18323,18345,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa0_bb4_qq0,AA_BB_only,21,17,4,0,4,0,599,4374,559,40,False,729,0,3645,0,4374,-3775,3815,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa1_bb0_qq3,AA_QQ_only,21,17,4,1,0,3,623,22599,603,20,False,729,3645,0,18225,22599,-21976,21996,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa1_bb3_qq0,AA_BB_only,21,17,4,1,3,0,599,8019,562,37,False,729,3645,3645,0,8019,-7420,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa2_bb0_qq2,AA_QQ_only,21,17,4,2,0,2,615,22599,592,23,False,729,3645,0,18225,22599,-21984,22007,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa2_bb2_qq0,AA_BB_only,21,17,4,2,2,0,599,8019,565,34,False,729,3645,3645,0,8019,-7420,7454,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa3_bb0_qq1,AA_QQ_only,21,17,4,3,0,1,607,22599,585,22,False,729,3645,0,18225,22599,-21992,22014,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa3_bb1_qq0,AA_BB_only,21,17,4,3,1,0,599,8019,563,36,False,729,3645,3645,0,8019,-7420,7456,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r117_r24_aa4_bb0_qq0,AA_BB_only,21,17,4,4,0,0,599,4374,567,32,False,729,3645,0,0,4374,-3775,3807,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa0_bb0_qq3,AA_QQ_only,21,18,3,0,0,3,621,18954,602,19,False,729,0,0,18225,18954,-18333,18352,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa0_bb3_qq0,AA_BB_only,21,18,3,0,3,0,594,4374,555,39,False,729,0,3645,0,4374,-3780,3819,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa1_bb0_qq2,AA_QQ_only,21,18,3,1,0,2,612,22599,590,22,False,729,3645,0,18225,22599,-21987,22009,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa1_bb2_qq0,AA_BB_only,21,18,3,1,2,0,594,8019,554,40,False,729,3645,3645,0,8019,-7425,7465,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa2_bb0_qq1,AA_QQ_only,21,18,3,2,0,1,603,22599,576,27,False,729,3645,0,18225,22599,-21996,22023,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa2_bb1_qq0,AA_BB_only,21,18,3,2,1,0,594,8019,560,34,False,729,3645,3645,0,8019,-7425,7459,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r118_r23_aa3_bb0_qq0,AA_BB_only,21,18,3,3,0,0,594,4374,564,30,False,729,3645,0,0,4374,-3780,3810,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r119_r22_aa0_bb0_qq2,AA_QQ_only,21,19,2,0,0,2,607,18954,583,24,False,729,0,0,18225,18954,-18347,18371,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r119_r22_aa0_bb2_qq0,AA_BB_only,21,19,2,0,2,0,587,4374,555,32,False,729,0,3645,0,4374,-3787,3819,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r119_r22_aa1_bb0_qq1,AA_QQ_only,21,19,2,1,0,1,597,22599,575,22,False,729,3645,0,18225,22599,-22002,22024,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r119_r22_aa1_bb1_qq0,AA_BB_only,21,19,2,1,1,0,587,8019,547,40,False,729,3645,3645,0,8019,-7432,7472,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r119_r22_aa2_bb0_qq0,AA_BB_only,21,19,2,2,0,0,587,4374,546,41,False,729,3645,0,0,4374,-3787,3828,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r120_r21_aa0_bb0_qq1,AA_QQ_only,21,20,1,0,0,1,589,18954,563,26,False,729,0,0,18225,18954,-18365,18391,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r120_r21_aa0_bb1_qq0,AA_BB_only,21,20,1,0,1,0,578,4374,536,42,False,729,0,3645,0,4374,-3796,3838,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r120_r21_aa1_bb0_qq0,AA_BB_only,21,20,1,1,0,0,578,4374,538,40,False,729,3645,0,0,4374,-3796,3836,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa0_bb0_qq13,AA_QQ_only,22,9,13,0,0,13,594,18954,572,22,False,729,0,0,18225,18954,-18360,18382,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa0_bb13_qq0,AA_BB_only,22,9,13,0,13,0,594,4374,568,26,False,729,0,3645,0,4374,-3780,3806,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa1_bb0_qq12,AA_QQ_only,22,9,13,1,0,12,594,22599,570,24,False,729,3645,0,18225,22599,-22005,22029,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa1_bb12_qq0,AA_BB_only,22,9,13,1,12,0,594,8019,561,33,False,729,3645,3645,0,8019,-7425,7458,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa2_bb0_qq11,AA_QQ_only,22,9,13,2,0,11,594,22599,575,19,False,729,3645,0,18225,22599,-22005,22024,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa2_bb11_qq0,AA_BB_only,22,9,13,2,11,0,594,8019,559,35,False,729,3645,3645,0,8019,-7425,7460,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa3_bb0_qq10,AA_QQ_only,22,9,13,3,0,10,594,22599,573,21,False,729,3645,0,18225,22599,-22005,22026,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa3_bb10_qq0,AA_BB_only,22,9,13,3,10,0,594,8019,564,30,False,729,3645,3645,0,8019,-7425,7455,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa4_bb0_qq9,AA_QQ_only,22,9,13,4,0,9,594,22599,573,21,False,729,3645,0,18225,22599,-22005,22026,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa4_bb9_qq0,AA_BB_only,22,9,13,4,9,0,594,8019,561,33,False,729,3645,3645,0,8019,-7425,7458,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa5_bb0_qq8,AA_QQ_only,22,9,13,5,0,8,594,22599,572,22,False,729,3645,0,18225,22599,-22005,22027,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa5_bb8_qq0,AA_BB_only,22,9,13,5,8,0,594,8019,564,30,False,729,3645,3645,0,8019,-7425,7455,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa6_bb0_qq7,AA_QQ_only,22,9,13,6,0,7,594,22599,572,22,False,729,3645,0,18225,22599,-22005,22027,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa6_bb7_qq0,AA_BB_only,22,9,13,6,7,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa7_bb0_qq6,AA_QQ_only,22,9,13,7,0,6,594,22599,571,23,False,729,3645,0,18225,22599,-22005,22028,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa7_bb6_qq0,AA_BB_only,22,9,13,7,6,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa8_bb0_qq5,AA_QQ_only,22,9,13,8,0,5,594,22599,570,24,False,729,3645,0,18225,22599,-22005,22029,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa8_bb5_qq0,AA_BB_only,22,9,13,8,5,0,594,8019,567,27,False,729,3645,3645,0,8019,-7425,7452,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa9_bb0_qq4,AA_QQ_only,22,9,13,9,0,4,594,22599,571,23,False,729,3645,0,18225,22599,-22005,22028,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa9_bb4_qq0,AA_BB_only,22,9,13,9,4,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa10_bb0_qq3,AA_QQ_only,22,9,13,10,0,3,594,22599,567,27,False,729,3645,0,18225,22599,-22005,22032,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa10_bb3_qq0,AA_BB_only,22,9,13,10,3,0,594,8019,565,29,False,729,3645,3645,0,8019,-7425,7454,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa11_bb0_qq2,AA_QQ_only,22,9,13,11,0,2,594,22599,567,27,False,729,3645,0,18225,22599,-22005,22032,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa11_bb2_qq0,AA_BB_only,22,9,13,11,2,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa12_bb0_qq1,AA_QQ_only,22,9,13,12,0,1,594,22599,564,30,False,729,3645,0,18225,22599,-22005,22035,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa12_bb1_qq0,AA_BB_only,22,9,13,12,1,0,594,8019,563,31,False,729,3645,3645,0,8019,-7425,7456,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r19_r213_aa13_bb0_qq0,AA_BB_only,22,9,13,13,0,0,594,4374,564,30,False,729,3645,0,0,4374,-3780,3810,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa0_bb0_qq12,AA_QQ_only,22,10,12,0,0,12,618,18954,596,22,False,729,0,0,18225,18954,-18336,18358,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa0_bb12_qq0,AA_BB_only,22,10,12,0,12,0,606,4374,571,35,False,729,0,3645,0,4374,-3768,3803,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa1_bb0_qq11,AA_QQ_only,22,10,12,1,0,11,617,22599,592,25,False,729,3645,0,18225,22599,-21982,22007,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa1_bb11_qq0,AA_BB_only,22,10,12,1,11,0,606,8019,573,33,False,729,3645,3645,0,8019,-7413,7446,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa2_bb0_qq10,AA_QQ_only,22,10,12,2,0,10,616,22599,595,21,False,729,3645,0,18225,22599,-21983,22004,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa2_bb10_qq0,AA_BB_only,22,10,12,2,10,0,606,8019,576,30,False,729,3645,3645,0,8019,-7413,7443,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa3_bb0_qq9,AA_QQ_only,22,10,12,3,0,9,615,22599,590,25,False,729,3645,0,18225,22599,-21984,22009,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa3_bb9_qq0,AA_BB_only,22,10,12,3,9,0,606,8019,574,32,False,729,3645,3645,0,8019,-7413,7445,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa4_bb0_qq8,AA_QQ_only,22,10,12,4,0,8,614,22599,593,21,False,729,3645,0,18225,22599,-21985,22006,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa4_bb8_qq0,AA_BB_only,22,10,12,4,8,0,606,8019,573,33,False,729,3645,3645,0,8019,-7413,7446,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa5_bb0_qq7,AA_QQ_only,22,10,12,5,0,7,613,22599,588,25,False,729,3645,0,18225,22599,-21986,22011,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa5_bb7_qq0,AA_BB_only,22,10,12,5,7,0,606,8019,573,33,False,729,3645,3645,0,8019,-7413,7446,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa6_bb0_qq6,AA_QQ_only,22,10,12,6,0,6,612,22599,588,24,False,729,3645,0,18225,22599,-21987,22011,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa6_bb6_qq0,AA_BB_only,22,10,12,6,6,0,606,8019,577,29,False,729,3645,3645,0,8019,-7413,7442,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa7_bb0_qq5,AA_QQ_only,22,10,12,7,0,5,611,22599,590,21,False,729,3645,0,18225,22599,-21988,22009,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa7_bb5_qq0,AA_BB_only,22,10,12,7,5,0,606,8019,575,31,False,729,3645,3645,0,8019,-7413,7444,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
