orbit_A,orbit_B,compatible,total_pairs,output_orbits,deterministic,stab_type_A,stab_type_B,stab_type_out,output_counts
982,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,143,False,0,[],False,Z2xZ2,Z2,[],{}
982,161,False,0,[],False,Z2xZ2,Z2,[],{}
982,179,False,0,[],False,Z2xZ2,Z2,[],{}
982,185,False,0,[],False,Z2xZ2,Z2,[],{}
982,191,False,0,[],False,Z2xZ2,Z2,[],{}
982,197,False,0,[],False,Z2xZ2,Z2,[],{}
982,215,False,0,[],False,Z2xZ2,Z2,[],{}
982,296,False,0,[],False,Z2xZ2,Trivial,[],{}
982,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,354,False,0,[],False,Z2xZ2,Z2,[],{}
982,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,394,False,0,[],False,Z2xZ2,Z2,[],{}
982,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,434,False,0,[],False,Z2xZ2,Z2,[],{}
982,440,False,0,[],False,Z2xZ2,Z2,[],{}
982,500,False,0,[],False,Z2xZ2,Z2,[],{}
982,560,False,0,[],False,Z2xZ2,Z2,[],{}
982,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,986,False,0,[],False,Z2xZ2,Z2,[],{}
982,995,False,0,[],False,Z2xZ2,Z2,[],{}
982,1010,False,0,[],False,Z2xZ2,Z2,[],{}
982,1025,False,0,[],False,Z2xZ2,Z2,[],{}
982,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
982,1040,False,0,[],False,Z2xZ2,Z2,[],{}
982,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,1100,False,0,[],False,Z2xZ2,Z2,[],{}
982,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
982,1175,False,0,[],False,Z2xZ2,Z2,[],{}
984,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
984,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,2,True,54,[984],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{984: 54}
984,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,34,False,0,[],False,Z2xZ2,Z2,[],{}
984,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,52,True,54,[1134],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{1134: 54}
984,54,True,54,[1059],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{1059: 54}
984,95,False,0,[],False,Z2xZ2,Z2,[],{}
984,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,143,False,0,[],False,Z2xZ2,Z2,[],{}
984,161,False,0,[],False,Z2xZ2,Z2,[],{}
984,179,False,0,[],False,Z2xZ2,Z2,[],{}
984,185,False,0,[],False,Z2xZ2,Z2,[],{}
984,191,False,0,[],False,Z2xZ2,Z2,[],{}
984,197,False,0,[],False,Z2xZ2,Z2,[],{}
984,215,False,0,[],False,Z2xZ2,Z2,[],{}
984,296,False,0,[],False,Z2xZ2,Trivial,[],{}
984,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,354,False,0,[],False,Z2xZ2,Z2,[],{}
984,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,394,False,0,[],False,Z2xZ2,Z2,[],{}
984,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,434,False,0,[],False,Z2xZ2,Z2,[],{}
984,440,False,0,[],False,Z2xZ2,Z2,[],{}
984,500,False,0,[],False,Z2xZ2,Z2,[],{}
984,560,False,0,[],False,Z2xZ2,Z2,[],{}
984,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,986,False,0,[],False,Z2xZ2,Z2,[],{}
984,995,False,0,[],False,Z2xZ2,Z2,[],{}
984,1010,False,0,[],False,Z2xZ2,Z2,[],{}
984,1025,False,0,[],False,Z2xZ2,Z2,[],{}
984,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
984,1040,False,0,[],False,Z2xZ2,Z2,[],{}
984,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,1100,False,0,[],False,Z2xZ2,Z2,[],{}
984,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
984,1175,False,0,[],False,Z2xZ2,Z2,[],{}
986,0,False,0,[],False,Z2,(Z2)^3,[],{}
986,1,False,0,[],False,Z2,Z2xZ2,[],{}
986,2,False,0,[],False,Z2,Z2xZ2,[],{}
986,4,False,0,[],False,Z2,Z2xZ2,[],{}
986,5,False,0,[],False,Z2,Z2xZ2,[],{}
986,6,False,0,[],False,Z2,Z2xZ2,[],{}
986,10,False,0,[],False,Z2,Z2xZ2,[],{}
986,20,False,0,[],False,Z2,Z2xZ2,[],{}
986,30,False,0,[],False,Z2,Z2xZ2,[],{}
986,34,False,0,[],False,Z2,Z2,[],{}
986,40,False,0,[],False,Z2,Z2xZ2,[],{}
986,50,False,0,[],False,Z2,Z2xZ2,[],{}
986,52,False,0,[],False,Z2,Z2xZ2,[],{}
986,54,False,0,[],False,Z2,Z2xZ2,[],{}
986,95,False,0,[],False,Z2,Z2,[],{}
986,125,True,108,[980],True,Z2,Z2xZ2,['Z2xZ2'],{980: 108}
986,126,False,0,[],False,Z2,Z2xZ2,[],{}
986,127,False,0,[],False,Z2,Z2xZ2,[],{}
986,131,True,108,[986],True,Z2,Z2xZ2,['Z2'],{986: 108}
986,132,False,0,[],False,Z2,Z2xZ2,[],{}
986,133,False,0,[],False,Z2,Z2xZ2,[],{}
986,137,True,108,[986],True,Z2,Z2xZ2,['Z2'],{986: 108}
986,138,False,0,[],False,Z2,Z2xZ2,[],{}
986,139,False,0,[],False,Z2,Z2xZ2,[],{}
986,143,True,216,[995],True,Z2,Z2,['Z2'],{995: 216}
986,161,True,216,[1010],True,Z2,Z2,['Z2'],{1010: 216}
986,179,True,216,[1025],True,Z2,Z2,['Z2'],{1025: 216}
986,185,True,216,[1031],True,Z2,Z2,['Trivial'],{1031: 216}
986,191,True,216,[1031],True,Z2,Z2,['Trivial'],{1031: 216}
986,197,True,216,[1040],True,Z2,Z2,['Z2'],{1040: 216}
986,215,True,216,"[1055, 1130]",False,Z2,Z2,['Z2xZ2'],"{1055: 108, 1130: 108}"
986,296,True,432,"[1100, 1175]",False,Z2,Trivial,['Z2'],"{1100: 216, 1175: 216}"
986,350,False,0,[],False,Z2,Z2xZ2,[],{}
986,354,False,0,[],False,Z2,Z2,[],{}
986,360,False,0,[],False,Z2,Z2xZ2,[],{}
986,370,False,0,[],False,Z2,Z2xZ2,[],{}
986,380,False,0,[],False,Z2,Z2xZ2,[],{}
986,390,False,0,[],False,Z2,Z2xZ2,[],{}
986,394,False,0,[],False,Z2,Z2,[],{}
986,400,False,0,[],False,Z2,Z2xZ2,[],{}
986,410,False,0,[],False,Z2,Z2xZ2,[],{}
986,420,False,0,[],False,Z2,Z2xZ2,[],{}
986,430,False,0,[],False,Z2,Z2xZ2,[],{}
986,434,False,0,[],False,Z2,Z2,[],{}
986,440,False,0,[],False,Z2,Z2,[],{}
986,500,False,0,[],False,Z2,Z2,[],{}
986,560,False,0,[],False,Z2,Z2,[],{}
986,980,False,0,[],False,Z2,Z2xZ2,[],{}
986,982,False,0,[],False,Z2,Z2xZ2,[],{}
986,984,False,0,[],False,Z2,Z2xZ2,[],{}
986,986,False,0,[],False,Z2,Z2,[],{}
986,995,False,0,[],False,Z2,Z2,[],{}
986,1010,False,0,[],False,Z2,Z2,[],{}
986,1025,False,0,[],False,Z2,Z2,[],{}
986,1031,False,0,[],False,Z2,Trivial,[],{}
986,1040,False,0,[],False,Z2,Z2,[],{}
986,1055,False,0,[],False,Z2,Z2xZ2,[],{}
986,1057,False,0,[],False,Z2,Z2xZ2,[],{}
986,1059,False,0,[],False,Z2,Z2xZ2,[],{}
986,1100,False,0,[],False,Z2,Z2,[],{}
986,1130,False,0,[],False,Z2,Z2xZ2,[],{}
986,1132,False,0,[],False,Z2,Z2xZ2,[],{}
986,1134,False,0,[],False,Z2,Z2xZ2,[],{}
986,1175,False,0,[],False,Z2,Z2,[],{}
995,0,False,0,[],False,Z2,(Z2)^3,[],{}
995,1,False,0,[],False,Z2,Z2xZ2,[],{}
995,2,False,0,[],False,Z2,Z2xZ2,[],{}
995,4,False,0,[],False,Z2,Z2xZ2,[],{}
995,5,False,0,[],False,Z2,Z2xZ2,[],{}
995,6,False,0,[],False,Z2,Z2xZ2,[],{}
995,10,False,0,[],False,Z2,Z2xZ2,[],{}
995,20,False,0,[],False,Z2,Z2xZ2,[],{}
995,30,False,0,[],False,Z2,Z2xZ2,[],{}
995,34,False,0,[],False,Z2,Z2,[],{}
995,40,False,0,[],False,Z2,Z2xZ2,[],{}
995,50,False,0,[],False,Z2,Z2xZ2,[],{}
995,52,False,0,[],False,Z2,Z2xZ2,[],{}
995,54,False,0,[],False,Z2,Z2xZ2,[],{}
995,95,False,0,[],False,Z2,Z2,[],{}
995,125,False,0,[],False,Z2,Z2xZ2,[],{}
995,126,False,0,[],False,Z2,Z2xZ2,[],{}
995,127,False,0,[],False,Z2,Z2xZ2,[],{}
995,131,False,0,[],False,Z2,Z2xZ2,[],{}
995,132,False,0,[],False,Z2,Z2xZ2,[],{}
995,133,False,0,[],False,Z2,Z2xZ2,[],{}
995,137,False,0,[],False,Z2,Z2xZ2,[],{}
995,138,False,0,[],False,Z2,Z2xZ2,[],{}
995,139,False,0,[],False,Z2,Z2xZ2,[],{}
995,143,False,0,[],False,Z2,Z2,[],{}
995,161,False,0,[],False,Z2,Z2,[],{}
995,179,False,0,[],False,Z2,Z2,[],{}
995,185,False,0,[],False,Z2,Z2,[],{}
995,191,False,0,[],False,Z2,Z2,[],{}
995,197,False,0,[],False,Z2,Z2,[],{}
995,215,False,0,[],False,Z2,Z2,[],{}
995,296,False,0,[],False,Z2,Trivial,[],{}
995,350,True,108,[980],True,Z2,Z2xZ2,['Z2xZ2'],{980: 108}
995,354,True,216,[986],True,Z2,Z2,['Z2'],{986: 216}
995,360,True,108,[995],True,Z2,Z2xZ2,['Z2'],{995: 108}
995,370,True,108,[995],True,Z2,Z2xZ2,['Z2'],{995: 108}
995,380,True,108,[1010],True,Z2,Z2xZ2,['Z2'],{1010: 108}
995,390,True,108,[1025],True,Z2,Z2xZ2,['Z2'],{1025: 108}
995,394,True,216,[1031],True,Z2,Z2,['Trivial'],{1031: 216}
995,400,True,108,[1040],True,Z2,Z2xZ2,['Z2'],{1040: 108}
995,410,True,108,[1010],True,Z2,Z2xZ2,['Z2'],{1010: 108}
995,420,True,108,[1040],True,Z2,Z2xZ2,['Z2'],{1040: 108}
995,430,True,108,[1025],True,Z2,Z2xZ2,['Z2'],{1025: 108}
995,434,True,216,[1031],True,Z2,Z2,['Trivial'],{1031: 216}
995,440,True,216,"[1055, 1130]",False,Z2,Z2,['Z2xZ2'],"{1055: 108, 1130: 108}"
995,500,True,216,"[1100, 1175]",False,Z2,Z2,['Z2'],"{1100: 108, 1175: 108}"
995,560,True,216,"[1100, 1175]",False,Z2,Z2,['Z2'],"{1100: 108, 1175: 108}"
995,980,False,0,[],False,Z2,Z2xZ2,[],{}
995,982,False,0,[],False,Z2,Z2xZ2,[],{}
995,984,False,0,[],False,Z2,Z2xZ2,[],{}
995,986,False,0,[],False,Z2,Z2,[],{}
995,995,False,0,[],False,Z2,Z2,[],{}
995,1010,False,0,[],False,Z2,Z2,[],{}
995,1025,False,0,[],False,Z2,Z2,[],{}
995,1031,False,0,[],False,Z2,Trivial,[],{}
995,1040,False,0,[],False,Z2,Z2,[],{}
995,1055,False,0,[],False,Z2,Z2xZ2,[],{}
995,1057,False,0,[],False,Z2,Z2xZ2,[],{}
995,1059,False,0,[],False,Z2,Z2xZ2,[],{}
995,1100,False,0,[],False,Z2,Z2,[],{}
995,1130,False,0,[],False,Z2,Z2xZ2,[],{}
995,1132,False,0,[],False,Z2,Z2xZ2,[],{}
995,1134,False,0,[],False,Z2,Z2xZ2,[],{}
995,1175,False,0,[],False,Z2,Z2,[],{}
1010,0,False,0,[],False,Z2,(Z2)^3,[],{}
1010,1,False,0,[],False,Z2,Z2xZ2,[],{}
1010,2,False,0,[],False,Z2,Z2xZ2,[],{}
1010,4,False,0,[],False,Z2,Z2xZ2,[],{}
1010,5,False,0,[],False,Z2,Z2xZ2,[],{}
1010,6,False,0,[],False,Z2,Z2xZ2,[],{}
1010,10,False,0,[],False,Z2,Z2xZ2,[],{}
1010,20,False,0,[],False,Z2,Z2xZ2,[],{}
1010,30,False,0,[],False,Z2,Z2xZ2,[],{}
1010,34,False,0,[],False,Z2,Z2,[],{}
1010,40,False,0,[],False,Z2,Z2xZ2,[],{}
1010,50,False,0,[],False,Z2,Z2xZ2,[],{}
1010,52,False,0,[],False,Z2,Z2xZ2,[],{}
1010,54,False,0,[],False,Z2,Z2xZ2,[],{}
1010,95,False,0,[],False,Z2,Z2,[],{}
1010,125,False,0,[],False,Z2,Z2xZ2,[],{}
1010,126,False,0,[],False,Z2,Z2xZ2,[],{}
1010,127,False,0,[],False,Z2,Z2xZ2,[],{}
1010,131,False,0,[],False,Z2,Z2xZ2,[],{}
1010,132,False,0,[],False,Z2,Z2xZ2,[],{}
1010,133,False,0,[],False,Z2,Z2xZ2,[],{}
1010,137,False,0,[],False,Z2,Z2xZ2,[],{}
1010,138,False,0,[],False,Z2,Z2xZ2,[],{}
1010,139,False,0,[],False,Z2,Z2xZ2,[],{}
1010,143,False,0,[],False,Z2,Z2,[],{}
1010,161,False,0,[],False,Z2,Z2,[],{}
1010,179,False,0,[],False,Z2,Z2,[],{}
1010,185,False,0,[],False,Z2,Z2,[],{}
1010,191,False,0,[],False,Z2,Z2,[],{}
1010,197,False,0,[],False,Z2,Z2,[],{}
1010,215,False,0,[],False,Z2,Z2,[],{}
1010,296,False,0,[],False,Z2,Trivial,[],{}
1010,350,True,108,[1025],True,Z2,Z2xZ2,['Z2'],{1025: 108}
1010,354,True,216,[1031],True,Z2,Z2,['Trivial'],{1031: 216}
1010,360,True,108,[1010],True,Z2,Z2xZ2,['Z2'],{1010: 108}
1010,370,True,108,[1040],True,Z2,Z2xZ2,['Z2'],{1040: 108}
1010,380,True,108,[995],True,Z2,Z2xZ2,['Z2'],{995: 108}
1010,390,True,108,[980],True,Z2,Z2xZ2,['Z2xZ2'],{980: 108}
1010,394,True,216,[986],True,Z2,Z2,['Z2'],{986: 216}
1010,400,True,108,[995],True,Z2,Z2xZ2,['Z2'],{995: 108}
1010,410,True,108,[1040],True,Z2,Z2xZ2,['Z2'],{1040: 108}
1010,420,True,108,[1010],True,Z2,Z2xZ2,['Z2'],{1010: 108}
1010,430,True,108,[1025],True,Z2,Z2xZ2,['Z2'],{1025: 108}
1010,434,True,216,[1031],True,Z2,Z2,['Trivial'],{1031: 216}
1010,440,True,216,"[1100, 1175]",False,Z2,Z2,['Z2'],"{1100: 108, 1175: 108}"
1010,500,True,216,"[1055, 1130]",False,Z2,Z2,['Z2xZ2'],"{1055: 108, 1130: 108}"
1010,560,True,216,"[1100, 1175]",False,Z2,Z2,['Z2'],"{1100: 108, 1175: 108}"
1010,980,False,0,[],False,Z2,Z2xZ2,[],{}
1010,982,False,0,[],False,Z2,Z2xZ2,[],{}
1010,984,False,0,[],False,Z2,Z2xZ2,[],{}
1010,986,False,0,[],False,Z2,Z2,[],{}
1010,995,False,0,[],False,Z2,Z2,[],{}
1010,1010,False,0,[],False,Z2,Z2,[],{}
1010,1025,False,0,[],False,Z2,Z2,[],{}
1010,1031,False,0,[],False,Z2,Trivial,[],{}
1010,1040,False,0,[],False,Z2,Z2,[],{}
1010,1055,False,0,[],False,Z2,Z2xZ2,[],{}
1010,1057,False,0,[],False,Z2,Z2xZ2,[],{}
1010,1059,False,0,[],False,Z2,Z2xZ2,[],{}
1010,1100,False,0,[],False,Z2,Z2,[],{}
1010,1130,False,0,[],False,Z2,Z2xZ2,[],{}
1010,1132,False,0,[],False,Z2,Z2xZ2,[],{}
1010,1134,False,0,[],False,Z2,Z2xZ2,[],{}
1010,1175,False,0,[],False,Z2,Z2,[],{}
1025,0,True,108,[1025],True,Z2,(Z2)^3,['Z2'],{1025: 108}
1025,1,False,0,[],False,Z2,Z2xZ2,[],{}
1025,2,False,0,[],False,Z2,Z2xZ2,[],{}
1025,4,True,216,[1031],True,Z2,Z2xZ2,['Trivial'],{1031: 216}
1025,5,False,0,[],False,Z2,Z2xZ2,[],{}
1025,6,False,0,[],False,Z2,Z2xZ2,[],{}
1025,10,True,216,"[1010, 1040]",False,Z2,Z2xZ2,['Z2'],"{1010: 108, 1040: 108}"
1025,20,True,216,"[995, 1040]",False,Z2,Z2xZ2,['Z2'],"{995: 108, 1040: 108}"
1025,30,True,216,"[980, 1025]",False,Z2,Z2xZ2,"['Z2', 'Z2xZ2']","{980: 108, 1025: 108}"
1025,34,True,432,"[986, 1031]",False,Z2,Z2,"['Trivial', 'Z2']","{986: 216, 1031: 216}"
1025,40,True,216,"[995, 1010]",False,Z2,Z2xZ2,['Z2'],"{995: 108, 1010: 108}"
1025,50,True,216,"[1100, 1175]",False,Z2,Z2xZ2,['Z2'],"{1100: 108, 1175: 108}"
1025,52,False,0,[],False,Z2,Z2xZ2,[],{}
1025,54,False,0,[],False,Z2,Z2xZ2,[],{}
1025,95,True,432,"[1055, 1100, 1130, 1175]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{1055: 108, 1100: 108, 1130: 108, 1175: 108}"
1025,125,False,0,[],False,Z2,Z2xZ2,[],{}
1025,126,False,0,[],False,Z2,Z2xZ2,[],{}
1025,127,False,0,[],False,Z2,Z2xZ2,[],{}
1025,131,False,0,[],False,Z2,Z2xZ2,[],{}
1025,132,False,0,[],False,Z2,Z2xZ2,[],{}
1025,133,False,0,[],False,Z2,Z2xZ2,[],{}
1025,137,False,0,[],False,Z2,Z2xZ2,[],{}
1025,138,False,0,[],False,Z2,Z2xZ2,[],{}
1025,139,False,0,[],False,Z2,Z2xZ2,[],{}
1025,143,False,0,[],False,Z2,Z2,[],{}
1025,161,False,0,[],False,Z2,Z2,[],{}
1025,179,False,0,[],False,Z2,Z2,[],{}
1025,185,False,0,[],False,Z2,Z2,[],{}
1025,191,False,0,[],False,Z2,Z2,[],{}
1025,197,False,0,[],False,Z2,Z2,[],{}
1025,215,False,0,[],False,Z2,Z2,[],{}
1025,296,False,0,[],False,Z2,Trivial,[],{}
1025,350,False,0,[],False,Z2,Z2xZ2,[],{}
1025,354,False,0,[],False,Z2,Z2,[],{}
1025,360,False,0,[],False,Z2,Z2xZ2,[],{}
1025,370,False,0,[],False,Z2,Z2xZ2,[],{}
1025,380,False,0,[],False,Z2,Z2xZ2,[],{}
1025,390,False,0,[],False,Z2,Z2xZ2,[],{}
1025,394,False,0,[],False,Z2,Z2,[],{}
1025,400,False,0,[],False,Z2,Z2xZ2,[],{}
1025,410,False,0,[],False,Z2,Z2xZ2,[],{}
1025,420,False,0,[],False,Z2,Z2xZ2,[],{}
1025,430,False,0,[],False,Z2,Z2xZ2,[],{}
1025,434,False,0,[],False,Z2,Z2,[],{}
1025,440,False,0,[],False,Z2,Z2,[],{}
1025,500,False,0,[],False,Z2,Z2,[],{}
1025,560,False,0,[],False,Z2,Z2,[],{}
1025,980,False,0,[],False,Z2,Z2xZ2,[],{}
1025,982,False,0,[],False,Z2,Z2xZ2,[],{}
1025,984,False,0,[],False,Z2,Z2xZ2,[],{}
1025,986,False,0,[],False,Z2,Z2,[],{}
1025,995,False,0,[],False,Z2,Z2,[],{}
1025,1010,False,0,[],False,Z2,Z2,[],{}
1025,1025,False,0,[],False,Z2,Z2,[],{}
1025,1031,False,0,[],False,Z2,Trivial,[],{}
1025,1040,False,0,[],False,Z2,Z2,[],{}
1025,1055,False,0,[],False,Z2,Z2xZ2,[],{}
1025,1057,False,0,[],False,Z2,Z2xZ2,[],{}
1025,1059,False,0,[],False,Z2,Z2xZ2,[],{}
1025,1100,False,0,[],False,Z2,Z2,[],{}
1025,1130,False,0,[],False,Z2,Z2xZ2,[],{}
1025,1132,False,0,[],False,Z2,Z2xZ2,[],{}
1025,1134,False,0,[],False,Z2,Z2xZ2,[],{}
1025,1175,False,0,[],False,Z2,Z2,[],{}
1031,0,False,0,[],False,Trivial,(Z2)^3,[],{}
1031,1,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,2,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,4,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,5,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,6,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,10,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,20,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,30,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,34,False,0,[],False,Trivial,Z2,[],{}
1031,40,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,50,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,52,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,54,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,95,False,0,[],False,Trivial,Z2,[],{}
1031,125,True,216,[1025],True,Trivial,Z2xZ2,['Z2'],{1025: 216}
1031,126,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,127,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,131,True,216,[1031],True,Trivial,Z2xZ2,['Trivial'],{1031: 216}
1031,132,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,133,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,137,True,216,[1031],True,Trivial,Z2xZ2,['Trivial'],{1031: 216}
1031,138,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,139,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,143,True,432,"[1010, 1040]",False,Trivial,Z2,['Z2'],"{1010: 216, 1040: 216}"
1031,161,True,432,"[995, 1040]",False,Trivial,Z2,['Z2'],"{995: 216, 1040: 216}"
1031,179,True,432,"[980, 1025]",False,Trivial,Z2,"['Z2', 'Z2xZ2']","{980: 216, 1025: 216}"
1031,185,True,432,"[986, 1031]",False,Trivial,Z2,"['Trivial', 'Z2']","{986: 216, 1031: 216}"
1031,191,True,432,"[986, 1031]",False,Trivial,Z2,"['Trivial', 'Z2']","{986: 216, 1031: 216}"
1031,197,True,432,"[995, 1010]",False,Trivial,Z2,['Z2'],"{995: 216, 1010: 216}"
1031,215,True,432,"[1100, 1175]",False,Trivial,Z2,['Z2'],"{1100: 216, 1175: 216}"
1031,296,True,864,"[1055, 1100, 1130, 1175]",False,Trivial,Trivial,"['Z2', 'Z2xZ2']","{1055: 216, 1100: 216, 1130: 216, 1175: 216}"
1031,350,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,354,False,0,[],False,Trivial,Z2,[],{}
1031,360,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,370,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,380,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,390,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,394,False,0,[],False,Trivial,Z2,[],{}
1031,400,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,410,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,420,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,430,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,434,False,0,[],False,Trivial,Z2,[],{}
1031,440,False,0,[],False,Trivial,Z2,[],{}
1031,500,False,0,[],False,Trivial,Z2,[],{}
1031,560,False,0,[],False,Trivial,Z2,[],{}
1031,980,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,982,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,984,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,986,False,0,[],False,Trivial,Z2,[],{}
1031,995,False,0,[],False,Trivial,Z2,[],{}
1031,1010,False,0,[],False,Trivial,Z2,[],{}
1031,1025,False,0,[],False,Trivial,Z2,[],{}
1031,1031,False,0,[],False,Trivial,Trivial,[],{}
1031,1040,False,0,[],False,Trivial,Z2,[],{}
1031,1055,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,1057,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,1059,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,1100,False,0,[],False,Trivial,Z2,[],{}
1031,1130,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,1132,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,1134,False,0,[],False,Trivial,Z2xZ2,[],{}
1031,1175,False,0,[],False,Trivial,Z2,[],{}
1040,0,False,0,[],False,Z2,(Z2)^3,[],{}
1040,1,False,0,[],False,Z2,Z2xZ2,[],{}
1040,2,False,0,[],False,Z2,Z2xZ2,[],{}
1040,4,False,0,[],False,Z2,Z2xZ2,[],{}
1040,5,False,0,[],False,Z2,Z2xZ2,[],{}
1040,6,False,0,[],False,Z2,Z2xZ2,[],{}
