config_id,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,parameter_count_simplified,parameter_formula_match,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,qq_parameter_bonus,provenance
R7_r14_r23_aa0_bb0_qq3,7,4,3,0,0,3,159,159,True,729,0,0,18225,18954,-18795,-15,EXACT_DERIVED
R7_r15_r22_aa0_bb2_qq0,7,5,2,0,2,0,181,181,True,729,0,3645,0,4374,-4193,0,EXACT_DERIVED
R7_r15_r22_aa1_bb1_qq0,7,5,2,1,1,0,181,181,True,729,3645,3645,0,8019,-7838,0,EXACT_DERIVED
R7_r15_r22_aa2_bb0_qq0,7,5,2,2,0,0,181,181,True,729,3645,0,0,4374,-4193,0,EXACT_DERIVED
R7_r15_r22_aa0_bb1_qq1,7,5,2,0,1,1,177,177,True,729,0,3645,18225,22599,-22422,-4,EXACT_DERIVED
R7_r15_r22_aa1_bb0_qq1,7,5,2,1,0,1,177,177,True,729,3645,0,18225,22599,-22422,-4,EXACT_DERIVED
R7_r15_r22_aa0_bb0_qq2,7,5,2,0,0,2,173,173,True,729,0,0,18225,18954,-18781,-8,EXACT_DERIVED
R7_r16_r21_aa0_bb1_qq0,7,6,1,0,1,0,186,186,True,729,0,3645,0,4374,-4188,0,EXACT_DERIVED
R7_r16_r21_aa1_bb0_qq0,7,6,1,1,0,0,186,186,True,729,3645,0,0,4374,-4188,0,EXACT_DERIVED
R7_r16_r21_aa0_bb0_qq1,7,6,1,0,0,1,183,183,True,729,0,0,18225,18954,-18771,-3,EXACT_DERIVED
R7_r17_r20_aa0_bb0_qq0,7,7,0,0,0,0,189,189,True,729,0,0,0,729,-540,0,EXACT_DERIVED
R8_r11_r27_aa0_bb7_qq0,8,1,7,0,7,0,160,160,True,729,0,3645,0,4374,-4214,0,EXACT_DERIVED
R8_r11_r27_aa1_bb6_qq0,8,1,7,1,6,0,160,160,True,729,3645,3645,0,8019,-7859,0,EXACT_DERIVED
R8_r11_r27_aa2_bb5_qq0,8,1,7,2,5,0,160,160,True,729,3645,3645,0,8019,-7859,0,EXACT_DERIVED
R8_r11_r27_aa3_bb4_qq0,8,1,7,3,4,0,160,160,True,729,3645,3645,0,8019,-7859,0,EXACT_DERIVED
R8_r11_r27_aa4_bb3_qq0,8,1,7,4,3,0,160,160,True,729,3645,3645,0,8019,-7859,0,EXACT_DERIVED
R8_r11_r27_aa5_bb2_qq0,8,1,7,5,2,0,160,160,True,729,3645,3645,0,8019,-7859,0,EXACT_DERIVED
R8_r11_r27_aa6_bb1_qq0,8,1,7,6,1,0,160,160,True,729,3645,3645,0,8019,-7859,0,EXACT_DERIVED
R8_r11_r27_aa7_bb0_qq0,8,1,7,7,0,0,160,160,True,729,3645,0,0,4374,-4214,0,EXACT_DERIVED
R8_r11_r27_aa0_bb6_qq1,8,1,7,0,6,1,152,152,True,729,0,3645,18225,22599,-22447,-8,EXACT_DERIVED
R8_r11_r27_aa1_bb5_qq1,8,1,7,1,5,1,152,152,True,729,3645,3645,18225,26244,-26092,-8,EXACT_DERIVED
R8_r11_r27_aa2_bb4_qq1,8,1,7,2,4,1,152,152,True,729,3645,3645,18225,26244,-26092,-8,EXACT_DERIVED
R8_r11_r27_aa3_bb3_qq1,8,1,7,3,3,1,152,152,True,729,3645,3645,18225,26244,-26092,-8,EXACT_DERIVED
R8_r11_r27_aa4_bb2_qq1,8,1,7,4,2,1,152,152,True,729,3645,3645,18225,26244,-26092,-8,EXACT_DERIVED
R8_r11_r27_aa5_bb1_qq1,8,1,7,5,1,1,152,152,True,729,3645,3645,18225,26244,-26092,-8,EXACT_DERIVED
R8_r11_r27_aa6_bb0_qq1,8,1,7,6,0,1,152,152,True,729,3645,0,18225,22599,-22447,-8,EXACT_DERIVED
R8_r11_r27_aa0_bb5_qq2,8,1,7,0,5,2,144,144,True,729,0,3645,18225,22599,-22455,-16,EXACT_DERIVED
R8_r11_r27_aa1_bb4_qq2,8,1,7,1,4,2,144,144,True,729,3645,3645,18225,26244,-26100,-16,EXACT_DERIVED
R8_r11_r27_aa2_bb3_qq2,8,1,7,2,3,2,144,144,True,729,3645,3645,18225,26244,-26100,-16,EXACT_DERIVED
R8_r11_r27_aa3_bb2_qq2,8,1,7,3,2,2,144,144,True,729,3645,3645,18225,26244,-26100,-16,EXACT_DERIVED
R8_r11_r27_aa4_bb1_qq2,8,1,7,4,1,2,144,144,True,729,3645,3645,18225,26244,-26100,-16,EXACT_DERIVED
R8_r11_r27_aa5_bb0_qq2,8,1,7,5,0,2,144,144,True,729,3645,0,18225,22599,-22455,-16,EXACT_DERIVED
R8_r11_r27_aa0_bb4_qq3,8,1,7,0,4,3,136,136,True,729,0,3645,18225,22599,-22463,-24,EXACT_DERIVED
R8_r11_r27_aa1_bb3_qq3,8,1,7,1,3,3,136,136,True,729,3645,3645,18225,26244,-26108,-24,EXACT_DERIVED
R8_r11_r27_aa2_bb2_qq3,8,1,7,2,2,3,136,136,True,729,3645,3645,18225,26244,-26108,-24,EXACT_DERIVED
R8_r11_r27_aa3_bb1_qq3,8,1,7,3,1,3,136,136,True,729,3645,3645,18225,26244,-26108,-24,EXACT_DERIVED
R8_r11_r27_aa4_bb0_qq3,8,1,7,4,0,3,136,136,True,729,3645,0,18225,22599,-22463,-24,EXACT_DERIVED
R8_r11_r27_aa0_bb3_qq4,8,1,7,0,3,4,128,128,True,729,0,3645,18225,22599,-22471,-32,EXACT_DERIVED
R8_r11_r27_aa1_bb2_qq4,8,1,7,1,2,4,128,128,True,729,3645,3645,18225,26244,-26116,-32,EXACT_DERIVED
R8_r11_r27_aa2_bb1_qq4,8,1,7,2,1,4,128,128,True,729,3645,3645,18225,26244,-26116,-32,EXACT_DERIVED
R8_r11_r27_aa3_bb0_qq4,8,1,7,3,0,4,128,128,True,729,3645,0,18225,22599,-22471,-32,EXACT_DERIVED
R8_r11_r27_aa0_bb2_qq5,8,1,7,0,2,5,120,120,True,729,0,3645,18225,22599,-22479,-40,EXACT_DERIVED
R8_r11_r27_aa1_bb1_qq5,8,1,7,1,1,5,120,120,True,729,3645,3645,18225,26244,-26124,-40,EXACT_DERIVED
R8_r11_r27_aa2_bb0_qq5,8,1,7,2,0,5,120,120,True,729,3645,0,18225,22599,-22479,-40,EXACT_DERIVED
R8_r11_r27_aa0_bb1_qq6,8,1,7,0,1,6,112,112,True,729,0,3645,18225,22599,-22487,-48,EXACT_DERIVED
R8_r11_r27_aa1_bb0_qq6,8,1,7,1,0,6,112,112,True,729,3645,0,18225,22599,-22487,-48,EXACT_DERIVED
R8_r11_r27_aa0_bb0_qq7,8,1,7,0,0,7,104,104,True,729,0,0,18225,18954,-18850,-56,EXACT_DERIVED
R8_r12_r26_aa0_bb6_qq0,8,2,6,0,6,0,174,174,True,729,0,3645,0,4374,-4200,0,EXACT_DERIVED
R8_r12_r26_aa1_bb5_qq0,8,2,6,1,5,0,174,174,True,729,3645,3645,0,8019,-7845,0,EXACT_DERIVED
R8_r12_r26_aa2_bb4_qq0,8,2,6,2,4,0,174,174,True,729,3645,3645,0,8019,-7845,0,EXACT_DERIVED
R8_r12_r26_aa3_bb3_qq0,8,2,6,3,3,0,174,174,True,729,3645,3645,0,8019,-7845,0,EXACT_DERIVED
R8_r12_r26_aa4_bb2_qq0,8,2,6,4,2,0,174,174,True,729,3645,3645,0,8019,-7845,0,EXACT_DERIVED
R8_r12_r26_aa5_bb1_qq0,8,2,6,5,1,0,174,174,True,729,3645,3645,0,8019,-7845,0,EXACT_DERIVED
R8_r12_r26_aa6_bb0_qq0,8,2,6,6,0,0,174,174,True,729,3645,0,0,4374,-4200,0,EXACT_DERIVED
R8_r12_r26_aa0_bb5_qq1,8,2,6,0,5,1,167,167,True,729,0,3645,18225,22599,-22432,-7,EXACT_DERIVED
R8_r12_r26_aa1_bb4_qq1,8,2,6,1,4,1,167,167,True,729,3645,3645,18225,26244,-26077,-7,EXACT_DERIVED
R8_r12_r26_aa2_bb3_qq1,8,2,6,2,3,1,167,167,True,729,3645,3645,18225,26244,-26077,-7,EXACT_DERIVED
R8_r12_r26_aa3_bb2_qq1,8,2,6,3,2,1,167,167,True,729,3645,3645,18225,26244,-26077,-7,EXACT_DERIVED
R8_r12_r26_aa4_bb1_qq1,8,2,6,4,1,1,167,167,True,729,3645,3645,18225,26244,-26077,-7,EXACT_DERIVED
R8_r12_r26_aa5_bb0_qq1,8,2,6,5,0,1,167,167,True,729,3645,0,18225,22599,-22432,-7,EXACT_DERIVED
R8_r12_r26_aa0_bb4_qq2,8,2,6,0,4,2,160,160,True,729,0,3645,18225,22599,-22439,-14,EXACT_DERIVED
R8_r12_r26_aa1_bb3_qq2,8,2,6,1,3,2,160,160,True,729,3645,3645,18225,26244,-26084,-14,EXACT_DERIVED
R8_r12_r26_aa2_bb2_qq2,8,2,6,2,2,2,160,160,True,729,3645,3645,18225,26244,-26084,-14,EXACT_DERIVED
R8_r12_r26_aa3_bb1_qq2,8,2,6,3,1,2,160,160,True,729,3645,3645,18225,26244,-26084,-14,EXACT_DERIVED
R8_r12_r26_aa4_bb0_qq2,8,2,6,4,0,2,160,160,True,729,3645,0,18225,22599,-22439,-14,EXACT_DERIVED
R8_r12_r26_aa0_bb3_qq3,8,2,6,0,3,3,153,153,True,729,0,3645,18225,22599,-22446,-21,EXACT_DERIVED
R8_r12_r26_aa1_bb2_qq3,8,2,6,1,2,3,153,153,True,729,3645,3645,18225,26244,-26091,-21,EXACT_DERIVED
R8_r12_r26_aa2_bb1_qq3,8,2,6,2,1,3,153,153,True,729,3645,3645,18225,26244,-26091,-21,EXACT_DERIVED
R8_r12_r26_aa3_bb0_qq3,8,2,6,3,0,3,153,153,True,729,3645,0,18225,22599,-22446,-21,EXACT_DERIVED
R8_r12_r26_aa0_bb2_qq4,8,2,6,0,2,4,146,146,True,729,0,3645,18225,22599,-22453,-28,EXACT_DERIVED
R8_r12_r26_aa1_bb1_qq4,8,2,6,1,1,4,146,146,True,729,3645,3645,18225,26244,-26098,-28,EXACT_DERIVED
R8_r12_r26_aa2_bb0_qq4,8,2,6,2,0,4,146,146,True,729,3645,0,18225,22599,-22453,-28,EXACT_DERIVED
R8_r12_r26_aa0_bb1_qq5,8,2,6,0,1,5,139,139,True,729,0,3645,18225,22599,-22460,-35,EXACT_DERIVED
R8_r12_r26_aa1_bb0_qq5,8,2,6,1,0,5,139,139,True,729,3645,0,18225,22599,-22460,-35,EXACT_DERIVED
R8_r12_r26_aa0_bb0_qq6,8,2,6,0,0,6,132,132,True,729,0,0,18225,18954,-18822,-42,EXACT_DERIVED
R8_r13_r25_aa0_bb5_qq0,8,3,5,0,5,0,186,186,True,729,0,3645,0,4374,-4188,0,EXACT_DERIVED
R8_r13_r25_aa1_bb4_qq0,8,3,5,1,4,0,186,186,True,729,3645,3645,0,8019,-7833,0,EXACT_DERIVED
R8_r13_r25_aa2_bb3_qq0,8,3,5,2,3,0,186,186,True,729,3645,3645,0,8019,-7833,0,EXACT_DERIVED
R8_r13_r25_aa3_bb2_qq0,8,3,5,3,2,0,186,186,True,729,3645,3645,0,8019,-7833,0,EXACT_DERIVED
R8_r13_r25_aa4_bb1_qq0,8,3,5,4,1,0,186,186,True,729,3645,3645,0,8019,-7833,0,EXACT_DERIVED
R8_r13_r25_aa5_bb0_qq0,8,3,5,5,0,0,186,186,True,729,3645,0,0,4374,-4188,0,EXACT_DERIVED
R8_r13_r25_aa0_bb4_qq1,8,3,5,0,4,1,180,180,True,729,0,3645,18225,22599,-22419,-6,EXACT_DERIVED
R8_r13_r25_aa1_bb3_qq1,8,3,5,1,3,1,180,180,True,729,3645,3645,18225,26244,-26064,-6,EXACT_DERIVED
R8_r13_r25_aa2_bb2_qq1,8,3,5,2,2,1,180,180,True,729,3645,3645,18225,26244,-26064,-6,EXACT_DERIVED
R8_r13_r25_aa3_bb1_qq1,8,3,5,3,1,1,180,180,True,729,3645,3645,18225,26244,-26064,-6,EXACT_DERIVED
R8_r13_r25_aa4_bb0_qq1,8,3,5,4,0,1,180,180,True,729,3645,0,18225,22599,-22419,-6,EXACT_DERIVED
R8_r13_r25_aa0_bb3_qq2,8,3,5,0,3,2,174,174,True,729,0,3645,18225,22599,-22425,-12,EXACT_DERIVED
R8_r13_r25_aa1_bb2_qq2,8,3,5,1,2,2,174,174,True,729,3645,3645,18225,26244,-26070,-12,EXACT_DERIVED
R8_r13_r25_aa2_bb1_qq2,8,3,5,2,1,2,174,174,True,729,3645,3645,18225,26244,-26070,-12,EXACT_DERIVED
R8_r13_r25_aa3_bb0_qq2,8,3,5,3,0,2,174,174,True,729,3645,0,18225,22599,-22425,-12,EXACT_DERIVED
R8_r13_r25_aa0_bb2_qq3,8,3,5,0,2,3,168,168,True,729,0,3645,18225,22599,-22431,-18,EXACT_DERIVED
R8_r13_r25_aa1_bb1_qq3,8,3,5,1,1,3,168,168,True,729,3645,3645,18225,26244,-26076,-18,EXACT_DERIVED
R8_r13_r25_aa2_bb0_qq3,8,3,5,2,0,3,168,168,True,729,3645,0,18225,22599,-22431,-18,EXACT_DERIVED
R8_r13_r25_aa0_bb1_qq4,8,3,5,0,1,4,162,162,True,729,0,3645,18225,22599,-22437,-24,EXACT_DERIVED
R8_r13_r25_aa1_bb0_qq4,8,3,5,1,0,4,162,162,True,729,3645,0,18225,22599,-22437,-24,EXACT_DERIVED
R8_r13_r25_aa0_bb0_qq5,8,3,5,0,0,5,156,156,True,729,0,0,18225,18954,-18798,-30,EXACT_DERIVED
R8_r14_r24_aa0_bb4_qq0,8,4,4,0,4,0,196,196,True,729,0,3645,0,4374,-4178,0,EXACT_DERIVED
R8_r14_r24_aa1_bb3_qq0,8,4,4,1,3,0,196,196,True,729,3645,3645,0,8019,-7823,0,EXACT_DERIVED
R8_r14_r24_aa2_bb2_qq0,8,4,4,2,2,0,196,196,True,729,3645,3645,0,8019,-7823,0,EXACT_DERIVED
R8_r14_r24_aa3_bb1_qq0,8,4,4,3,1,0,196,196,True,729,3645,3645,0,8019,-7823,0,EXACT_DERIVED
R8_r14_r24_aa4_bb0_qq0,8,4,4,4,0,0,196,196,True,729,3645,0,0,4374,-4178,0,EXACT_DERIVED
R8_r14_r24_aa0_bb3_qq1,8,4,4,0,3,1,191,191,True,729,0,3645,18225,22599,-22408,-5,EXACT_DERIVED
R8_r14_r24_aa1_bb2_qq1,8,4,4,1,2,1,191,191,True,729,3645,3645,18225,26244,-26053,-5,EXACT_DERIVED
R8_r14_r24_aa2_bb1_qq1,8,4,4,2,1,1,191,191,True,729,3645,3645,18225,26244,-26053,-5,EXACT_DERIVED
R8_r14_r24_aa3_bb0_qq1,8,4,4,3,0,1,191,191,True,729,3645,0,18225,22599,-22408,-5,EXACT_DERIVED
R8_r14_r24_aa0_bb2_qq2,8,4,4,0,2,2,186,186,True,729,0,3645,18225,22599,-22413,-10,EXACT_DERIVED
R8_r14_r24_aa1_bb1_qq2,8,4,4,1,1,2,186,186,True,729,3645,3645,18225,26244,-26058,-10,EXACT_DERIVED
R8_r14_r24_aa2_bb0_qq2,8,4,4,2,0,2,186,186,True,729,3645,0,18225,22599,-22413,-10,EXACT_DERIVED
R8_r14_r24_aa0_bb1_qq3,8,4,4,0,1,3,181,181,True,729,0,3645,18225,22599,-22418,-15,EXACT_DERIVED
R8_r14_r24_aa1_bb0_qq3,8,4,4,1,0,3,181,181,True,729,3645,0,18225,22599,-22418,-15,EXACT_DERIVED
R8_r14_r24_aa0_bb0_qq4,8,4,4,0,0,4,176,176,True,729,0,0,18225,18954,-18778,-20,EXACT_DERIVED
R8_r15_r23_aa0_bb3_qq0,8,5,3,0,3,0,204,204,True,729,0,3645,0,4374,-4170,0,EXACT_DERIVED
R8_r15_r23_aa1_bb2_qq0,8,5,3,1,2,0,204,204,True,729,3645,3645,0,8019,-7815,0,EXACT_DERIVED
R8_r15_r23_aa2_bb1_qq0,8,5,3,2,1,0,204,204,True,729,3645,3645,0,8019,-7815,0,EXACT_DERIVED
R8_r15_r23_aa3_bb0_qq0,8,5,3,3,0,0,204,204,True,729,3645,0,0,4374,-4170,0,EXACT_DERIVED
R8_r15_r23_aa0_bb2_qq1,8,5,3,0,2,1,200,200,True,729,0,3645,18225,22599,-22399,-4,EXACT_DERIVED
R8_r15_r23_aa1_bb1_qq1,8,5,3,1,1,1,200,200,True,729,3645,3645,18225,26244,-26044,-4,EXACT_DERIVED
R8_r15_r23_aa2_bb0_qq1,8,5,3,2,0,1,200,200,True,729,3645,0,18225,22599,-22399,-4,EXACT_DERIVED
R8_r15_r23_aa0_bb1_qq2,8,5,3,0,1,2,196,196,True,729,0,3645,18225,22599,-22403,-8,EXACT_DERIVED
R8_r15_r23_aa1_bb0_qq2,8,5,3,1,0,2,196,196,True,729,3645,0,18225,22599,-22403,-8,EXACT_DERIVED
R8_r15_r23_aa0_bb0_qq3,8,5,3,0,0,3,192,192,True,729,0,0,18225,18954,-18762,-12,EXACT_DERIVED
R8_r16_r22_aa0_bb2_qq0,8,6,2,0,2,0,210,210,True,729,0,3645,0,4374,-4164,0,EXACT_DERIVED
R8_r16_r22_aa1_bb1_qq0,8,6,2,1,1,0,210,210,True,729,3645,3645,0,8019,-7809,0,EXACT_DERIVED
R8_r16_r22_aa2_bb0_qq0,8,6,2,2,0,0,210,210,True,729,3645,0,0,4374,-4164,0,EXACT_DERIVED
R8_r16_r22_aa0_bb1_qq1,8,6,2,0,1,1,207,207,True,729,0,3645,18225,22599,-22392,-3,EXACT_DERIVED
R8_r16_r22_aa1_bb0_qq1,8,6,2,1,0,1,207,207,True,729,3645,0,18225,22599,-22392,-3,EXACT_DERIVED
R8_r16_r22_aa0_bb0_qq2,8,6,2,0,0,2,204,204,True,729,0,0,18225,18954,-18750,-6,EXACT_DERIVED
R8_r17_r21_aa0_bb1_qq0,8,7,1,0,1,0,214,214,True,729,0,3645,0,4374,-4160,0,EXACT_DERIVED
R8_r17_r21_aa1_bb0_qq0,8,7,1,1,0,0,214,214,True,729,3645,0,0,4374,-4160,0,EXACT_DERIVED
R8_r17_r21_aa0_bb0_qq1,8,7,1,0,0,1,212,212,True,729,0,0,18225,18954,-18742,-2,EXACT_DERIVED
R8_r18_r20_aa0_bb0_qq0,8,8,0,0,0,0,216,216,True,729,0,0,0,729,-513,0,EXACT_DERIVED
R9_r11_r28_aa0_bb8_qq0,9,1,8,0,8,0,179,179,True,729,0,3645,0,4374,-4195,0,EXACT_DERIVED
R9_r11_r28_aa1_bb7_qq0,9,1,8,1,7,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa2_bb6_qq0,9,1,8,2,6,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa3_bb5_qq0,9,1,8,3,5,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa4_bb4_qq0,9,1,8,4,4,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa5_bb3_qq0,9,1,8,5,3,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa6_bb2_qq0,9,1,8,6,2,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa7_bb1_qq0,9,1,8,7,1,0,179,179,True,729,3645,3645,0,8019,-7840,0,EXACT_DERIVED
R9_r11_r28_aa8_bb0_qq0,9,1,8,8,0,0,179,179,True,729,3645,0,0,4374,-4195,0,EXACT_DERIVED
R9_r11_r28_aa0_bb7_qq1,9,1,8,0,7,1,171,171,True,729,0,3645,18225,22599,-22428,-8,EXACT_DERIVED
R9_r11_r28_aa1_bb6_qq1,9,1,8,1,6,1,171,171,True,729,3645,3645,18225,26244,-26073,-8,EXACT_DERIVED
R9_r11_r28_aa2_bb5_qq1,9,1,8,2,5,1,171,171,True,729,3645,3645,18225,26244,-26073,-8,EXACT_DERIVED
R9_r11_r28_aa3_bb4_qq1,9,1,8,3,4,1,171,171,True,729,3645,3645,18225,26244,-26073,-8,EXACT_DERIVED
R9_r11_r28_aa4_bb3_qq1,9,1,8,4,3,1,171,171,True,729,3645,3645,18225,26244,-26073,-8,EXACT_DERIVED
R9_r11_r28_aa5_bb2_qq1,9,1,8,5,2,1,171,171,True,729,3645,3645,18225,26244,-26073,-8,EXACT_DERIVED
R9_r11_r28_aa6_bb1_qq1,9,1,8,6,1,1,171,171,True,729,3645,3645,18225,26244,-26073,-8,EXACT_DERIVED
R9_r11_r28_aa7_bb0_qq1,9,1,8,7,0,1,171,171,True,729,3645,0,18225,22599,-22428,-8,EXACT_DERIVED
R9_r11_r28_aa0_bb6_qq2,9,1,8,0,6,2,163,163,True,729,0,3645,18225,22599,-22436,-16,EXACT_DERIVED
R9_r11_r28_aa1_bb5_qq2,9,1,8,1,5,2,163,163,True,729,3645,3645,18225,26244,-26081,-16,EXACT_DERIVED
R9_r11_r28_aa2_bb4_qq2,9,1,8,2,4,2,163,163,True,729,3645,3645,18225,26244,-26081,-16,EXACT_DERIVED
R9_r11_r28_aa3_bb3_qq2,9,1,8,3,3,2,163,163,True,729,3645,3645,18225,26244,-26081,-16,EXACT_DERIVED
R9_r11_r28_aa4_bb2_qq2,9,1,8,4,2,2,163,163,True,729,3645,3645,18225,26244,-26081,-16,EXACT_DERIVED
R9_r11_r28_aa5_bb1_qq2,9,1,8,5,1,2,163,163,True,729,3645,3645,18225,26244,-26081,-16,EXACT_DERIVED
R9_r11_r28_aa6_bb0_qq2,9,1,8,6,0,2,163,163,True,729,3645,0,18225,22599,-22436,-16,EXACT_DERIVED
R9_r11_r28_aa0_bb5_qq3,9,1,8,0,5,3,155,155,True,729,0,3645,18225,22599,-22444,-24,EXACT_DERIVED
R9_r11_r28_aa1_bb4_qq3,9,1,8,1,4,3,155,155,True,729,3645,3645,18225,26244,-26089,-24,EXACT_DERIVED
R9_r11_r28_aa2_bb3_qq3,9,1,8,2,3,3,155,155,True,729,3645,3645,18225,26244,-26089,-24,EXACT_DERIVED
R9_r11_r28_aa3_bb2_qq3,9,1,8,3,2,3,155,155,True,729,3645,3645,18225,26244,-26089,-24,EXACT_DERIVED
R9_r11_r28_aa4_bb1_qq3,9,1,8,4,1,3,155,155,True,729,3645,3645,18225,26244,-26089,-24,EXACT_DERIVED
R9_r11_r28_aa5_bb0_qq3,9,1,8,5,0,3,155,155,True,729,3645,0,18225,22599,-22444,-24,EXACT_DERIVED
R9_r11_r28_aa0_bb4_qq4,9,1,8,0,4,4,147,147,True,729,0,3645,18225,22599,-22452,-32,EXACT_DERIVED
R9_r11_r28_aa1_bb3_qq4,9,1,8,1,3,4,147,147,True,729,3645,3645,18225,26244,-26097,-32,EXACT_DERIVED
R9_r11_r28_aa2_bb2_qq4,9,1,8,2,2,4,147,147,True,729,3645,3645,18225,26244,-26097,-32,EXACT_DERIVED
R9_r11_r28_aa3_bb1_qq4,9,1,8,3,1,4,147,147,True,729,3645,3645,18225,26244,-26097,-32,EXACT_DERIVED
R9_r11_r28_aa4_bb0_qq4,9,1,8,4,0,4,147,147,True,729,3645,0,18225,22599,-22452,-32,EXACT_DERIVED
R9_r11_r28_aa0_bb3_qq5,9,1,8,0,3,5,139,139,True,729,0,3645,18225,22599,-22460,-40,EXACT_DERIVED
R9_r11_r28_aa1_bb2_qq5,9,1,8,1,2,5,139,139,True,729,3645,3645,18225,26244,-26105,-40,EXACT_DERIVED
R9_r11_r28_aa2_bb1_qq5,9,1,8,2,1,5,139,139,True,729,3645,3645,18225,26244,-26105,-40,EXACT_DERIVED
R9_r11_r28_aa3_bb0_qq5,9,1,8,3,0,5,139,139,True,729,3645,0,18225,22599,-22460,-40,EXACT_DERIVED
R9_r11_r28_aa0_bb2_qq6,9,1,8,0,2,6,131,131,True,729,0,3645,18225,22599,-22468,-48,EXACT_DERIVED
R9_r11_r28_aa1_bb1_qq6,9,1,8,1,1,6,131,131,True,729,3645,3645,18225,26244,-26113,-48,EXACT_DERIVED
R9_r11_r28_aa2_bb0_qq6,9,1,8,2,0,6,131,131,True,729,3645,0,18225,22599,-22468,-48,EXACT_DERIVED
R9_r11_r28_aa0_bb1_qq7,9,1,8,0,1,7,123,123,True,729,0,3645,18225,22599,-22476,-56,EXACT_DERIVED
R9_r11_r28_aa1_bb0_qq7,9,1,8,1,0,7,123,123,True,729,3645,0,18225,22599,-22476,-56,EXACT_DERIVED
R9_r11_r28_aa0_bb0_qq8,9,1,8,0,0,8,115,115,True,729,0,0,18225,18954,-18839,-64,EXACT_DERIVED
R9_r12_r27_aa0_bb7_qq0,9,2,7,0,7,0,194,194,True,729,0,3645,0,4374,-4180,0,EXACT_DERIVED
R9_r12_r27_aa1_bb6_qq0,9,2,7,1,6,0,194,194,True,729,3645,3645,0,8019,-7825,0,EXACT_DERIVED
R9_r12_r27_aa2_bb5_qq0,9,2,7,2,5,0,194,194,True,729,3645,3645,0,8019,-7825,0,EXACT_DERIVED
R9_r12_r27_aa3_bb4_qq0,9,2,7,3,4,0,194,194,True,729,3645,3645,0,8019,-7825,0,EXACT_DERIVED
R9_r12_r27_aa4_bb3_qq0,9,2,7,4,3,0,194,194,True,729,3645,3645,0,8019,-7825,0,EXACT_DERIVED
R9_r12_r27_aa5_bb2_qq0,9,2,7,5,2,0,194,194,True,729,3645,3645,0,8019,-7825,0,EXACT_DERIVED
R9_r12_r27_aa6_bb1_qq0,9,2,7,6,1,0,194,194,True,729,3645,3645,0,8019,-7825,0,EXACT_DERIVED
R9_r12_r27_aa7_bb0_qq0,9,2,7,7,0,0,194,194,True,729,3645,0,0,4374,-4180,0,EXACT_DERIVED
R9_r12_r27_aa0_bb6_qq1,9,2,7,0,6,1,187,187,True,729,0,3645,18225,22599,-22412,-7,EXACT_DERIVED
R9_r12_r27_aa1_bb5_qq1,9,2,7,1,5,1,187,187,True,729,3645,3645,18225,26244,-26057,-7,EXACT_DERIVED
R9_r12_r27_aa2_bb4_qq1,9,2,7,2,4,1,187,187,True,729,3645,3645,18225,26244,-26057,-7,EXACT_DERIVED
R9_r12_r27_aa3_bb3_qq1,9,2,7,3,3,1,187,187,True,729,3645,3645,18225,26244,-26057,-7,EXACT_DERIVED
R9_r12_r27_aa4_bb2_qq1,9,2,7,4,2,1,187,187,True,729,3645,3645,18225,26244,-26057,-7,EXACT_DERIVED
R9_r12_r27_aa5_bb1_qq1,9,2,7,5,1,1,187,187,True,729,3645,3645,18225,26244,-26057,-7,EXACT_DERIVED
R9_r12_r27_aa6_bb0_qq1,9,2,7,6,0,1,187,187,True,729,3645,0,18225,22599,-22412,-7,EXACT_DERIVED
R9_r12_r27_aa0_bb5_qq2,9,2,7,0,5,2,180,180,True,729,0,3645,18225,22599,-22419,-14,EXACT_DERIVED
R9_r12_r27_aa1_bb4_qq2,9,2,7,1,4,2,180,180,True,729,3645,3645,18225,26244,-26064,-14,EXACT_DERIVED
R9_r12_r27_aa2_bb3_qq2,9,2,7,2,3,2,180,180,True,729,3645,3645,18225,26244,-26064,-14,EXACT_DERIVED
R9_r12_r27_aa3_bb2_qq2,9,2,7,3,2,2,180,180,True,729,3645,3645,18225,26244,-26064,-14,EXACT_DERIVED
R9_r12_r27_aa4_bb1_qq2,9,2,7,4,1,2,180,180,True,729,3645,3645,18225,26244,-26064,-14,EXACT_DERIVED
R9_r12_r27_aa5_bb0_qq2,9,2,7,5,0,2,180,180,True,729,3645,0,18225,22599,-22419,-14,EXACT_DERIVED
R9_r12_r27_aa0_bb4_qq3,9,2,7,0,4,3,173,173,True,729,0,3645,18225,22599,-22426,-21,EXACT_DERIVED
