case_id,track,seed,support_signature,nnz_alpha,nnz_beta,nnz_gamma,status,viable,initial_variable_count,reduced_variable_count,selected_equation_count,square_jacobian_condition_number,start_full_tensor_max_abs_residual,start_full_tensor_fro_residual,independent_variable_rank,dropped_variable_count,fixed_gauge_count,gamma_union_size,alpha_union_size,beta_union_size,full_gamma_coverage,unique_gamma_support_count,error
step83b_track2_screen_0357,track2_screen,8302357,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,131.4461489900388,10.32971129503451,61.766239223933816,152,0,38,9,9,9,True,17,
step83b_track2_screen_0358,track2_screen,8302358,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,159.43614956141585,8.120942456102362,61.744237747634315,152,0,38,9,9,9,True,17,
step83b_track2_screen_0359,track2_screen,8302359,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,127.13107245367488,13.513500685979336,79.86533049549269,190,0,38,9,9,9,True,18,
step83b_track2_screen_0360,track2_screen,8302360,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,152.93581604551503,10.256269233064724,60.946132941561125,152,0,38,9,9,9,True,13,
step83b_track2_screen_0361,track2_screen,8302361,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,50.92606114404674,8.773549612884398,55.18700349480191,133,0,38,9,9,9,True,15,
step83b_track2_screen_0362,track2_screen,8302362,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,92.95109303722954,9.277460230888536,62.08317335074355,171,0,38,9,9,9,True,18,
step83b_track2_screen_0363,track2_screen,8302363,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,108.03265982683064,7.5507095961143165,54.20502138432512,152,0,38,9,9,9,True,17,
step83b_track2_screen_0364,track2_screen,8302364,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,101.95218657284718,9.369720458904503,63.42298604230204,152,0,38,9,9,9,True,15,
step83b_track2_screen_0365,track2_screen,8302365,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,163.93844616056637,9.498076649011175,72.84868224503691,190,0,38,9,9,9,True,16,
step83b_track2_screen_0366,track2_screen,8302366,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,98.61511421848094,11.198904985179057,60.42869056964601,152,0,38,9,9,9,True,15,
step83b_track2_screen_0367,track2_screen,8302367,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,76.77326431870465,11.308843502368124,55.9348478356626,133,0,38,9,9,9,True,16,
step83b_track2_screen_0368,track2_screen,8302368,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,106.06263412509037,12.983443140413243,61.32851730076788,171,0,38,9,9,9,True,16,
step83b_track2_screen_0369,track2_screen,8302369,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,197.1913125199513,8.36076328120795,61.839878852982764,152,0,38,9,9,9,True,17,
step83b_track2_screen_0370,track2_screen,8302370,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,122.20501670743965,11.090407554997366,64.6731622579594,152,0,38,9,9,9,True,16,
step83b_track2_screen_0371,track2_screen,8302371,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,105.53197225955155,16.497213626977615,85.6761515294799,190,0,38,9,9,9,True,16,
step83b_track2_screen_0372,track2_screen,8302372,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,63.155416852266505,7.135226652765706,50.63386085556472,152,0,38,9,9,9,True,12,
step83b_track2_screen_0373,track2_screen,8302373,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,68.26454688491215,7.50095640544828,48.57051963357175,133,0,38,9,9,9,True,16,
step83b_track2_screen_0374,track2_screen,8302374,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,122.24429652122322,12.727427280953359,68.84047112221656,171,0,38,9,9,9,True,15,
step83b_track2_screen_0375,track2_screen,8302375,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,101.98623277803125,10.25248058612203,60.60903759906633,152,0,38,9,9,9,True,18,
step83b_track2_screen_0376,track2_screen,8302376,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,106.97702857395406,10.810725383317633,62.65847975932757,152,0,38,9,9,9,True,18,
step83b_track2_screen_0377,track2_screen,8302377,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,139.86297025357194,14.466279205326343,87.52380638212529,190,0,38,9,9,9,True,17,
step83b_track2_screen_0378,track2_screen,8302378,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,131.7710849161169,10.941103733240514,59.65873138333431,152,0,38,9,9,9,True,15,
step83b_track2_screen_0379,track2_screen,8302379,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,71.77760318819607,7.141360655609726,46.04473801082963,133,0,38,9,9,9,True,16,
step83b_track2_screen_0380,track2_screen,8302380,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,169.7385874696049,10.338807172269185,69.74539542864905,171,0,38,9,9,9,True,17,
step83b_track2_screen_0381,track2_screen,8302381,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,71.7665370708231,10.84919871227057,60.07780732761309,152,0,38,9,9,9,True,16,
step83b_track2_screen_0382,track2_screen,8302382,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,114.27260166959387,12.392832651235283,69.27678975265398,152,0,38,9,9,9,True,18,
step83b_track2_screen_0383,track2_screen,8302383,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,167.2771250795331,11.611287311560845,78.25344302640796,190,0,38,9,9,9,True,18,
step83b_track2_screen_0384,track2_screen,8302384,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,93.42173333906491,12.560195043044178,61.40150341576333,152,0,38,9,9,9,True,12,
step83b_track2_screen_0385,track2_screen,8302385,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,75.42943765194917,9.58279513737456,47.18294352441132,133,0,38,9,9,9,True,19,
step83b_track2_screen_0386,track2_screen,8302386,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,143.018566412962,12.294584937951413,80.30834007120087,171,0,38,9,9,9,True,17,
step83b_track2_screen_0387,track2_screen,8302387,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,105.06852039099242,11.00505400342586,66.30904906666724,152,0,38,9,9,9,True,17,
step83b_track2_screen_0388,track2_screen,8302388,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,138.5998620667579,11.831606610957632,68.0480556571752,152,0,38,9,9,9,True,17,
step83b_track2_screen_0389,track2_screen,8302389,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,136.6274035544046,12.442178964522846,85.22979539725412,190,0,38,9,9,9,True,19,
step83b_track2_screen_0390,track2_screen,8302390,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,89.90870060348217,9.296861060435573,54.47585165947525,152,0,38,9,9,9,True,16,
step83b_track2_screen_0391,track2_screen,8302391,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,57.91612756686154,8.511541764635842,47.903131295367686,133,0,38,9,9,9,True,19,
step83b_track2_screen_0392,track2_screen,8302392,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,131.53655218605823,16.767177096078225,72.43315675847522,171,0,38,9,9,9,True,18,
step83b_track2_screen_0393,track2_screen,8302393,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,64.92957271400255,10.212877421443267,57.818175050792085,152,0,38,9,9,9,True,16,
step83b_track2_screen_0394,track2_screen,8302394,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,169.50686683414685,9.203225760047914,57.592897713401534,152,0,38,9,9,9,True,18,
step83b_track2_screen_0395,track2_screen,8302395,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,125.70036950753124,14.460219376728626,82.02768803664377,190,0,38,9,9,9,True,18,
step83b_track2_screen_0396,track2_screen,8302396,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,144.08242351135252,10.441777146256063,63.70281558552653,152,0,38,9,9,9,True,14,
step83b_track2_screen_0397,track2_screen,8302397,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,79.13627874955057,11.867192059491826,53.68349257790291,133,0,38,9,9,9,True,18,
step83b_track2_screen_0398,track2_screen,8302398,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,138.17085068491957,11.360926071531262,71.25871933250153,171,0,38,9,9,9,True,17,
step83b_track2_screen_0399,track2_screen,8302399,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,103.80122532077326,8.911555008881242,60.09999537466103,152,0,38,9,9,9,True,15,
step83b_track2_screen_0400,track2_screen,8302400,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,192.58151076405375,14.414608326418312,69.89477200406257,152,0,38,9,9,9,True,17,
step83b_track2_screen_0401,track2_screen,8302401,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,129.29958566546767,13.540826236919628,81.81071047179177,190,0,38,9,9,9,True,17,
step83b_track2_screen_0402,track2_screen,8302402,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,159.1782608211933,10.928348187711457,62.554393777911145,152,0,38,9,9,9,True,14,
step83b_track2_screen_0403,track2_screen,8302403,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,64.1523444656846,9.344992593524221,53.05582721902481,133,0,38,9,9,9,True,17,
step83b_track2_screen_0404,track2_screen,8302404,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,143.32293905752974,11.89184184576273,67.86032257588877,171,0,38,9,9,9,True,17,
step83b_track2_screen_0405,track2_screen,8302405,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,108.62750251842465,8.980457138874462,60.96927185050256,152,0,38,9,9,9,True,17,
step83b_track2_screen_0406,track2_screen,8302406,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,104.16438871319414,11.180458684380902,63.95981308240931,152,0,38,9,9,9,True,15,
step83b_track2_screen_0407,track2_screen,8302407,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,255.2822928263118,12.743740683912687,83.89991930176448,190,0,38,9,9,9,True,18,
step83b_track2_screen_0408,track2_screen,8302408,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,99.10230433929544,7.9002686930295,52.905251784131224,152,0,38,9,9,9,True,14,
step83b_track2_screen_0409,track2_screen,8302409,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,73.11917126608934,15.145784536877027,55.218627372169934,133,0,38,9,9,9,True,17,
step83b_track2_screen_0410,track2_screen,8302410,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,129.80712947309408,12.584997661983502,73.64741169766634,171,0,38,9,9,9,True,16,
step83b_track2_screen_0411,track2_screen,8302411,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,67.72766807443853,13.134700695359724,66.85749019870129,152,0,38,9,9,9,True,16,
step83b_track2_screen_0412,track2_screen,8302412,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,106.65497245393749,11.077077001534224,66.52524489572727,152,0,38,9,9,9,True,18,
step83b_track2_screen_0413,track2_screen,8302413,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,98.85811567780166,8.919571489507764,70.75917027191946,190,0,38,9,9,9,True,17,
step83b_track2_screen_0414,track2_screen,8302414,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,153.19983719537203,9.794632073603003,56.749637163897745,152,0,38,9,9,9,True,13,
step83b_track2_screen_0415,track2_screen,8302415,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,68.18174268038372,11.830416907890903,56.12149525564426,133,0,38,9,8,9,True,18,
step83b_track2_screen_0416,track2_screen,8302416,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,145.74912070322262,10.153051056337283,62.55602449723402,171,0,38,9,9,9,True,18,
step83b_track2_screen_0417,track2_screen,8302417,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,90.64293943284035,13.255192530787493,66.1518275956102,152,0,38,9,9,9,True,18,
step83b_track2_screen_0418,track2_screen,8302418,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,98.8993811624483,12.75120410794441,69.71982029741328,152,0,38,9,9,9,True,19,
step83b_track2_screen_0419,track2_screen,8302419,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,171.08281731122185,12.549938361524339,81.87165480925638,190,0,38,9,9,9,True,18,
step83b_track2_screen_0420,track2_screen,8302420,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,87.05245943737705,8.614190986531465,54.98177997074604,152,0,38,9,9,9,True,17,
step83b_track2_screen_0421,track2_screen,8302421,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,87.3509555138091,9.553298895797397,52.10478885230391,133,0,38,9,9,9,True,17,
step83b_track2_screen_0422,track2_screen,8302422,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,135.80969543955197,10.641981963302701,67.13227381975689,171,0,38,9,9,9,True,19,
step83b_track2_screen_0423,track2_screen,8302423,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,108.36191529079642,12.14087180718294,54.85214162396405,152,0,38,9,9,9,True,17,
step83b_track2_screen_0424,track2_screen,8302424,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,129.09825909991878,12.738371890501652,59.88904540664578,152,0,38,9,9,9,True,16,
step83b_track2_screen_0425,track2_screen,8302425,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,203.4114570332857,12.520454055353628,78.61953831256389,190,0,38,9,9,9,True,19,
step83b_track2_screen_0426,track2_screen,8302426,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,102.63967343640203,13.712072231899905,62.81780552583543,152,0,38,8,9,9,False,14,
step83b_track2_screen_0427,track2_screen,8302427,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,50.5344130042831,10.771364641258264,58.325817429364264,133,0,38,9,9,9,True,15,
step83b_track2_screen_0428,track2_screen,8302428,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,144.72030703031817,12.34931698920872,69.82907483937218,171,0,38,9,9,9,True,16,
step83b_track2_screen_0429,track2_screen,8302429,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,80.1663182779123,10.871080455041813,60.95984825736789,152,0,38,9,9,9,True,17,
step83b_track2_screen_0430,track2_screen,8302430,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,191.69915296261001,11.221508256253216,61.87540097471917,152,0,38,9,8,9,True,17,
step83b_track2_screen_0431,track2_screen,8302431,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,187.45433327904902,9.024866017874157,73.2611226115469,190,0,38,9,9,9,True,17,
step83b_track2_screen_0432,track2_screen,8302432,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,100.77786950513786,8.16905912713058,52.10400445885398,152,0,38,9,9,9,True,16,
step83b_track2_screen_0433,track2_screen,8302433,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,92.79095221709343,9.388250888146079,53.74457038014465,133,0,38,9,9,9,True,17,
step83b_track2_screen_0434,track2_screen,8302434,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,128.3667963285645,10.941429272314002,78.2913025936223,171,0,38,9,9,9,True,18,
step83b_track2_screen_0435,track2_screen,8302435,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,109.58366443648349,9.864289820186702,61.27445097724214,152,0,38,9,9,9,True,16,
step83b_track2_screen_0436,track2_screen,8302436,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,81.2481852347981,11.64831793674816,61.73621295000323,152,0,38,9,9,9,True,18,
step83b_track2_screen_0437,track2_screen,8302437,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,129.51426221644684,11.929301127244413,76.771144978758,190,0,38,9,9,9,True,18,
step83b_track2_screen_0438,track2_screen,8302438,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,186.1326527964573,10.78873253050644,57.01175529821927,152,0,38,9,9,9,True,12,
step83b_track2_screen_0439,track2_screen,8302439,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,70.82176918003994,9.19454192326687,54.744723238261535,133,0,38,9,9,9,True,18,
step83b_track2_screen_0440,track2_screen,8302440,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,129.14419871792722,11.024796296856335,66.3271874888237,171,0,38,9,9,9,True,18,
step83b_track2_screen_0441,track2_screen,8302441,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,64.04575607285886,10.89917054546054,62.91274426613295,152,0,38,9,9,9,True,16,
step83b_track2_screen_0442,track2_screen,8302442,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,174.97915671511575,9.642989831603671,61.70963352884737,152,0,38,9,9,9,True,17,
step83b_track2_screen_0443,track2_screen,8302443,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,204.98940811219956,13.0369829151416,80.9844484178745,190,0,38,9,9,9,True,18,
step83b_track2_screen_0444,track2_screen,8302444,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,82.07527680676034,8.974809819755013,52.14723715371536,152,0,38,9,9,9,True,15,
step83b_track2_screen_0445,track2_screen,8302445,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,63.448826153656825,9.632800540917469,53.748969813449584,133,0,38,9,9,9,True,15,
step83b_track2_screen_0446,track2_screen,8302446,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,133.98769818951493,11.62688903845119,66.04482257060594,171,0,38,9,9,9,True,18,
step83b_track2_screen_0447,track2_screen,8302447,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,166.60345728538826,10.204068029852905,63.42839204964362,152,0,38,9,9,9,True,18,
step83b_track2_screen_0448,track2_screen,8302448,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,63.05906939490174,9.892877631731388,56.513315209023595,152,0,38,9,9,9,True,17,
step83b_track2_screen_0449,track2_screen,8302449,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,254.38691838063525,13.001143666806954,80.38674328026684,190,0,38,9,9,9,True,18,
step83b_track2_screen_0450,track2_screen,8302450,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,72.95611150741367,10.348641411130746,58.9862982584534,152,0,38,9,9,9,True,14,
step83b_track2_screen_0451,track2_screen,8302451,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,95.02135053946901,9.741519658959607,54.4005541963168,133,0,38,9,9,9,True,17,
step83b_track2_screen_0452,track2_screen,8302452,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,164.99061994397255,13.044120618773373,66.45506179584059,171,0,38,9,9,9,True,18,
step83b_track2_screen_0453,track2_screen,8302453,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,137.5340307129883,10.201516062602682,57.27018084451353,152,0,38,9,9,9,True,18,
step83b_track2_screen_0454,track2_screen,8302454,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,89.15327589934188,11.016945608102553,67.24844711347193,152,0,38,9,9,9,True,15,
step83b_track2_screen_0455,track2_screen,8302455,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,191.9594827020773,11.551453445544666,87.4870015211407,190,0,38,9,9,9,True,19,
step83b_track2_screen_0456,track2_screen,8302456,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,80.01235073085778,11.316037834185211,56.65313224679063,152,0,38,9,9,9,True,17,
step83b_track2_screen_0457,track2_screen,8302457,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,41.81113611295842,9.957076399507308,52.18528807742692,133,0,38,9,9,9,True,19,
step83b_track2_screen_0458,track2_screen,8302458,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,105.92567579958246,11.288888205809418,70.31376247024006,171,0,38,9,9,9,True,16,
step83b_track2_screen_0459,track2_screen,8302459,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,88.36892712930941,11.432745161409121,62.08085610373734,152,0,38,9,9,9,True,16,
step83b_track2_screen_0460,track2_screen,8302460,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,83.37310547922505,9.435565800272236,60.84532707743012,152,0,38,9,9,9,True,17,
step83b_track2_screen_0461,track2_screen,8302461,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,164.81305189068826,14.327493939307887,80.97610554140527,190,0,38,9,9,9,True,18,
step83b_track2_screen_0462,track2_screen,8302462,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,102.21131082848592,12.647429458539357,61.99769920291515,152,0,38,8,9,9,False,13,
step83b_track2_screen_0463,track2_screen,8302463,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,74.81115838578836,9.470301941522958,48.309912623301585,133,0,38,9,9,9,True,14,
step83b_track2_screen_0464,track2_screen,8302464,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,115.81678437261591,12.64594213122841,65.1371464379589,171,0,38,9,9,9,True,17,
step83b_track2_screen_0465,track2_screen,8302465,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,61.179926830829295,9.584124877425342,59.05541759027976,152,0,38,9,9,9,True,18,
step83b_track2_screen_0466,track2_screen,8302466,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,78.42833905892624,9.711979331708346,62.782436617411584,152,0,38,9,9,9,True,17,
step83b_track2_screen_0467,track2_screen,8302467,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,172.39363058652836,13.076766132008288,90.70047858637967,190,0,38,9,9,9,True,18,
step83b_track2_screen_0468,track2_screen,8302468,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,64.82403929157728,13.62401416601466,64.0586311651366,152,0,38,9,9,9,True,14,
step83b_track2_screen_0469,track2_screen,8302469,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,84.6131371750649,10.27273866296257,56.79423133556314,133,0,38,9,9,9,True,17,
step83b_track2_screen_0470,track2_screen,8302470,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,170.79040552263956,12.725823012728712,73.73267798893264,171,0,38,9,9,9,True,15,
step83b_track2_screen_0471,track2_screen,8302471,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,72.91875352557894,11.101179699063948,61.85050800766006,152,0,38,9,9,9,True,17,
step83b_track2_screen_0472,track2_screen,8302472,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,172.95209135964518,12.163010983119806,61.51113171052916,152,0,38,9,9,9,True,18,
step83b_track2_screen_0473,track2_screen,8302473,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,172.32355878850387,12.360368604884941,78.25804206818584,190,0,38,9,9,9,True,17,
step83b_track2_screen_0474,track2_screen,8302474,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,107.377630675867,8.494344687147064,56.72722654198081,152,0,38,9,9,9,True,14,
step83b_track2_screen_0475,track2_screen,8302475,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,58.665128061761166,8.647349770610994,51.92962807647251,133,0,38,9,9,9,True,17,
step83b_track2_screen_0476,track2_screen,8302476,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,148.14888817806929,9.84505935758508,74.32175367057962,171,0,38,9,9,9,True,17,
step83b_track2_screen_0477,track2_screen,8302477,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,117.25483251856612,14.697813856487638,62.78839777364117,152,0,38,9,9,9,True,16,
step83b_track2_screen_0478,track2_screen,8302478,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,82.88643460135225,12.713238519753354,67.4432485527513,152,0,38,9,9,9,True,17,
step83b_track2_screen_0479,track2_screen,8302479,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,167.81720765020316,11.887067330535007,80.22998924521677,190,0,38,9,9,9,True,16,
step83b_track2_screen_0480,track2_screen,8302480,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,56.61182960155497,8.448065787106719,57.54594717583805,152,0,38,9,9,9,True,14,
step83b_track2_screen_0481,track2_screen,8302481,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,182.56090184122831,10.767939783504172,50.76948002374116,133,0,38,9,9,9,True,15,
step83b_track2_screen_0482,track2_screen,8302482,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,128.70445880970004,11.73641642023829,71.01615423242397,171,0,38,9,9,9,True,17,
step83b_track2_screen_0483,track2_screen,8302483,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,102.423228422457,11.228596937610433,69.74072420329888,152,0,38,9,9,9,True,17,
step83b_track2_screen_0484,track2_screen,8302484,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,141.47091389897872,9.211108485157268,62.55235800874483,152,0,38,9,9,9,True,16,
step83b_track2_screen_0485,track2_screen,8302485,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,152.95363332908363,14.66050829539454,73.21470435825314,190,0,38,9,9,9,True,18,
step83b_track2_screen_0486,track2_screen,8302486,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,73.26619119816783,8.738429477324045,52.187079140299694,152,0,38,9,9,9,True,14,
step83b_track2_screen_0487,track2_screen,8302487,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,83.12612587009045,6.659936468255142,43.829241037478596,133,0,38,9,9,9,True,18,
step83b_track2_screen_0488,track2_screen,8302488,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,94.12682749375752,11.595450416975265,66.93136453920461,171,0,38,9,9,9,True,16,
step83b_track2_screen_0489,track2_screen,8302489,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,128.35760286562117,13.558314212842477,62.75016951288928,152,0,38,9,9,9,True,14,
step83b_track2_screen_0490,track2_screen,8302490,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,79.08342275961466,10.26237894166192,56.39227401709478,152,0,38,9,9,9,True,16,
step83b_track2_screen_0491,track2_screen,8302491,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,126.69551997795661,12.132176371445553,80.02548937575325,190,0,38,9,9,9,True,18,
step83b_track2_screen_0492,track2_screen,8302492,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,71.88580625150584,8.437001762543082,55.66717833883997,152,0,38,9,9,9,True,17,
step83b_track2_screen_0493,track2_screen,8302493,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,110.26267314907889,8.399661407429189,52.70461799536067,133,0,38,9,9,9,True,16,
step83b_track2_screen_0494,track2_screen,8302494,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,164.62832590603142,10.6930162766434,65.77203040928546,171,0,38,9,9,9,True,17,
step83b_track2_screen_0495,track2_screen,8302495,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,122.53283161680372,10.113765242974653,65.05619179153463,152,0,38,9,9,9,True,16,
step83b_track2_screen_0496,track2_screen,8302496,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,94.3030481180259,11.931903558370486,63.447804793524575,152,0,38,9,9,9,True,17,
step83b_track2_screen_0497,track2_screen,8302497,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,184.322589656875,15.302735102313319,81.3693839583649,190,0,38,9,9,9,True,17,
step83b_track2_screen_0498,track2_screen,8302498,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,106.05750694027293,7.782068529465171,57.722576691807916,152,0,38,9,9,9,True,16,
step83b_track2_screen_0499,track2_screen,8302499,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,123.55140048832817,9.763206191111683,51.77523582064848,133,0,38,9,9,9,True,18,
step83b_track2_screen_0500,track2_screen,8302500,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,198.35150740995485,11.068587457854235,64.88195634603244,171,0,38,9,9,9,True,17,
step83b_track2_screen_0501,track2_screen,8302501,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,83.30878550403497,11.262858791388096,67.57822085772732,152,0,38,9,9,9,True,16,
step83b_track2_screen_0502,track2_screen,8302502,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,82.00497303936639,9.30689005042686,59.59435836859267,152,0,38,9,9,9,True,19,
step83b_track2_screen_0503,track2_screen,8302503,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,218.07078251598477,12.828766428251985,81.0865077164079,190,0,38,9,9,9,True,18,
step83b_track2_screen_0504,track2_screen,8302504,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,168.8438365067272,11.378835357387151,63.874089726498596,152,0,38,9,9,9,True,15,
