pattern_id,count,left_cx_orbit_id,middle_xx_orbit_id,right_xc_orbit_id,outer_cc_orbit_id,left_cxc_orbit_id,right_cxc_orbit_id,rep_cxxc_config_id,rep_cxxc_readable
1642,108,6,24,6,0,35,35,22167,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,0],C[0,0]]"
1643,108,6,24,6,2,39,39,22173,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,0],C[2,0]]"
1644,216,6,24,7,1,36,36,22168,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,0],C[0,1]]"
1645,216,6,24,7,3,40,40,22174,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,0],C[2,1]]"
1646,216,6,25,4,3,38,45,22180,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[1,1]]"
1647,216,6,25,5,2,37,44,22179,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[1,0]]"
1648,216,6,25,5,3,38,46,22181,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[1,2]]"
1649,216,6,25,6,1,36,42,22177,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[0,1]]"
1650,216,6,25,6,3,40,48,22183,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[2,1]]"
1651,216,6,25,7,0,35,41,22176,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[0,0]]"
1652,216,6,25,7,1,36,43,22178,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[0,2]]"
1653,216,6,25,7,2,39,47,22182,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[2,0]]"
1654,216,6,25,7,3,40,49,22184,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,1],C[2,2]]"
1655,108,6,26,4,2,37,37,22197,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,0],C[1,0]]"
1656,216,6,26,5,3,38,38,22198,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,0],C[1,1]]"
1657,108,6,26,6,0,35,35,22194,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,0],C[0,0]]"
1658,108,6,26,6,2,39,39,22200,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,0],C[2,0]]"
1659,216,6,26,7,1,36,36,22195,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,0],C[0,1]]"
1660,216,6,26,7,3,40,40,22201,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,0],C[2,1]]"
1661,216,6,27,4,3,38,45,22207,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,1],C[1,1]]"
1662,216,6,27,5,2,37,44,22206,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,1],C[1,0]]"
1663,216,6,27,5,3,38,46,22208,"CXXC[C[0,0],X[1,0|1,0],X[1,1|0,1],C[1,2]]"
