closure_step,A_orbit,B_orbit,A_stab_type,B_stab_type,total_pairs,output_inside_set,output_outside_set,output_orbit_ids,output_counts
2,430,50,Z2xZ2,Z2xZ2,108,108,0,[560],{560: 108}
2,430,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,95,Z2xZ2,Z2,216,216,0,"[440, 500]","{440: 108, 500: 108}"
2,430,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,143,Z2xZ2,Z2,0,0,0,[],{}
2,430,161,Z2xZ2,Z2,0,0,0,[],{}
2,430,179,Z2xZ2,Z2,0,0,0,[],{}
2,430,185,Z2xZ2,Z2,0,0,0,[],{}
2,430,191,Z2xZ2,Z2,0,0,0,[],{}
2,430,197,Z2xZ2,Z2,0,0,0,[],{}
2,430,215,Z2xZ2,Z2,0,0,0,[],{}
2,430,296,Z2xZ2,Trivial,0,0,0,[],{}
2,430,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,354,Z2xZ2,Z2,0,0,0,[],{}
2,430,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,394,Z2xZ2,Z2,0,0,0,[],{}
2,430,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,434,Z2xZ2,Z2,0,0,0,[],{}
2,430,440,Z2xZ2,Z2,0,0,0,[],{}
2,430,500,Z2xZ2,Z2,0,0,0,[],{}
2,430,560,Z2xZ2,Z2,0,0,0,[],{}
2,430,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,986,Z2xZ2,Z2,0,0,0,[],{}
2,430,995,Z2xZ2,Z2,0,0,0,[],{}
2,430,1010,Z2xZ2,Z2,0,0,0,[],{}
2,430,1025,Z2xZ2,Z2,0,0,0,[],{}
2,430,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,430,1040,Z2xZ2,Z2,0,0,0,[],{}
2,430,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,1100,Z2xZ2,Z2,0,0,0,[],{}
2,430,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,430,1175,Z2xZ2,Z2,0,0,0,[],{}
2,434,0,Z2,(Z2)^3,0,0,0,[],{}
2,434,1,Z2,Z2xZ2,0,0,0,[],{}
2,434,2,Z2,Z2xZ2,0,0,0,[],{}
2,434,4,Z2,Z2xZ2,0,0,0,[],{}
2,434,5,Z2,Z2xZ2,0,0,0,[],{}
2,434,6,Z2,Z2xZ2,0,0,0,[],{}
2,434,10,Z2,Z2xZ2,0,0,0,[],{}
2,434,20,Z2,Z2xZ2,0,0,0,[],{}
2,434,30,Z2,Z2xZ2,0,0,0,[],{}
2,434,34,Z2,Z2,0,0,0,[],{}
2,434,40,Z2,Z2xZ2,0,0,0,[],{}
2,434,50,Z2,Z2xZ2,0,0,0,[],{}
2,434,52,Z2,Z2xZ2,0,0,0,[],{}
2,434,54,Z2,Z2xZ2,0,0,0,[],{}
2,434,95,Z2,Z2,0,0,0,[],{}
2,434,125,Z2,Z2xZ2,108,108,0,[430],{430: 108}
2,434,126,Z2,Z2xZ2,0,0,0,[],{}
2,434,127,Z2,Z2xZ2,0,0,0,[],{}
2,434,131,Z2,Z2xZ2,108,108,0,[434],{434: 108}
2,434,132,Z2,Z2xZ2,0,0,0,[],{}
2,434,133,Z2,Z2xZ2,0,0,0,[],{}
2,434,137,Z2,Z2xZ2,108,108,0,[434],{434: 108}
2,434,138,Z2,Z2xZ2,0,0,0,[],{}
2,434,139,Z2,Z2xZ2,0,0,0,[],{}
2,434,143,Z2,Z2,216,216,0,"[410, 420]","{410: 108, 420: 108}"
2,434,161,Z2,Z2,216,216,0,"[370, 400]","{370: 108, 400: 108}"
2,434,179,Z2,Z2,216,216,0,"[350, 390]","{350: 108, 390: 108}"
2,434,185,Z2,Z2,216,216,0,"[354, 394]","{354: 108, 394: 108}"
2,434,191,Z2,Z2,216,216,0,"[354, 394]","{354: 108, 394: 108}"
2,434,197,Z2,Z2,216,216,0,"[360, 380]","{360: 108, 380: 108}"
2,434,215,Z2,Z2,216,216,0,[560],{560: 216}
2,434,296,Z2,Trivial,432,432,0,"[440, 500]","{440: 216, 500: 216}"
2,434,350,Z2,Z2xZ2,0,0,0,[],{}
2,434,354,Z2,Z2,0,0,0,[],{}
2,434,360,Z2,Z2xZ2,0,0,0,[],{}
2,434,370,Z2,Z2xZ2,0,0,0,[],{}
2,434,380,Z2,Z2xZ2,0,0,0,[],{}
2,434,390,Z2,Z2xZ2,0,0,0,[],{}
2,434,394,Z2,Z2,0,0,0,[],{}
2,434,400,Z2,Z2xZ2,0,0,0,[],{}
2,434,410,Z2,Z2xZ2,0,0,0,[],{}
2,434,420,Z2,Z2xZ2,0,0,0,[],{}
2,434,430,Z2,Z2xZ2,0,0,0,[],{}
2,434,434,Z2,Z2,0,0,0,[],{}
2,434,440,Z2,Z2,0,0,0,[],{}
2,434,500,Z2,Z2,0,0,0,[],{}
2,434,560,Z2,Z2,0,0,0,[],{}
2,434,980,Z2,Z2xZ2,0,0,0,[],{}
2,434,982,Z2,Z2xZ2,0,0,0,[],{}
2,434,984,Z2,Z2xZ2,0,0,0,[],{}
2,434,986,Z2,Z2,0,0,0,[],{}
2,434,995,Z2,Z2,0,0,0,[],{}
2,434,1010,Z2,Z2,0,0,0,[],{}
2,434,1025,Z2,Z2,0,0,0,[],{}
2,434,1031,Z2,Trivial,0,0,0,[],{}
2,434,1040,Z2,Z2,0,0,0,[],{}
2,434,1055,Z2,Z2xZ2,0,0,0,[],{}
2,434,1057,Z2,Z2xZ2,0,0,0,[],{}
2,434,1059,Z2,Z2xZ2,0,0,0,[],{}
2,434,1100,Z2,Z2,0,0,0,[],{}
2,434,1130,Z2,Z2xZ2,0,0,0,[],{}
2,434,1132,Z2,Z2xZ2,0,0,0,[],{}
2,434,1134,Z2,Z2xZ2,0,0,0,[],{}
2,434,1175,Z2,Z2,0,0,0,[],{}
2,440,0,Z2,(Z2)^3,0,0,0,[],{}
2,440,1,Z2,Z2xZ2,0,0,0,[],{}
2,440,2,Z2,Z2xZ2,0,0,0,[],{}
2,440,4,Z2,Z2xZ2,0,0,0,[],{}
2,440,5,Z2,Z2xZ2,0,0,0,[],{}
2,440,6,Z2,Z2xZ2,0,0,0,[],{}
2,440,10,Z2,Z2xZ2,0,0,0,[],{}
2,440,20,Z2,Z2xZ2,0,0,0,[],{}
2,440,30,Z2,Z2xZ2,0,0,0,[],{}
2,440,34,Z2,Z2,0,0,0,[],{}
2,440,40,Z2,Z2xZ2,0,0,0,[],{}
2,440,50,Z2,Z2xZ2,0,0,0,[],{}
2,440,52,Z2,Z2xZ2,0,0,0,[],{}
2,440,54,Z2,Z2xZ2,0,0,0,[],{}
2,440,95,Z2,Z2,0,0,0,[],{}
2,440,125,Z2,Z2xZ2,0,0,0,[],{}
2,440,126,Z2,Z2xZ2,0,0,0,[],{}
2,440,127,Z2,Z2xZ2,0,0,0,[],{}
2,440,131,Z2,Z2xZ2,0,0,0,[],{}
2,440,132,Z2,Z2xZ2,0,0,0,[],{}
2,440,133,Z2,Z2xZ2,0,0,0,[],{}
2,440,137,Z2,Z2xZ2,0,0,0,[],{}
2,440,138,Z2,Z2xZ2,0,0,0,[],{}
2,440,139,Z2,Z2xZ2,0,0,0,[],{}
2,440,143,Z2,Z2,0,0,0,[],{}
2,440,161,Z2,Z2,0,0,0,[],{}
2,440,179,Z2,Z2,0,0,0,[],{}
2,440,185,Z2,Z2,0,0,0,[],{}
2,440,191,Z2,Z2,0,0,0,[],{}
2,440,197,Z2,Z2,0,0,0,[],{}
2,440,215,Z2,Z2,0,0,0,[],{}
2,440,296,Z2,Trivial,0,0,0,[],{}
2,440,350,Z2,Z2xZ2,0,0,0,[],{}
2,440,354,Z2,Z2,0,0,0,[],{}
2,440,360,Z2,Z2xZ2,0,0,0,[],{}
2,440,370,Z2,Z2xZ2,0,0,0,[],{}
2,440,380,Z2,Z2xZ2,0,0,0,[],{}
2,440,390,Z2,Z2xZ2,0,0,0,[],{}
2,440,394,Z2,Z2,0,0,0,[],{}
2,440,400,Z2,Z2xZ2,0,0,0,[],{}
2,440,410,Z2,Z2xZ2,0,0,0,[],{}
2,440,420,Z2,Z2xZ2,0,0,0,[],{}
2,440,430,Z2,Z2xZ2,0,0,0,[],{}
2,440,434,Z2,Z2,0,0,0,[],{}
2,440,440,Z2,Z2,0,0,0,[],{}
2,440,500,Z2,Z2,0,0,0,[],{}
2,440,560,Z2,Z2,0,0,0,[],{}
2,440,980,Z2,Z2xZ2,108,108,0,[350],{350: 108}
2,440,982,Z2,Z2xZ2,0,0,0,[],{}
2,440,984,Z2,Z2xZ2,0,0,0,[],{}
2,440,986,Z2,Z2,216,216,0,[354],{354: 216}
2,440,995,Z2,Z2,216,216,0,"[360, 370]","{360: 108, 370: 108}"
2,440,1010,Z2,Z2,216,216,0,"[380, 410]","{380: 108, 410: 108}"
2,440,1025,Z2,Z2,216,216,0,"[390, 430]","{390: 108, 430: 108}"
2,440,1031,Z2,Trivial,432,432,0,"[394, 434]","{394: 216, 434: 216}"
2,440,1040,Z2,Z2,216,216,0,"[400, 420]","{400: 108, 420: 108}"
2,440,1055,Z2,Z2xZ2,108,108,0,[440],{440: 108}
2,440,1057,Z2,Z2xZ2,0,0,0,[],{}
2,440,1059,Z2,Z2xZ2,0,0,0,[],{}
2,440,1100,Z2,Z2,216,216,0,"[500, 560]","{500: 108, 560: 108}"
2,440,1130,Z2,Z2xZ2,108,108,0,[440],{440: 108}
2,440,1132,Z2,Z2xZ2,0,0,0,[],{}
2,440,1134,Z2,Z2xZ2,0,0,0,[],{}
2,440,1175,Z2,Z2,216,216,0,"[500, 560]","{500: 108, 560: 108}"
2,500,0,Z2,(Z2)^3,0,0,0,[],{}
2,500,1,Z2,Z2xZ2,0,0,0,[],{}
2,500,2,Z2,Z2xZ2,0,0,0,[],{}
2,500,4,Z2,Z2xZ2,0,0,0,[],{}
2,500,5,Z2,Z2xZ2,0,0,0,[],{}
2,500,6,Z2,Z2xZ2,0,0,0,[],{}
2,500,10,Z2,Z2xZ2,0,0,0,[],{}
2,500,20,Z2,Z2xZ2,0,0,0,[],{}
2,500,30,Z2,Z2xZ2,0,0,0,[],{}
2,500,34,Z2,Z2,0,0,0,[],{}
2,500,40,Z2,Z2xZ2,0,0,0,[],{}
2,500,50,Z2,Z2xZ2,0,0,0,[],{}
2,500,52,Z2,Z2xZ2,0,0,0,[],{}
2,500,54,Z2,Z2xZ2,0,0,0,[],{}
2,500,95,Z2,Z2,0,0,0,[],{}
2,500,125,Z2,Z2xZ2,0,0,0,[],{}
2,500,126,Z2,Z2xZ2,0,0,0,[],{}
2,500,127,Z2,Z2xZ2,0,0,0,[],{}
2,500,131,Z2,Z2xZ2,0,0,0,[],{}
2,500,132,Z2,Z2xZ2,0,0,0,[],{}
2,500,133,Z2,Z2xZ2,0,0,0,[],{}
2,500,137,Z2,Z2xZ2,0,0,0,[],{}
2,500,138,Z2,Z2xZ2,0,0,0,[],{}
2,500,139,Z2,Z2xZ2,0,0,0,[],{}
2,500,143,Z2,Z2,0,0,0,[],{}
2,500,161,Z2,Z2,0,0,0,[],{}
2,500,179,Z2,Z2,0,0,0,[],{}
2,500,185,Z2,Z2,0,0,0,[],{}
2,500,191,Z2,Z2,0,0,0,[],{}
2,500,197,Z2,Z2,0,0,0,[],{}
2,500,215,Z2,Z2,0,0,0,[],{}
2,500,296,Z2,Trivial,0,0,0,[],{}
2,500,350,Z2,Z2xZ2,0,0,0,[],{}
2,500,354,Z2,Z2,0,0,0,[],{}
2,500,360,Z2,Z2xZ2,0,0,0,[],{}
2,500,370,Z2,Z2xZ2,0,0,0,[],{}
2,500,380,Z2,Z2xZ2,0,0,0,[],{}
2,500,390,Z2,Z2xZ2,0,0,0,[],{}
2,500,394,Z2,Z2,0,0,0,[],{}
2,500,400,Z2,Z2xZ2,0,0,0,[],{}
2,500,410,Z2,Z2xZ2,0,0,0,[],{}
2,500,420,Z2,Z2xZ2,0,0,0,[],{}
2,500,430,Z2,Z2xZ2,0,0,0,[],{}
2,500,434,Z2,Z2,0,0,0,[],{}
2,500,440,Z2,Z2,0,0,0,[],{}
2,500,500,Z2,Z2,0,0,0,[],{}
2,500,560,Z2,Z2,0,0,0,[],{}
2,500,980,Z2,Z2xZ2,108,108,0,[390],{390: 108}
2,500,982,Z2,Z2xZ2,0,0,0,[],{}
2,500,984,Z2,Z2xZ2,0,0,0,[],{}
2,500,986,Z2,Z2,216,216,0,[394],{394: 216}
2,500,995,Z2,Z2,216,216,0,"[380, 400]","{380: 108, 400: 108}"
2,500,1010,Z2,Z2,216,216,0,"[360, 420]","{360: 108, 420: 108}"
2,500,1025,Z2,Z2,216,216,0,"[350, 430]","{350: 108, 430: 108}"
2,500,1031,Z2,Trivial,432,432,0,"[354, 434]","{354: 216, 434: 216}"
2,500,1040,Z2,Z2,216,216,0,"[370, 410]","{370: 108, 410: 108}"
2,500,1055,Z2,Z2xZ2,108,108,0,[500],{500: 108}
2,500,1057,Z2,Z2xZ2,0,0,0,[],{}
2,500,1059,Z2,Z2xZ2,0,0,0,[],{}
2,500,1100,Z2,Z2,216,216,0,"[440, 560]","{440: 108, 560: 108}"
2,500,1130,Z2,Z2xZ2,108,108,0,[500],{500: 108}
2,500,1132,Z2,Z2xZ2,0,0,0,[],{}
2,500,1134,Z2,Z2xZ2,0,0,0,[],{}
2,500,1175,Z2,Z2,216,216,0,"[440, 560]","{440: 108, 560: 108}"
2,560,0,Z2,(Z2)^3,0,0,0,[],{}
2,560,1,Z2,Z2xZ2,0,0,0,[],{}
2,560,2,Z2,Z2xZ2,0,0,0,[],{}
2,560,4,Z2,Z2xZ2,0,0,0,[],{}
2,560,5,Z2,Z2xZ2,0,0,0,[],{}
2,560,6,Z2,Z2xZ2,0,0,0,[],{}
2,560,10,Z2,Z2xZ2,0,0,0,[],{}
2,560,20,Z2,Z2xZ2,0,0,0,[],{}
2,560,30,Z2,Z2xZ2,0,0,0,[],{}
2,560,34,Z2,Z2,0,0,0,[],{}
2,560,40,Z2,Z2xZ2,0,0,0,[],{}
2,560,50,Z2,Z2xZ2,0,0,0,[],{}
2,560,52,Z2,Z2xZ2,0,0,0,[],{}
2,560,54,Z2,Z2xZ2,0,0,0,[],{}
2,560,95,Z2,Z2,0,0,0,[],{}
2,560,125,Z2,Z2xZ2,0,0,0,[],{}
2,560,126,Z2,Z2xZ2,0,0,0,[],{}
2,560,127,Z2,Z2xZ2,0,0,0,[],{}
2,560,131,Z2,Z2xZ2,0,0,0,[],{}
2,560,132,Z2,Z2xZ2,0,0,0,[],{}
2,560,133,Z2,Z2xZ2,0,0,0,[],{}
2,560,137,Z2,Z2xZ2,0,0,0,[],{}
2,560,138,Z2,Z2xZ2,0,0,0,[],{}
2,560,139,Z2,Z2xZ2,0,0,0,[],{}
2,560,143,Z2,Z2,0,0,0,[],{}
2,560,161,Z2,Z2,0,0,0,[],{}
2,560,179,Z2,Z2,0,0,0,[],{}
2,560,185,Z2,Z2,0,0,0,[],{}
2,560,191,Z2,Z2,0,0,0,[],{}
2,560,197,Z2,Z2,0,0,0,[],{}
2,560,215,Z2,Z2,0,0,0,[],{}
2,560,296,Z2,Trivial,0,0,0,[],{}
2,560,350,Z2,Z2xZ2,0,0,0,[],{}
2,560,354,Z2,Z2,0,0,0,[],{}
2,560,360,Z2,Z2xZ2,0,0,0,[],{}
2,560,370,Z2,Z2xZ2,0,0,0,[],{}
2,560,380,Z2,Z2xZ2,0,0,0,[],{}
2,560,390,Z2,Z2xZ2,0,0,0,[],{}
2,560,394,Z2,Z2,0,0,0,[],{}
2,560,400,Z2,Z2xZ2,0,0,0,[],{}
2,560,410,Z2,Z2xZ2,0,0,0,[],{}
2,560,420,Z2,Z2xZ2,0,0,0,[],{}
2,560,430,Z2,Z2xZ2,0,0,0,[],{}
2,560,434,Z2,Z2,0,0,0,[],{}
2,560,440,Z2,Z2,0,0,0,[],{}
2,560,500,Z2,Z2,0,0,0,[],{}
2,560,560,Z2,Z2,0,0,0,[],{}
2,560,980,Z2,Z2xZ2,108,108,0,[430],{430: 108}
2,560,982,Z2,Z2xZ2,0,0,0,[],{}
2,560,984,Z2,Z2xZ2,0,0,0,[],{}
2,560,986,Z2,Z2,216,216,0,[434],{434: 216}
2,560,995,Z2,Z2,216,216,0,"[410, 420]","{410: 108, 420: 108}"
2,560,1010,Z2,Z2,216,216,0,"[370, 400]","{370: 108, 400: 108}"
2,560,1025,Z2,Z2,216,216,0,"[350, 390]","{350: 108, 390: 108}"
2,560,1031,Z2,Trivial,432,432,0,"[354, 394]","{354: 216, 394: 216}"
2,560,1040,Z2,Z2,216,216,0,"[360, 380]","{360: 108, 380: 108}"
2,560,1055,Z2,Z2xZ2,108,108,0,[560],{560: 108}
2,560,1057,Z2,Z2xZ2,0,0,0,[],{}
2,560,1059,Z2,Z2xZ2,0,0,0,[],{}
2,560,1100,Z2,Z2,216,216,0,"[440, 500]","{440: 108, 500: 108}"
2,560,1130,Z2,Z2xZ2,108,108,0,[560],{560: 108}
2,560,1132,Z2,Z2xZ2,0,0,0,[],{}
2,560,1134,Z2,Z2xZ2,0,0,0,[],{}
2,560,1175,Z2,Z2,216,216,0,"[440, 500]","{440: 108, 500: 108}"
2,980,0,Z2xZ2,(Z2)^3,54,54,0,[980],{980: 54}
2,980,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,4,Z2xZ2,Z2xZ2,108,108,0,[986],{986: 108}
2,980,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,10,Z2xZ2,Z2xZ2,108,108,0,[995],{995: 108}
2,980,20,Z2xZ2,Z2xZ2,108,108,0,[1010],{1010: 108}
2,980,30,Z2xZ2,Z2xZ2,108,108,0,[1025],{1025: 108}
2,980,34,Z2xZ2,Z2,216,216,0,[1031],{1031: 216}
2,980,40,Z2xZ2,Z2xZ2,108,108,0,[1040],{1040: 108}
2,980,50,Z2xZ2,Z2xZ2,108,108,0,"[1055, 1130]","{1055: 54, 1130: 54}"
2,980,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,95,Z2xZ2,Z2,216,216,0,"[1100, 1175]","{1100: 108, 1175: 108}"
2,980,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,143,Z2xZ2,Z2,0,0,0,[],{}
2,980,161,Z2xZ2,Z2,0,0,0,[],{}
2,980,179,Z2xZ2,Z2,0,0,0,[],{}
2,980,185,Z2xZ2,Z2,0,0,0,[],{}
2,980,191,Z2xZ2,Z2,0,0,0,[],{}
2,980,197,Z2xZ2,Z2,0,0,0,[],{}
2,980,215,Z2xZ2,Z2,0,0,0,[],{}
2,980,296,Z2xZ2,Trivial,0,0,0,[],{}
2,980,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,354,Z2xZ2,Z2,0,0,0,[],{}
2,980,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,394,Z2xZ2,Z2,0,0,0,[],{}
2,980,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,434,Z2xZ2,Z2,0,0,0,[],{}
2,980,440,Z2xZ2,Z2,0,0,0,[],{}
2,980,500,Z2xZ2,Z2,0,0,0,[],{}
2,980,560,Z2xZ2,Z2,0,0,0,[],{}
2,980,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,986,Z2xZ2,Z2,0,0,0,[],{}
2,980,995,Z2xZ2,Z2,0,0,0,[],{}
2,980,1010,Z2xZ2,Z2,0,0,0,[],{}
2,980,1025,Z2xZ2,Z2,0,0,0,[],{}
2,980,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,980,1040,Z2xZ2,Z2,0,0,0,[],{}
2,980,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,1100,Z2xZ2,Z2,0,0,0,[],{}
2,980,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,980,1175,Z2xZ2,Z2,0,0,0,[],{}
2,982,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,982,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,2,Z2xZ2,Z2xZ2,54,54,0,[982],{982: 54}
2,982,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,34,Z2xZ2,Z2,0,0,0,[],{}
2,982,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,52,Z2xZ2,Z2xZ2,54,54,0,[1057],{1057: 54}
2,982,54,Z2xZ2,Z2xZ2,54,54,0,[1132],{1132: 54}
2,982,95,Z2xZ2,Z2,0,0,0,[],{}
2,982,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,143,Z2xZ2,Z2,0,0,0,[],{}
2,982,161,Z2xZ2,Z2,0,0,0,[],{}
2,982,179,Z2xZ2,Z2,0,0,0,[],{}
2,982,185,Z2xZ2,Z2,0,0,0,[],{}
2,982,191,Z2xZ2,Z2,0,0,0,[],{}
2,982,197,Z2xZ2,Z2,0,0,0,[],{}
2,982,215,Z2xZ2,Z2,0,0,0,[],{}
2,982,296,Z2xZ2,Trivial,0,0,0,[],{}
2,982,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,354,Z2xZ2,Z2,0,0,0,[],{}
2,982,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,394,Z2xZ2,Z2,0,0,0,[],{}
2,982,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,434,Z2xZ2,Z2,0,0,0,[],{}
2,982,440,Z2xZ2,Z2,0,0,0,[],{}
2,982,500,Z2xZ2,Z2,0,0,0,[],{}
2,982,560,Z2xZ2,Z2,0,0,0,[],{}
2,982,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,986,Z2xZ2,Z2,0,0,0,[],{}
2,982,995,Z2xZ2,Z2,0,0,0,[],{}
2,982,1010,Z2xZ2,Z2,0,0,0,[],{}
2,982,1025,Z2xZ2,Z2,0,0,0,[],{}
2,982,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,982,1040,Z2xZ2,Z2,0,0,0,[],{}
2,982,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,1100,Z2xZ2,Z2,0,0,0,[],{}
2,982,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,982,1175,Z2xZ2,Z2,0,0,0,[],{}
2,984,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,984,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,2,Z2xZ2,Z2xZ2,54,54,0,[984],{984: 54}
2,984,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,34,Z2xZ2,Z2,0,0,0,[],{}
2,984,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,984,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
