raw_tuple_id,raw_tuple,in_CX,cx_config_id,cx_readable,in_XC,xc_config_id,xc_readable,in_AX,ax_config_id,ax_readable,in_BX,bx_config_id,bx_readable
464,"(5,6,5)",1,464,"CX[C[1,2],X[2,0|1,2]]",1,464,"XC[X[1,2|2,0],C[1,2]]",1,464,"AX[A[1,2],X[2,0|1,2]]",1,464,"BX[B[1,2],X[2,0|1,2]]"
465,"(5,6,6)",1,465,"CX[C[1,2],X[2,0|2,0]]",1,465,"XC[X[1,2|2,0],C[2,0]]",1,465,"AX[A[1,2],X[2,0|2,0]]",1,465,"BX[B[1,2],X[2,0|2,0]]"
466,"(5,6,7)",1,466,"CX[C[1,2],X[2,0|2,1]]",1,466,"XC[X[1,2|2,0],C[2,1]]",1,466,"AX[A[1,2],X[2,0|2,1]]",1,466,"BX[B[1,2],X[2,0|2,1]]"
467,"(5,6,8)",1,467,"CX[C[1,2],X[2,0|2,2]]",1,467,"XC[X[1,2|2,0],C[2,2]]",1,467,"AX[A[1,2],X[2,0|2,2]]",1,467,"BX[B[1,2],X[2,0|2,2]]"
468,"(5,7,0)",1,468,"CX[C[1,2],X[2,1|0,0]]",1,468,"XC[X[1,2|2,1],C[0,0]]",1,468,"AX[A[1,2],X[2,1|0,0]]",1,468,"BX[B[1,2],X[2,1|0,0]]"
469,"(5,7,1)",1,469,"CX[C[1,2],X[2,1|0,1]]",1,469,"XC[X[1,2|2,1],C[0,1]]",1,469,"AX[A[1,2],X[2,1|0,1]]",1,469,"BX[B[1,2],X[2,1|0,1]]"
470,"(5,7,2)",1,470,"CX[C[1,2],X[2,1|0,2]]",1,470,"XC[X[1,2|2,1],C[0,2]]",1,470,"AX[A[1,2],X[2,1|0,2]]",1,470,"BX[B[1,2],X[2,1|0,2]]"
471,"(5,7,3)",1,471,"CX[C[1,2],X[2,1|1,0]]",1,471,"XC[X[1,2|2,1],C[1,0]]",1,471,"AX[A[1,2],X[2,1|1,0]]",1,471,"BX[B[1,2],X[2,1|1,0]]"
472,"(5,7,4)",1,472,"CX[C[1,2],X[2,1|1,1]]",1,472,"XC[X[1,2|2,1],C[1,1]]",1,472,"AX[A[1,2],X[2,1|1,1]]",1,472,"BX[B[1,2],X[2,1|1,1]]"
473,"(5,7,5)",1,473,"CX[C[1,2],X[2,1|1,2]]",1,473,"XC[X[1,2|2,1],C[1,2]]",1,473,"AX[A[1,2],X[2,1|1,2]]",1,473,"BX[B[1,2],X[2,1|1,2]]"
474,"(5,7,6)",1,474,"CX[C[1,2],X[2,1|2,0]]",1,474,"XC[X[1,2|2,1],C[2,0]]",1,474,"AX[A[1,2],X[2,1|2,0]]",1,474,"BX[B[1,2],X[2,1|2,0]]"
475,"(5,7,7)",1,475,"CX[C[1,2],X[2,1|2,1]]",1,475,"XC[X[1,2|2,1],C[2,1]]",1,475,"AX[A[1,2],X[2,1|2,1]]",1,475,"BX[B[1,2],X[2,1|2,1]]"
476,"(5,7,8)",1,476,"CX[C[1,2],X[2,1|2,2]]",1,476,"XC[X[1,2|2,1],C[2,2]]",1,476,"AX[A[1,2],X[2,1|2,2]]",1,476,"BX[B[1,2],X[2,1|2,2]]"
477,"(5,8,0)",1,477,"CX[C[1,2],X[2,2|0,0]]",1,477,"XC[X[1,2|2,2],C[0,0]]",1,477,"AX[A[1,2],X[2,2|0,0]]",1,477,"BX[B[1,2],X[2,2|0,0]]"
478,"(5,8,1)",1,478,"CX[C[1,2],X[2,2|0,1]]",1,478,"XC[X[1,2|2,2],C[0,1]]",1,478,"AX[A[1,2],X[2,2|0,1]]",1,478,"BX[B[1,2],X[2,2|0,1]]"
479,"(5,8,2)",1,479,"CX[C[1,2],X[2,2|0,2]]",1,479,"XC[X[1,2|2,2],C[0,2]]",1,479,"AX[A[1,2],X[2,2|0,2]]",1,479,"BX[B[1,2],X[2,2|0,2]]"
480,"(5,8,3)",1,480,"CX[C[1,2],X[2,2|1,0]]",1,480,"XC[X[1,2|2,2],C[1,0]]",1,480,"AX[A[1,2],X[2,2|1,0]]",1,480,"BX[B[1,2],X[2,2|1,0]]"
481,"(5,8,4)",1,481,"CX[C[1,2],X[2,2|1,1]]",1,481,"XC[X[1,2|2,2],C[1,1]]",1,481,"AX[A[1,2],X[2,2|1,1]]",1,481,"BX[B[1,2],X[2,2|1,1]]"
482,"(5,8,5)",1,482,"CX[C[1,2],X[2,2|1,2]]",1,482,"XC[X[1,2|2,2],C[1,2]]",1,482,"AX[A[1,2],X[2,2|1,2]]",1,482,"BX[B[1,2],X[2,2|1,2]]"
483,"(5,8,6)",1,483,"CX[C[1,2],X[2,2|2,0]]",1,483,"XC[X[1,2|2,2],C[2,0]]",1,483,"AX[A[1,2],X[2,2|2,0]]",1,483,"BX[B[1,2],X[2,2|2,0]]"
484,"(5,8,7)",1,484,"CX[C[1,2],X[2,2|2,1]]",1,484,"XC[X[1,2|2,2],C[2,1]]",1,484,"AX[A[1,2],X[2,2|2,1]]",1,484,"BX[B[1,2],X[2,2|2,1]]"
485,"(5,8,8)",1,485,"CX[C[1,2],X[2,2|2,2]]",1,485,"XC[X[1,2|2,2],C[2,2]]",1,485,"AX[A[1,2],X[2,2|2,2]]",1,485,"BX[B[1,2],X[2,2|2,2]]"
486,"(6,0,0)",1,486,"CX[C[2,0],X[0,0|0,0]]",1,486,"XC[X[2,0|0,0],C[0,0]]",1,486,"AX[A[2,0],X[0,0|0,0]]",1,486,"BX[B[2,0],X[0,0|0,0]]"
487,"(6,0,1)",1,487,"CX[C[2,0],X[0,0|0,1]]",1,487,"XC[X[2,0|0,0],C[0,1]]",1,487,"AX[A[2,0],X[0,0|0,1]]",1,487,"BX[B[2,0],X[0,0|0,1]]"
488,"(6,0,2)",1,488,"CX[C[2,0],X[0,0|0,2]]",1,488,"XC[X[2,0|0,0],C[0,2]]",1,488,"AX[A[2,0],X[0,0|0,2]]",1,488,"BX[B[2,0],X[0,0|0,2]]"
489,"(6,0,3)",1,489,"CX[C[2,0],X[0,0|1,0]]",1,489,"XC[X[2,0|0,0],C[1,0]]",1,489,"AX[A[2,0],X[0,0|1,0]]",1,489,"BX[B[2,0],X[0,0|1,0]]"
490,"(6,0,4)",1,490,"CX[C[2,0],X[0,0|1,1]]",1,490,"XC[X[2,0|0,0],C[1,1]]",1,490,"AX[A[2,0],X[0,0|1,1]]",1,490,"BX[B[2,0],X[0,0|1,1]]"
491,"(6,0,5)",1,491,"CX[C[2,0],X[0,0|1,2]]",1,491,"XC[X[2,0|0,0],C[1,2]]",1,491,"AX[A[2,0],X[0,0|1,2]]",1,491,"BX[B[2,0],X[0,0|1,2]]"
492,"(6,0,6)",1,492,"CX[C[2,0],X[0,0|2,0]]",1,492,"XC[X[2,0|0,0],C[2,0]]",1,492,"AX[A[2,0],X[0,0|2,0]]",1,492,"BX[B[2,0],X[0,0|2,0]]"
493,"(6,0,7)",1,493,"CX[C[2,0],X[0,0|2,1]]",1,493,"XC[X[2,0|0,0],C[2,1]]",1,493,"AX[A[2,0],X[0,0|2,1]]",1,493,"BX[B[2,0],X[0,0|2,1]]"
494,"(6,0,8)",1,494,"CX[C[2,0],X[0,0|2,2]]",1,494,"XC[X[2,0|0,0],C[2,2]]",1,494,"AX[A[2,0],X[0,0|2,2]]",1,494,"BX[B[2,0],X[0,0|2,2]]"
495,"(6,1,0)",1,495,"CX[C[2,0],X[0,1|0,0]]",1,495,"XC[X[2,0|0,1],C[0,0]]",1,495,"AX[A[2,0],X[0,1|0,0]]",1,495,"BX[B[2,0],X[0,1|0,0]]"
496,"(6,1,1)",1,496,"CX[C[2,0],X[0,1|0,1]]",1,496,"XC[X[2,0|0,1],C[0,1]]",1,496,"AX[A[2,0],X[0,1|0,1]]",1,496,"BX[B[2,0],X[0,1|0,1]]"
497,"(6,1,2)",1,497,"CX[C[2,0],X[0,1|0,2]]",1,497,"XC[X[2,0|0,1],C[0,2]]",1,497,"AX[A[2,0],X[0,1|0,2]]",1,497,"BX[B[2,0],X[0,1|0,2]]"
498,"(6,1,3)",1,498,"CX[C[2,0],X[0,1|1,0]]",1,498,"XC[X[2,0|0,1],C[1,0]]",1,498,"AX[A[2,0],X[0,1|1,0]]",1,498,"BX[B[2,0],X[0,1|1,0]]"
499,"(6,1,4)",1,499,"CX[C[2,0],X[0,1|1,1]]",1,499,"XC[X[2,0|0,1],C[1,1]]",1,499,"AX[A[2,0],X[0,1|1,1]]",1,499,"BX[B[2,0],X[0,1|1,1]]"
500,"(6,1,5)",1,500,"CX[C[2,0],X[0,1|1,2]]",1,500,"XC[X[2,0|0,1],C[1,2]]",1,500,"AX[A[2,0],X[0,1|1,2]]",1,500,"BX[B[2,0],X[0,1|1,2]]"
501,"(6,1,6)",1,501,"CX[C[2,0],X[0,1|2,0]]",1,501,"XC[X[2,0|0,1],C[2,0]]",1,501,"AX[A[2,0],X[0,1|2,0]]",1,501,"BX[B[2,0],X[0,1|2,0]]"
502,"(6,1,7)",1,502,"CX[C[2,0],X[0,1|2,1]]",1,502,"XC[X[2,0|0,1],C[2,1]]",1,502,"AX[A[2,0],X[0,1|2,1]]",1,502,"BX[B[2,0],X[0,1|2,1]]"
503,"(6,1,8)",1,503,"CX[C[2,0],X[0,1|2,2]]",1,503,"XC[X[2,0|0,1],C[2,2]]",1,503,"AX[A[2,0],X[0,1|2,2]]",1,503,"BX[B[2,0],X[0,1|2,2]]"
504,"(6,2,0)",1,504,"CX[C[2,0],X[0,2|0,0]]",1,504,"XC[X[2,0|0,2],C[0,0]]",1,504,"AX[A[2,0],X[0,2|0,0]]",1,504,"BX[B[2,0],X[0,2|0,0]]"
505,"(6,2,1)",1,505,"CX[C[2,0],X[0,2|0,1]]",1,505,"XC[X[2,0|0,2],C[0,1]]",1,505,"AX[A[2,0],X[0,2|0,1]]",1,505,"BX[B[2,0],X[0,2|0,1]]"
506,"(6,2,2)",1,506,"CX[C[2,0],X[0,2|0,2]]",1,506,"XC[X[2,0|0,2],C[0,2]]",1,506,"AX[A[2,0],X[0,2|0,2]]",1,506,"BX[B[2,0],X[0,2|0,2]]"
507,"(6,2,3)",1,507,"CX[C[2,0],X[0,2|1,0]]",1,507,"XC[X[2,0|0,2],C[1,0]]",1,507,"AX[A[2,0],X[0,2|1,0]]",1,507,"BX[B[2,0],X[0,2|1,0]]"
508,"(6,2,4)",1,508,"CX[C[2,0],X[0,2|1,1]]",1,508,"XC[X[2,0|0,2],C[1,1]]",1,508,"AX[A[2,0],X[0,2|1,1]]",1,508,"BX[B[2,0],X[0,2|1,1]]"
509,"(6,2,5)",1,509,"CX[C[2,0],X[0,2|1,2]]",1,509,"XC[X[2,0|0,2],C[1,2]]",1,509,"AX[A[2,0],X[0,2|1,2]]",1,509,"BX[B[2,0],X[0,2|1,2]]"
510,"(6,2,6)",1,510,"CX[C[2,0],X[0,2|2,0]]",1,510,"XC[X[2,0|0,2],C[2,0]]",1,510,"AX[A[2,0],X[0,2|2,0]]",1,510,"BX[B[2,0],X[0,2|2,0]]"
511,"(6,2,7)",1,511,"CX[C[2,0],X[0,2|2,1]]",1,511,"XC[X[2,0|0,2],C[2,1]]",1,511,"AX[A[2,0],X[0,2|2,1]]",1,511,"BX[B[2,0],X[0,2|2,1]]"
512,"(6,2,8)",1,512,"CX[C[2,0],X[0,2|2,2]]",1,512,"XC[X[2,0|0,2],C[2,2]]",1,512,"AX[A[2,0],X[0,2|2,2]]",1,512,"BX[B[2,0],X[0,2|2,2]]"
513,"(6,3,0)",1,513,"CX[C[2,0],X[1,0|0,0]]",1,513,"XC[X[2,0|1,0],C[0,0]]",1,513,"AX[A[2,0],X[1,0|0,0]]",1,513,"BX[B[2,0],X[1,0|0,0]]"
514,"(6,3,1)",1,514,"CX[C[2,0],X[1,0|0,1]]",1,514,"XC[X[2,0|1,0],C[0,1]]",1,514,"AX[A[2,0],X[1,0|0,1]]",1,514,"BX[B[2,0],X[1,0|0,1]]"
515,"(6,3,2)",1,515,"CX[C[2,0],X[1,0|0,2]]",1,515,"XC[X[2,0|1,0],C[0,2]]",1,515,"AX[A[2,0],X[1,0|0,2]]",1,515,"BX[B[2,0],X[1,0|0,2]]"
516,"(6,3,3)",1,516,"CX[C[2,0],X[1,0|1,0]]",1,516,"XC[X[2,0|1,0],C[1,0]]",1,516,"AX[A[2,0],X[1,0|1,0]]",1,516,"BX[B[2,0],X[1,0|1,0]]"
517,"(6,3,4)",1,517,"CX[C[2,0],X[1,0|1,1]]",1,517,"XC[X[2,0|1,0],C[1,1]]",1,517,"AX[A[2,0],X[1,0|1,1]]",1,517,"BX[B[2,0],X[1,0|1,1]]"
518,"(6,3,5)",1,518,"CX[C[2,0],X[1,0|1,2]]",1,518,"XC[X[2,0|1,0],C[1,2]]",1,518,"AX[A[2,0],X[1,0|1,2]]",1,518,"BX[B[2,0],X[1,0|1,2]]"
519,"(6,3,6)",1,519,"CX[C[2,0],X[1,0|2,0]]",1,519,"XC[X[2,0|1,0],C[2,0]]",1,519,"AX[A[2,0],X[1,0|2,0]]",1,519,"BX[B[2,0],X[1,0|2,0]]"
520,"(6,3,7)",1,520,"CX[C[2,0],X[1,0|2,1]]",1,520,"XC[X[2,0|1,0],C[2,1]]",1,520,"AX[A[2,0],X[1,0|2,1]]",1,520,"BX[B[2,0],X[1,0|2,1]]"
521,"(6,3,8)",1,521,"CX[C[2,0],X[1,0|2,2]]",1,521,"XC[X[2,0|1,0],C[2,2]]",1,521,"AX[A[2,0],X[1,0|2,2]]",1,521,"BX[B[2,0],X[1,0|2,2]]"
522,"(6,4,0)",1,522,"CX[C[2,0],X[1,1|0,0]]",1,522,"XC[X[2,0|1,1],C[0,0]]",1,522,"AX[A[2,0],X[1,1|0,0]]",1,522,"BX[B[2,0],X[1,1|0,0]]"
523,"(6,4,1)",1,523,"CX[C[2,0],X[1,1|0,1]]",1,523,"XC[X[2,0|1,1],C[0,1]]",1,523,"AX[A[2,0],X[1,1|0,1]]",1,523,"BX[B[2,0],X[1,1|0,1]]"
524,"(6,4,2)",1,524,"CX[C[2,0],X[1,1|0,2]]",1,524,"XC[X[2,0|1,1],C[0,2]]",1,524,"AX[A[2,0],X[1,1|0,2]]",1,524,"BX[B[2,0],X[1,1|0,2]]"
525,"(6,4,3)",1,525,"CX[C[2,0],X[1,1|1,0]]",1,525,"XC[X[2,0|1,1],C[1,0]]",1,525,"AX[A[2,0],X[1,1|1,0]]",1,525,"BX[B[2,0],X[1,1|1,0]]"
526,"(6,4,4)",1,526,"CX[C[2,0],X[1,1|1,1]]",1,526,"XC[X[2,0|1,1],C[1,1]]",1,526,"AX[A[2,0],X[1,1|1,1]]",1,526,"BX[B[2,0],X[1,1|1,1]]"
527,"(6,4,5)",1,527,"CX[C[2,0],X[1,1|1,2]]",1,527,"XC[X[2,0|1,1],C[1,2]]",1,527,"AX[A[2,0],X[1,1|1,2]]",1,527,"BX[B[2,0],X[1,1|1,2]]"
528,"(6,4,6)",1,528,"CX[C[2,0],X[1,1|2,0]]",1,528,"XC[X[2,0|1,1],C[2,0]]",1,528,"AX[A[2,0],X[1,1|2,0]]",1,528,"BX[B[2,0],X[1,1|2,0]]"
529,"(6,4,7)",1,529,"CX[C[2,0],X[1,1|2,1]]",1,529,"XC[X[2,0|1,1],C[2,1]]",1,529,"AX[A[2,0],X[1,1|2,1]]",1,529,"BX[B[2,0],X[1,1|2,1]]"
530,"(6,4,8)",1,530,"CX[C[2,0],X[1,1|2,2]]",1,530,"XC[X[2,0|1,1],C[2,2]]",1,530,"AX[A[2,0],X[1,1|2,2]]",1,530,"BX[B[2,0],X[1,1|2,2]]"
531,"(6,5,0)",1,531,"CX[C[2,0],X[1,2|0,0]]",1,531,"XC[X[2,0|1,2],C[0,0]]",1,531,"AX[A[2,0],X[1,2|0,0]]",1,531,"BX[B[2,0],X[1,2|0,0]]"
532,"(6,5,1)",1,532,"CX[C[2,0],X[1,2|0,1]]",1,532,"XC[X[2,0|1,2],C[0,1]]",1,532,"AX[A[2,0],X[1,2|0,1]]",1,532,"BX[B[2,0],X[1,2|0,1]]"
533,"(6,5,2)",1,533,"CX[C[2,0],X[1,2|0,2]]",1,533,"XC[X[2,0|1,2],C[0,2]]",1,533,"AX[A[2,0],X[1,2|0,2]]",1,533,"BX[B[2,0],X[1,2|0,2]]"
534,"(6,5,3)",1,534,"CX[C[2,0],X[1,2|1,0]]",1,534,"XC[X[2,0|1,2],C[1,0]]",1,534,"AX[A[2,0],X[1,2|1,0]]",1,534,"BX[B[2,0],X[1,2|1,0]]"
535,"(6,5,4)",1,535,"CX[C[2,0],X[1,2|1,1]]",1,535,"XC[X[2,0|1,2],C[1,1]]",1,535,"AX[A[2,0],X[1,2|1,1]]",1,535,"BX[B[2,0],X[1,2|1,1]]"
536,"(6,5,5)",1,536,"CX[C[2,0],X[1,2|1,2]]",1,536,"XC[X[2,0|1,2],C[1,2]]",1,536,"AX[A[2,0],X[1,2|1,2]]",1,536,"BX[B[2,0],X[1,2|1,2]]"
537,"(6,5,6)",1,537,"CX[C[2,0],X[1,2|2,0]]",1,537,"XC[X[2,0|1,2],C[2,0]]",1,537,"AX[A[2,0],X[1,2|2,0]]",1,537,"BX[B[2,0],X[1,2|2,0]]"
538,"(6,5,7)",1,538,"CX[C[2,0],X[1,2|2,1]]",1,538,"XC[X[2,0|1,2],C[2,1]]",1,538,"AX[A[2,0],X[1,2|2,1]]",1,538,"BX[B[2,0],X[1,2|2,1]]"
539,"(6,5,8)",1,539,"CX[C[2,0],X[1,2|2,2]]",1,539,"XC[X[2,0|1,2],C[2,2]]",1,539,"AX[A[2,0],X[1,2|2,2]]",1,539,"BX[B[2,0],X[1,2|2,2]]"
540,"(6,6,0)",1,540,"CX[C[2,0],X[2,0|0,0]]",1,540,"XC[X[2,0|2,0],C[0,0]]",1,540,"AX[A[2,0],X[2,0|0,0]]",1,540,"BX[B[2,0],X[2,0|0,0]]"
541,"(6,6,1)",1,541,"CX[C[2,0],X[2,0|0,1]]",1,541,"XC[X[2,0|2,0],C[0,1]]",1,541,"AX[A[2,0],X[2,0|0,1]]",1,541,"BX[B[2,0],X[2,0|0,1]]"
542,"(6,6,2)",1,542,"CX[C[2,0],X[2,0|0,2]]",1,542,"XC[X[2,0|2,0],C[0,2]]",1,542,"AX[A[2,0],X[2,0|0,2]]",1,542,"BX[B[2,0],X[2,0|0,2]]"
543,"(6,6,3)",1,543,"CX[C[2,0],X[2,0|1,0]]",1,543,"XC[X[2,0|2,0],C[1,0]]",1,543,"AX[A[2,0],X[2,0|1,0]]",1,543,"BX[B[2,0],X[2,0|1,0]]"
544,"(6,6,4)",1,544,"CX[C[2,0],X[2,0|1,1]]",1,544,"XC[X[2,0|2,0],C[1,1]]",1,544,"AX[A[2,0],X[2,0|1,1]]",1,544,"BX[B[2,0],X[2,0|1,1]]"
545,"(6,6,5)",1,545,"CX[C[2,0],X[2,0|1,2]]",1,545,"XC[X[2,0|2,0],C[1,2]]",1,545,"AX[A[2,0],X[2,0|1,2]]",1,545,"BX[B[2,0],X[2,0|1,2]]"
546,"(6,6,6)",1,546,"CX[C[2,0],X[2,0|2,0]]",1,546,"XC[X[2,0|2,0],C[2,0]]",1,546,"AX[A[2,0],X[2,0|2,0]]",1,546,"BX[B[2,0],X[2,0|2,0]]"
547,"(6,6,7)",1,547,"CX[C[2,0],X[2,0|2,1]]",1,547,"XC[X[2,0|2,0],C[2,1]]",1,547,"AX[A[2,0],X[2,0|2,1]]",1,547,"BX[B[2,0],X[2,0|2,1]]"
548,"(6,6,8)",1,548,"CX[C[2,0],X[2,0|2,2]]",1,548,"XC[X[2,0|2,0],C[2,2]]",1,548,"AX[A[2,0],X[2,0|2,2]]",1,548,"BX[B[2,0],X[2,0|2,2]]"
549,"(6,7,0)",1,549,"CX[C[2,0],X[2,1|0,0]]",1,549,"XC[X[2,0|2,1],C[0,0]]",1,549,"AX[A[2,0],X[2,1|0,0]]",1,549,"BX[B[2,0],X[2,1|0,0]]"
550,"(6,7,1)",1,550,"CX[C[2,0],X[2,1|0,1]]",1,550,"XC[X[2,0|2,1],C[0,1]]",1,550,"AX[A[2,0],X[2,1|0,1]]",1,550,"BX[B[2,0],X[2,1|0,1]]"
551,"(6,7,2)",1,551,"CX[C[2,0],X[2,1|0,2]]",1,551,"XC[X[2,0|2,1],C[0,2]]",1,551,"AX[A[2,0],X[2,1|0,2]]",1,551,"BX[B[2,0],X[2,1|0,2]]"
552,"(6,7,3)",1,552,"CX[C[2,0],X[2,1|1,0]]",1,552,"XC[X[2,0|2,1],C[1,0]]",1,552,"AX[A[2,0],X[2,1|1,0]]",1,552,"BX[B[2,0],X[2,1|1,0]]"
553,"(6,7,4)",1,553,"CX[C[2,0],X[2,1|1,1]]",1,553,"XC[X[2,0|2,1],C[1,1]]",1,553,"AX[A[2,0],X[2,1|1,1]]",1,553,"BX[B[2,0],X[2,1|1,1]]"
554,"(6,7,5)",1,554,"CX[C[2,0],X[2,1|1,2]]",1,554,"XC[X[2,0|2,1],C[1,2]]",1,554,"AX[A[2,0],X[2,1|1,2]]",1,554,"BX[B[2,0],X[2,1|1,2]]"
555,"(6,7,6)",1,555,"CX[C[2,0],X[2,1|2,0]]",1,555,"XC[X[2,0|2,1],C[2,0]]",1,555,"AX[A[2,0],X[2,1|2,0]]",1,555,"BX[B[2,0],X[2,1|2,0]]"
556,"(6,7,7)",1,556,"CX[C[2,0],X[2,1|2,1]]",1,556,"XC[X[2,0|2,1],C[2,1]]",1,556,"AX[A[2,0],X[2,1|2,1]]",1,556,"BX[B[2,0],X[2,1|2,1]]"
557,"(6,7,8)",1,557,"CX[C[2,0],X[2,1|2,2]]",1,557,"XC[X[2,0|2,1],C[2,2]]",1,557,"AX[A[2,0],X[2,1|2,2]]",1,557,"BX[B[2,0],X[2,1|2,2]]"
558,"(6,8,0)",1,558,"CX[C[2,0],X[2,2|0,0]]",1,558,"XC[X[2,0|2,2],C[0,0]]",1,558,"AX[A[2,0],X[2,2|0,0]]",1,558,"BX[B[2,0],X[2,2|0,0]]"
559,"(6,8,1)",1,559,"CX[C[2,0],X[2,2|0,1]]",1,559,"XC[X[2,0|2,2],C[0,1]]",1,559,"AX[A[2,0],X[2,2|0,1]]",1,559,"BX[B[2,0],X[2,2|0,1]]"
560,"(6,8,2)",1,560,"CX[C[2,0],X[2,2|0,2]]",1,560,"XC[X[2,0|2,2],C[0,2]]",1,560,"AX[A[2,0],X[2,2|0,2]]",1,560,"BX[B[2,0],X[2,2|0,2]]"
561,"(6,8,3)",1,561,"CX[C[2,0],X[2,2|1,0]]",1,561,"XC[X[2,0|2,2],C[1,0]]",1,561,"AX[A[2,0],X[2,2|1,0]]",1,561,"BX[B[2,0],X[2,2|1,0]]"
562,"(6,8,4)",1,562,"CX[C[2,0],X[2,2|1,1]]",1,562,"XC[X[2,0|2,2],C[1,1]]",1,562,"AX[A[2,0],X[2,2|1,1]]",1,562,"BX[B[2,0],X[2,2|1,1]]"
563,"(6,8,5)",1,563,"CX[C[2,0],X[2,2|1,2]]",1,563,"XC[X[2,0|2,2],C[1,2]]",1,563,"AX[A[2,0],X[2,2|1,2]]",1,563,"BX[B[2,0],X[2,2|1,2]]"
564,"(6,8,6)",1,564,"CX[C[2,0],X[2,2|2,0]]",1,564,"XC[X[2,0|2,2],C[2,0]]",1,564,"AX[A[2,0],X[2,2|2,0]]",1,564,"BX[B[2,0],X[2,2|2,0]]"
565,"(6,8,7)",1,565,"CX[C[2,0],X[2,2|2,1]]",1,565,"XC[X[2,0|2,2],C[2,1]]",1,565,"AX[A[2,0],X[2,2|2,1]]",1,565,"BX[B[2,0],X[2,2|2,1]]"
566,"(6,8,8)",1,566,"CX[C[2,0],X[2,2|2,2]]",1,566,"XC[X[2,0|2,2],C[2,2]]",1,566,"AX[A[2,0],X[2,2|2,2]]",1,566,"BX[B[2,0],X[2,2|2,2]]"
567,"(7,0,0)",1,567,"CX[C[2,1],X[0,0|0,0]]",1,567,"XC[X[2,1|0,0],C[0,0]]",1,567,"AX[A[2,1],X[0,0|0,0]]",1,567,"BX[B[2,1],X[0,0|0,0]]"
568,"(7,0,1)",1,568,"CX[C[2,1],X[0,0|0,1]]",1,568,"XC[X[2,1|0,0],C[0,1]]",1,568,"AX[A[2,1],X[0,0|0,1]]",1,568,"BX[B[2,1],X[0,0|0,1]]"
569,"(7,0,2)",1,569,"CX[C[2,1],X[0,0|0,2]]",1,569,"XC[X[2,1|0,0],C[0,2]]",1,569,"AX[A[2,1],X[0,0|0,2]]",1,569,"BX[B[2,1],X[0,0|0,2]]"
570,"(7,0,3)",1,570,"CX[C[2,1],X[0,0|1,0]]",1,570,"XC[X[2,1|0,0],C[1,0]]",1,570,"AX[A[2,1],X[0,0|1,0]]",1,570,"BX[B[2,1],X[0,0|1,0]]"
571,"(7,0,4)",1,571,"CX[C[2,1],X[0,0|1,1]]",1,571,"XC[X[2,1|0,0],C[1,1]]",1,571,"AX[A[2,1],X[0,0|1,1]]",1,571,"BX[B[2,1],X[0,0|1,1]]"
572,"(7,0,5)",1,572,"CX[C[2,1],X[0,0|1,2]]",1,572,"XC[X[2,1|0,0],C[1,2]]",1,572,"AX[A[2,1],X[0,0|1,2]]",1,572,"BX[B[2,1],X[0,0|1,2]]"
573,"(7,0,6)",1,573,"CX[C[2,1],X[0,0|2,0]]",1,573,"XC[X[2,1|0,0],C[2,0]]",1,573,"AX[A[2,1],X[0,0|2,0]]",1,573,"BX[B[2,1],X[0,0|2,0]]"
574,"(7,0,7)",1,574,"CX[C[2,1],X[0,0|2,1]]",1,574,"XC[X[2,1|0,0],C[2,1]]",1,574,"AX[A[2,1],X[0,0|2,1]]",1,574,"BX[B[2,1],X[0,0|2,1]]"
575,"(7,0,8)",1,575,"CX[C[2,1],X[0,0|2,2]]",1,575,"XC[X[2,1|0,0],C[2,2]]",1,575,"AX[A[2,1],X[0,0|2,2]]",1,575,"BX[B[2,1],X[0,0|2,2]]"
576,"(7,1,0)",1,576,"CX[C[2,1],X[0,1|0,0]]",1,576,"XC[X[2,1|0,1],C[0,0]]",1,576,"AX[A[2,1],X[0,1|0,0]]",1,576,"BX[B[2,1],X[0,1|0,0]]"
577,"(7,1,1)",1,577,"CX[C[2,1],X[0,1|0,1]]",1,577,"XC[X[2,1|0,1],C[0,1]]",1,577,"AX[A[2,1],X[0,1|0,1]]",1,577,"BX[B[2,1],X[0,1|0,1]]"
578,"(7,1,2)",1,578,"CX[C[2,1],X[0,1|0,2]]",1,578,"XC[X[2,1|0,1],C[0,2]]",1,578,"AX[A[2,1],X[0,1|0,2]]",1,578,"BX[B[2,1],X[0,1|0,2]]"
579,"(7,1,3)",1,579,"CX[C[2,1],X[0,1|1,0]]",1,579,"XC[X[2,1|0,1],C[1,0]]",1,579,"AX[A[2,1],X[0,1|1,0]]",1,579,"BX[B[2,1],X[0,1|1,0]]"
580,"(7,1,4)",1,580,"CX[C[2,1],X[0,1|1,1]]",1,580,"XC[X[2,1|0,1],C[1,1]]",1,580,"AX[A[2,1],X[0,1|1,1]]",1,580,"BX[B[2,1],X[0,1|1,1]]"
581,"(7,1,5)",1,581,"CX[C[2,1],X[0,1|1,2]]",1,581,"XC[X[2,1|0,1],C[1,2]]",1,581,"AX[A[2,1],X[0,1|1,2]]",1,581,"BX[B[2,1],X[0,1|1,2]]"
582,"(7,1,6)",1,582,"CX[C[2,1],X[0,1|2,0]]",1,582,"XC[X[2,1|0,1],C[2,0]]",1,582,"AX[A[2,1],X[0,1|2,0]]",1,582,"BX[B[2,1],X[0,1|2,0]]"
