tag,projection_loss,projection_max_abs,sampled_points,rank_W,rank_sigma,theta,candidate
start_2,1.304001311043826e-28,1.592476150946709e-15,200,76,9,"[-1.0697238593058274e-05, -9.561999735498098e-07, 2.4596084921201032e-05, 3.836393357635471e-06, 4.185719633666905e-06, 3.3514331123660864e-06, -8.451313388207245e-06, 3.922611321650523e-06, 2.893264029478096e-06, 2.3407225389663233e-06, 3.379094724172195e-06, 1.0008434399495658, 2.064440796787352e-06, 0.00022278815629015857]","[-2.2556082434504314e-06, -9.474566378495503e-06, 1.8267422494061875e-06, -1.1516667537247878e-06, -7.64782412908931e-06, -9.553941318610354e-07, 2.457535646359968e-05, -2.2556082434504292e-06, 1.1039414897256442e-06, 3.348608677526314e-06, -8.444191007072019e-06, 9.283022717836009e-07, 2.8908257186267275e-06, 2.3387498848605608e-06, 3.3762469773886988e-06, 0.9999999747852094, -9.283022717835997e-07, 0.00022260040060194484]"
start_2,1.585988796108823e-28,1.5959455978986625e-15,200,76,9,"[-1.0708227124521762e-05, -8.622600408347412e-07, 2.4123897596799885e-05, 3.1195827547813067e-06, 4.256451083181019e-06, 3.059444004033368e-06, -8.196626256627708e-06, 5.26721200184475e-06, 3.1704543699183946e-06, 2.993368640017387e-06, 3.235733266834662e-06, 1.0007367381014465, 1.6215320767370285e-06, 0.0002222035959304162]","[-2.791147166073566e-06, -9.3134021744721e-06, 1.8085478055083962e-06, -1.702660616932126e-06, -7.5048543689637e-06, -8.616252270743935e-07, 2.4106137082079936e-05, -2.7911471660735644e-06, 1.0884865491414414e-06, 3.0571915777805014e-06, -8.190591730046728e-06, 1.8214979498937122e-06, 3.1681202155273013e-06, 2.991164859820595e-06, 3.233351052763124e-06, 0.9999999749189414, -1.821497949893711e-06, 0.0002220400050255671]"
start_2,1.5158759397305106e-28,1.790234627208065e-15,200,76,9,"[-9.519097877920492e-06, 7.844682846918171e-08, 2.4603589115485962e-05, 2.3222320395294755e-06, 4.191591122332773e-06, 5.933455878915251e-06, -8.96880479957975e-06, 3.1557207950004585e-06, 3.4941944111686312e-06, 2.1186170817702955e-06, 3.6576252002418998e-06, 1.0006112714954232, 9.00965038599742e-07, 0.00022225959508216853]","[-2.3800039052904766e-06, -7.733151561822934e-06, 9.582005109540324e-07, -5.288655729524735e-07, -6.774951050868898e-06, 7.839890348467091e-08, 2.4588558213022734e-05, -2.3800039052904753e-06, 1.8511383323380041e-06, 5.929830993287092e-06, -8.96332554899068e-06, 1.1266891369420452e-06, 3.492059726869714e-06, 2.1173227695232673e-06, 3.6553906722885255e-06, 0.9999999748933356, -1.126689136942044e-06, 0.00022212381154751773]"
start_2,1.1494996290268582e-28,1.5334955527634975e-15,200,76,9,"[-1.1256794181599914e-05, -1.4696834282972689e-06, 2.576265142985912e-05, 2.2786450622320115e-06, 2.999115040607726e-06, 3.5938056650695307e-06, -8.875934011008745e-06, 4.109319876096758e-06, 3.929066024123699e-06, 3.456710500148544e-06, 2.6757409865458025e-06, 1.0007388070584735, 2.423115948926866e-06, 0.00022342035538046507]","[-2.814423261222003e-06, -8.68318931469339e-06, 6.140068359048112e-07, -2.2166209272025843e-06, -8.069182478788577e-06, -1.4685983801199655e-06, 2.5743631199081355e-05, -2.8144232612220015e-06, 5.978023340194198e-07, 3.5911524050467355e-06, -8.869381024266786e-06, 8.424795123609243e-07, 3.926165245734356e-06, 3.454158455704526e-06, 2.673765521745365e-06, 0.9999999746013276, -8.424795123609231e-07, 0.00022325540703532458]"
start_2,1.3157443080617362e-28,1.5543122344752192e-15,200,76,9,"[-1.1404766788329288e-05, -1.0096930269191537e-06, 2.4944935921861947e-05, 3.1359052224936847e-06, 4.2324694817855175e-06, 4.132343624779693e-06, -8.876757391441372e-06, 2.089477751238108e-06, 4.116057974158205e-06, 2.7290805097250333e-06, 3.7302062226016778e-06, 1.0007888450386675, 2.1087914147408324e-06, 0.00022355336526643448]","[-2.322872700759581e-06, -9.078405493149148e-06, 7.673568229606445e-07, -5.300120197497335e-07, -8.311048670188497e-06, -1.0088971377612197e-06, 2.4925273109981244e-05, -2.322872700759579e-06, 1.7928606810098483e-06, 4.129086310526613e-06, -8.869760299476682e-06, -9.649219766841687e-09, 4.112813497047121e-06, 2.726929315717636e-06, 3.7272658926100113e-06, 0.9999999745900144, 9.649219766842534e-09, 0.0002233771496297096]"
start_2,1.2006105686778713e-28,1.7763568394002505e-15,200,76,9,"[-1.2863277307846098e-05, -2.1058484469928387e-06, 2.4514008232658143e-05, 4.04949496388326e-06, 4.303169208269869e-06, 1.0010299993070159e-06, -8.091429218755274e-06, 4.048648523259206e-06, 3.881155584763621e-06, 3.6910411291085167e-06, 3.3186830066744085e-06, 1.0009396792937255, 3.0019050780411315e-06, 0.0002236821904267202]","[-2.725780840300446e-06, -1.0850283161421974e-05, 1.5903011918572198e-06, -1.703732656244567e-06, -9.259981969564751e-06, -2.10387142900641e-06, 2.4490993929200246e-05, -2.7257808403004445e-06, 1.0220481840558807e-06, 1.000090209781131e-06, -8.083832802629394e-06, 5.2288036943941e-07, 3.8775118684220376e-06, 3.687575896502953e-06, 3.3155673522668846e-06, 0.9999999745623048, -5.228803694394083e-07, 0.0002234721925447031]"
start_2,1.280444626039744e-28,1.5543122344752192e-15,200,76,9,"[-1.2004185722130282e-05, -7.541932112493722e-07, 2.5030644452642593e-05, 2.3830080846219195e-06, 3.997878810661445e-06, 4.019808961209821e-06, -8.806053405988004e-06, 3.5949036171260546e-06, 3.298958215650194e-06, 3.2949334720433874e-06, 3.3756361849419247e-06, 1.0007592891220891, 2.3747768294310697e-06, 0.000223708540079678]","[-3.050350396256437e-06, -9.262899166166924e-06, 6.745655954574151e-07, -1.6367518336683497e-06, -8.588333570709504e-06, -7.536209758435898e-07, 2.501165273968137e-05, -3.050350396256435e-06, 1.4135985625880873e-06, 4.01675897749507e-06, -8.79937191446971e-06, 6.096005152793433e-07, 3.2964551691297083e-06, 3.2924334792507218e-06, 3.3730749598960718e-06, 0.9999999745467794, -6.096005152793422e-07, 0.0002235388038034824]"
start_2,1.2549974347310862e-28,1.5959455978986625e-15,200,76,9,"[-1.109987153294314e-05, -1.1417688519624266e-06, 2.4976691201876618e-05, 2.8174878280404026e-06, 3.7335933916436184e-06, 3.3312249397756085e-06, -8.414598525809558e-06, 3.1836892932600566e-06, 3.2946429246669538e-06, 3.2836184686802626e-06, 3.2849251164325155e-06, 1.0009353514914032, 2.1531688532275126e-06, 0.00022295927639460317]","[-2.5128896679706223e-06, -8.858299598380054e-06, 8.558500127876975e-07, -1.2764936777467402e-06, -8.002449585592353e-06, -1.1407018659323004e-06, 2.4953350417491603e-05, -2.5128896679706206e-06, 1.236395990223883e-06, 3.3281119012058144e-06, -8.406735061098002e-06, 5.147787079696862e-07, 3.291564072087614e-06, 3.280549918484376e-06, 3.281855345170828e-06, 0.9999999747421906, -5.147787079696849e-07, 0.00022275092035757237]"
start_2,1.2889702541710249e-28,1.6306400674181987e-15,200,76,9,"[-1.2315402793051805e-05, -1.7496870457994651e-06, 2.546625010371768e-05, 3.3249963382572697e-06, 4.231146018205392e-06, 3.943666106662151e-06, -9.320744895237427e-06, 4.344523224733184e-06, 4.417468285155676e-06, 3.194045465071865e-06, 4.065799891916078e-06, 1.000994659439046, 2.946734750241665e-06, 0.00022026858480371628]","[-3.0053786077909234e-06, -1.024355313696307e-05, 1.4890026410961889e-06, -1.964505911862386e-06, -8.754550495866878e-06, -1.7479483891931416e-06, 2.544094439885611e-05, -3.0053786077909213e-06, 1.0408726959285387e-06, 3.9397473023560075e-06, -9.311482910514578e-06, 6.981997490024909e-07, 4.413078665631631e-06, 3.190871555622129e-06, 4.061759723784846e-06, 0.9999999752858391, -6.981997490024892e-07, 0.00022004970484398067]"
start_2,1.702113597130855e-28,2.0816681711721685e-15,200,76,9,"[-1.2403096512176212e-05, 1.7922189981201136e-07, 2.517504419205445e-05, 2.6391112300150545e-06, 4.128867720152398e-06, 2.8544486936488023e-06, -9.606850502376445e-06, 3.875216108031082e-06, 3.926396149696451e-06, 3.0448158231259178e-06, 3.400459435656016e-06, 1.00094843640866, 2.637037128824768e-06, 0.0002231902615390484]","[-3.1408047577956497e-06, -9.732817023998762e-06, 8.782616286526854e-07, -1.8081722155123503e-06, -8.854555395346074e-06, 1.7905207576211063e-07, 2.5151189250411664e-05, -3.140804757795647e-06, 1.3326325422833004e-06, 2.8517439235403625e-06, -9.597747405819519e-06, 6.185028632785529e-07, 3.922675641787789e-06, 3.04193066815977e-06, 3.397237285943888e-06, 0.999999974655989, -6.185028632785517e-07, 0.00022297877469423355]"
start_2,1.2215133240699913e-28,1.4224732503009818e-15,200,76,9,"[-1.1096851577887494e-05, -1.6810635440053056e-06, 2.459292646321324e-05, 3.321969432609356e-06, 4.183572686046638e-06, 3.6984909143118073e-06, -8.223488201896738e-06, 3.5844469907722822e-06, 3.6183638941625944e-06, 3.0589387867690144e-06, 3.5682743893118216e-06, 1.000776463210964, 2.0018419888754707e-06, 0.00022254892003115888]","[-2.46524713418763e-06, -9.307415687396032e-06, 1.3477354865537482e-06, -1.1159792066518113e-06, -7.959680200842282e-06, -1.6797592304451424e-06, 2.4573845157462217e-05, -2.4652471341876278e-06, 1.3492679275358197e-06, 3.6956213072295054e-06, -8.217107713061663e-06, 7.906885404673416e-07, 3.615556456508265e-06, 3.056565399187373e-06, 3.5655058153998127e-06, 0.999999974828765, -7.906885404673403e-07, 0.00022237624745418734]"
start_2,1.7508572274872693e-28,1.8457457784393227e-15,200,76,9,"[-1.161577843643221e-05, -1.208153839082696e-06, 2.4578708424937427e-05, 3.07937544244059e-06, 4.091220656510806e-06, 2.639964431430315e-06, -8.399136376070295e-06, 5.486829342698156e-06, 3.254925496904467e-06, 3.426504365723881e-06, 3.27133280121002e-06, 1.0008769613491957, 2.303077500233638e-06, 0.00022182854362467504]","[-3.0783503586475505e-06, -9.85273972542947e-06, 1.6979620697282182e-06, -2.2470919943823435e-06, -8.154777655701248e-06, -1.2070952329949077e-06, 2.4557172119272606e-05, -3.0783503586475484e-06, 8.312583642652076e-07, 2.6376512471914778e-06, -8.39177690196009e-06, 1.5904810909658597e-06, 3.2520734727376302e-06, 3.423502001071261e-06, 3.268466400668536e-06, 0.9999999749836052, -1.5904810909658584e-06, 0.00022163417347152915]"
start_2,1.4264434875133474e-28,1.573394192710964e-15,200,76,9,"[-1.1457519700355018e-05, -1.0593082299600393e-06, 2.4853379047630815e-05, 3.121772777480411e-06, 4.197157275466839e-06, 3.759248826442349e-06, -8.757352137598602e-06, 2.9388156491031204e-06, 3.90077485484477e-06, 2.903436473724745e-06, 3.615487867253763e-06, 1.0008108741162995, 2.1573629361140336e-06, 0.00022312215985599462]","[-2.5117545869241943e-06, -9.272001834214613e-06, 1.0000234974097164e-06, -9.593103595636283e-07, -8.271978336804894e-06, -1.0584499334946629e-06, 2.4833241785608368e-05, -2.5117545869241926e-06, 1.5524442273605669e-06, 3.7562029235701246e-06, -8.750256559396552e-06, 3.904097734253071e-07, 3.897614281580585e-06, 2.901083986325552e-06, 3.6125584456092317e-06, 0.9999999746901743, -3.904097734253058e-07, 0.00022294137681689864]"
start_2,1.7717654527484773e-28,1.8596235662471372e-15,200,76,9,"[-1.1624415226157671e-05, -9.94112362947098e-07, 2.584623366463842e-05, 1.9031049504067835e-06, 4.588224521096728e-06, 3.183032015311645e-06, -8.692144592691631e-06, 3.7464823546488185e-06, 4.02425505359865e-06, 2.9816189474560906e-06, 4.3195213318684445e-06, 1.0007923943940429, 1.7322084296505201e-06, 0.00022252570981859648]","[-3.285083382276267e-06, -8.905633962158989e-06, 6.890152787802666e-07, -1.2857218844067742e-06, -8.216618683378719e-06, -9.933252325432536e-07, 2.5825768818710952e-05, -3.285083382276265e-06, 1.9993614978694927e-06, 3.180511715424986e-06, -8.685262220498577e-06, 1.006339519319117e-06, 4.021068679881175e-06, 2.979258124863297e-06, 4.316101168618198e-06, 0.9999999747934775, -1.0063395193191157e-06, 0.00022234951569973855]"
start_2,1.351432287576765e-28,1.7763568394002505e-15,200,76,9,"[-1.1635739624608048e-05, -9.92573948473164e-07, 2.657001194160459e-05, 2.7940587410621458e-06, 3.839750768699622e-06, 3.4516390424809056e-06, -8.90987997165107e-06, 3.7093961479945197e-06, 3.6192692220079902e-06, 3.383091460020412e-06, 2.9926067032190404e-06, 1.0007314353530825, 1.9630897380807694e-06, 0.0002227399139001787]","[-2.701989743482437e-06, -9.19862855929677e-06, 8.186761543971019e-07, -1.4365835007920262e-06, -8.379952404899667e-06, -9.918484503661452e-07, 2.6550591229025185e-05, -2.701989743482435e-06, 1.2654062426904114e-06, 3.449116149758117e-06, -8.903367508712525e-06, 8.725149945763715e-07, 3.6166238040284054e-06, 3.380618670507961e-06, 2.9904193291683943e-06, 0.9999999747267989, -8.725149945763702e-07, 0.0002225771075056116]"
start_2,1.4391621336458564e-28,1.6930901125533637e-15,200,76,9,"[-1.1750641324512657e-05, -4.246989172408081e-07, 2.5368953538104844e-05, 3.5646269891666106e-06, 4.569214509381478e-06, 3.4924589415520262e-06, -9.88837911319783e-06, 3.4812298156554503e-06, 3.609125627359325e-06, 3.347482562958054e-06, 3.527380725743384e-06, 1.0008508973827444, 1.2501924007475727e-06, 0.00022230442358525334]","[-2.3853494695326753e-06, -9.674032535391537e-06, 1.149752020360387e-06, -5.813979961797814e-07, -8.524280515031148e-06, -4.2433783860137724e-07, 2.534738487650609e-05, -2.3853494695326737e-06, 1.803951473352895e-06, 3.4894896560848612e-06, -9.8799720221236e-06, 1.114570294446993e-06, 3.6060571519802765e-06, 3.3446365362782496e-06, 3.5243817498065463e-06, 0.9999999748453194, -1.114570294446992e-06, 0.00022211542056323219]"
start_2,1.093904677189711e-28,1.2871648191747909e-15,200,76,9,"[-1.1551759268336703e-05, -7.678660725364228e-07, 2.5670488974340893e-05, 3.466765498518178e-06, 4.373751786652234e-06, 3.414980624528643e-06, -8.508191043581627e-06, 3.596265652002477e-06, 3.50657604348047e-06, 3.3422289753810646e-06, 3.524146742313503e-06, 1.0007743331593861, 1.8190417901166528e-06, 0.00022240516727970984]","[-2.4853570934983e-06, -9.615684901352323e-06, 1.2940010299223078e-06, -9.706136364248565e-07, -8.321683871430014e-06, -7.672719291098041e-07, 2.565062619770875e-05, -2.485357093498298e-06, 1.5147434570734448e-06, 3.4123382519031776e-06, -8.501607752612329e-06, 8.879243592992786e-07, 3.50386279805827e-06, 3.3396428950123646e-06, 3.5214199014016905e-06, 0.9999999748268045, -8.879243592992773e-07, 0.00022223307923869407]"
start_2,1.2456585249934025e-28,1.4710455076283324e-15,200,76,9,"[-1.243898118773114e-05, -1.310656457820949e-06, 2.59456903430041e-05, 3.67948369188777e-06, 4.491777852530694e-06, 2.155251209599648e-06, -8.517627575524334e-06, 3.679060471575744e-06, 3.5953140023279516e-06, 3.5002567745003986e-06, 3.3140777132833436e-06, 1.0008318714707087, 2.2524843026379023e-06, 0.00022287083142330625]","[-2.6576750418196437e-06, -1.028224047487649e-05, 1.3068553756789693e-06, -1.1801900204009993e-06, -8.975385099197517e-06, -1.3095670332188806e-06, 2.592412414752347e-05, -2.6576750418196416e-06, 1.477485021418645e-06, 2.1534597533584917e-06, -8.510547678289128e-06, 7.126951956284128e-07, 3.5923255582525235e-06, 3.4973473424971134e-06, 3.3113230343036057e-06, 0.9999999747087404, -7.126951956284115e-07, 0.00022268558000567722]"
start_2,1.223506261424155e-28,1.7763568394002505e-15,200,76,9,"[-1.1393615832681526e-05, -6.342462428241622e-07, 2.5783820799678727e-05, 3.323335495444589e-06, 4.416388683976393e-06, 3.1203547689810116e-06, -8.821238608423519e-06, 3.402671539325731e-06, 3.086225326878105e-06, 3.2531976872849133e-06, 3.2752549554748716e-06, 1.0007461489336245, 2.5327081620500055e-06, 0.00022215267153932576]","[-2.647614686380896e-06, -9.587962709267316e-06, 1.4570408325402618e-06, -1.2141684287973106e-06, -8.130921876727054e-06, -6.337733375922862e-07, 2.5764595926229532e-05, -2.6476146863808938e-06, 1.4334462575835857e-06, 3.1180281772002078e-06, -8.814661336682854e-06, 4.346573585867918e-07, 3.0839241826138046e-06, 3.250772045471422e-06, 3.2728128673715586e-06, 0.9999999748806208, -4.3465735858679055e-07, 0.00022198703057284817]"
start_2,1.1836701555081835e-28,1.8318679906315083e-15,200,76,9,"[-1.1555768322751838e-05, -1.0982640063271824e-06, 2.598514945828165e-05, 3.315720926250818e-06, 4.431979591419078e-06, 3.5039816671020437e-06, -8.583657067095067e-06, 3.4469597053322817e-06, 3.463918157027438e-06, 3.184205603330647e-06, 3.4388734046020497e-06, 1.0007502634293277, 1.7524527580550716e-06, 0.00022230419622552562]","[-2.527399224530156e-06, -9.51074021942277e-06, 1.1855462336678002e-06, -8.862629085380184e-07, -8.325193985754966e-06, -1.0974406091404568e-06, 2.5965667713603385e-05, -2.5273992245301536e-06, 1.6411363159921377e-06, 3.501354640603489e-06, -8.577221675385836e-06, 8.466182655988098e-07, 3.4613211671879164e-06, 3.1818183212922357e-06, 3.436295191467009e-06, 0.9999999748404498, -8.466182655988085e-07, 0.00022213752896818598]"
start_2,1.2648762643643038e-28,2.220446049250313e-15,200,76,9,"[-1.1676818004579249e-05, -9.79633819491746e-07, 2.575953252397792e-05, 3.1761783392441272e-06, 4.671271892575092e-06, 3.645452753115036e-06, -8.772535702523634e-06, 3.7890027331004633e-06, 3.6067919933515936e-06, 3.16546898481823e-06, 2.7880028673643925e-06, 1.0008026167256152, 1.7700622028518192e-06, 0.00022253900273310053]","[-2.7524350555135945e-06, -9.638851337837915e-06, 1.295264779120598e-06, -1.0063047456211894e-06, -8.343586558717316e-06, -9.7884815489718e-07, 2.573887342434908e-05, -2.7524350555135924e-06, 1.7461303098924058e-06, 3.642529106439821e-06, -8.765500144370268e-06, 1.008660671753009e-06, 3.603899352537488e-06, 3.1629302842782075e-06, 2.785766893984489e-06, 0.9999999747930223, -1.0086606717530078e-06, 0.00022236052684560195]"
start_2,1.1609957798130342e-28,1.7763568394002505e-15,200,76,9,"[-1.155727830027966e-05, -8.286166603057429e-07, 2.6177031827613336e-05, 3.0634801239663413e-06, 4.2069899442175685e-06, 3.320348679833944e-06, -8.679212229051478e-06, 3.246580856576169e-06, 3.3020576722796177e-06, 3.2965454442862715e-06, 3.2971987681623967e-06, 1.0008297075695474, 1.8281161902310926e-06, 0.00022250937440724774]","[-2.551218072379393e-06, -9.286142331814228e-06, 9.395904102664867e-07, -9.665468502442207e-07, -8.34655192154774e-06, -8.279296998829898e-07, 2.6155329892675073e-05, -2.5512180723793913e-06, 1.5846712221351734e-06, 3.317595961668774e-06, -8.67201677234918e-06, 7.08644347718268e-07, 3.299320118181119e-06, 3.293812460072322e-06, 3.2944652423136143e-06, 0.9999999747969018, -7.086443477182667e-07, 0.00022232490414345543]"
start_2,1.215586168871648e-28,1.942890293094024e-15,200,76,9,"[-1.1944560445179383e-05, -3.2134553666064134e-07, 2.587752844384795e-05, 3.5871545705805245e-06, 4.397932937783205e-06, 3.6507502936263595e-06, -8.050923133154591e-06, 3.38103236032566e-06, 3.5726896747814986e-06, 2.568225775509589e-06, 3.5106838603096698e-06, 1.0006802460987028, 1.61199491231522e-06, 0.00022237037550937804]","[-2.4076015258992533e-06, -9.781871914311779e-06, 1.1029263221082318e-06, -7.704308247518436e-07, -8.678945592203545e-06, -3.211270831255163e-07, 2.5859936671366518e-05, -2.4076015258992512e-06, 1.6371707011474103e-06, 3.648268481319927e-06, -8.045450044473373e-06, 8.839174203613263e-07, 3.570260928773475e-06, 2.566479872935402e-06, 3.508297266402187e-06, 0.9999999748257243, -8.83917420361325e-07, 0.00022221920616331549]"
