R,trial_index,a0,a1,a2,b0,b1,b2,rank_H_numeric,rank_HDelta_numeric,lift_span_rank_numeric,channel0_identity_max_abs,channel1_identity_max_abs,channel2_identity_max_abs,tensor_max_abs_residual,tensor_loss
23,101,0.6371612908590868,-1.1938343885844405,1.444230058711415,-0.837049639093563,-0.01257877972555913,0.8285867348258513,9,9,1,1.0665746318592109,0.9981254770008301,0.8506234129152043,1.0665746318592109,26.237911695977207
23,102,0.8969599516252482,0.29155936885287914,0.49857063778025823,-0.6467775370423993,0.7019153781357614,-0.7701135142889765,9,9,1,0.7426269323992086,1.090791852374254,0.8296600322131527,1.090791852374254,23.967709352879535
23,103,1.1142643102606802,-0.03152707742571229,1.743613585320487,1.3819916859329167,1.1538387871874152,-0.646141199770886,9,9,1,0.9629600330098635,1.00087499543578,1.0270990844398398,1.0270990844398398,26.91840701596935
23,104,0.6202789949531269,1.1834164240651888,0.07825194285014628,2.059337230994358,-0.8765499566247944,-0.14512426652130858,9,9,1,0.9675824974305635,1.0263256603098578,1.0002882041134222,1.0263256603098578,26.947767256684592
23,105,0.7919482059239024,-0.8329592924791984,-0.5883133737929411,-1.4898137948407644,0.6852802965398742,-2.0398473860665036,9,9,1,0.943115033333396,0.9724792186519874,1.0578595610741142,1.0578595610741142,26.761084317535477
23,106,-0.3186649552914079,-1.352487473024961,1.0504710918782598,-1.4061122065395424,-0.9505105074650176,0.8593058782534343,9,9,1,0.8924263759682328,0.6913674766526453,0.7832877783837288,0.8924263759682328,21.303734679041455
23,107,0.5876369181887825,-0.3408745956379816,-1.5927027891147862,0.5116449531550112,-1.6089850835131867,0.5435280139141693,9,9,1,1.00052769134601,1.0009626066520163,0.9984806463330177,1.0009626066520163,26.999738498979397
23,108,1.060010668346706,0.22735932459894254,-1.026478852351161,0.283819000648368,-0.6493293026180251,1.565868883904095,9,9,1,1.066437792459916,0.9673982236864678,0.6450486016310234,1.066437792459916,24.109961559996663
23,109,-0.367715839660377,1.8775710877921057,-0.2332286092422782,-0.8062300624175991,-0.3737669812113895,0.16391633880030984,9,9,1,1.0433473056651545,0.8973903740564495,0.9944102182657085,1.0433473056651545,26.416331081885815
23,110,3.056414640936909,-0.6608821402036367,0.46758413296696694,1.3068694627337811,-0.5462947997124722,1.6562280822706172,9,9,1,0.5684513307738925,0.9609935539929209,0.9163308783725213,0.9609935539929209,22.011981868254008
23,111,1.4666325160422582,0.5678893867797769,1.4032504347266341,1.517975173444545,-1.6701057066075955,-0.7897212816403839,9,9,1,0.9851253294993648,1.0063367866943622,1.007404068076733,1.007404068076733,26.98979565843414
23,112,0.4679912719590529,0.5669853947073188,-0.02597863481625848,-0.18547555643569352,0.43100217090294013,-0.7971636738697808,9,9,1,1.0334203773814987,0.9059111321358915,0.9920264680557261,1.0334203773814987,26.38222179815805
23,113,-1.5397679138172355,1.2656963510694164,1.1009190980140218,1.255614647225105,0.04433772197058945,-0.6561766413361261,9,9,1,0.517517024972857,1.0140046822119884,0.8197204245857613,1.0140046822119884,21.16117918593546
23,114,0.08005591452513426,0.2435847407797274,0.3230120032948689,-0.26586411208821187,0.592652467291526,0.16394392899222357,9,9,1,1.0490845330109333,0.667078610767716,0.8778747339230123,1.0490845330109333,23.34634089931495
23,115,-2.0967196716093763,0.09990053513168005,-0.023959015661345923,0.046166893448055385,-0.2808861961344956,0.496022917877073,9,9,1,0.9908162504966848,0.9973377599111534,0.998872491767091,0.998872491767091,26.883238519574363
23,116,0.024508028473921622,0.10297304593526758,-0.6478714277666768,-1.7657658902260285,0.8693869812185623,0.9847878970122461,9,9,1,0.987731003101326,1.0253807381806344,0.8191164440958445,1.0253807381806344,25.490053668400243
23,117,0.14404952370582094,0.8683590267767473,-1.42135496690818,-0.5111858961339286,0.6657051283668396,0.5620260183197017,9,9,1,0.992398552351645,1.0596742329244286,0.9175359629619848,1.0596742329244286,26.72647873414252
23,118,0.2668266143105254,0.4030065913553913,0.32635917597702957,-0.7231180007810077,0.2155036479427533,-0.09359985468756574,9,9,1,0.8659109017673734,1.0603562053098583,0.9787711653569651,1.0603562053098583,26.14534445190777
23,119,0.919986514255955,-0.524702342962586,0.7712832277369158,0.1800156930432696,-0.8646790583237344,0.7952801573974929,9,9,1,0.9158051953182407,0.7693457771506704,0.6881631033034077,0.9158051953182407,21.35982668195086
23,120,-1.2796947352347634,-1.6777118461236582,1.3872322112839603,-1.0134692665791423,0.024446341028145954,0.33308684416027995,9,9,1,0.6931390930511951,1.0097041127698112,0.8906720405973407,1.0097041127698112,23.341637217765125
27,1,1.1930330072417923,0.8049782345365954,-0.8647139675842662,0.47666886592432345,-0.3163053398193829,-0.13209071521615118,9,9,1,0.7493637343446853,1.1122187241715964,0.9496592790247927,1.1122187241715964,25.301175637869665
27,2,1.9291020747665384,0.23984097533419318,-1.336211288110846,-0.7502541490965475,-0.26306552533560223,1.7335896902260488,9,9,1,0.7263519650699197,0.9880706703713125,0.5620241424282122,0.9880706703713125,20.488021000824997
