policy_name,base_label,step_idx,branch,sample_index,eps,base_kappa_ker,kappa_ker_state,honest_defect_l2,tensor_max_abs_residual,restricted_rank,rotation_deg,step_cost,used_budget_before,used_budget_after,score,is_regular,within_rotation,within_budget,accepted_by_policy
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,13,0.001,0.6245923009701738,0.6239597186080899,0.6239657008056081,2.1448631236311253e-15,14,0.14502344412195042,0.0036861967996614123,0.0,0.0036861967996614123,0.6239597186080899,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,13,0.003,0.6245923009701738,0.622691705692669,0.6227455796485397,1.9439153256868343e-15,14,0.4305675276693042,0.011058590398984236,0.0,0.011058590398984236,0.622691705692669,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,13,0.01,0.6245923009701738,0.6182247204926516,0.6188245476499143,1.889000851135026e-15,14,1.3850681193473804,0.03686196799661412,0.0,0.03686196799661412,0.6182247204926516,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,13,0.03,0.6245923009701738,0.6052352972355267,0.6106567172454765,3.965910600499742e-15,14,3.7806535029078967,0.11058590398984236,0.0,0.11058590398984236,0.6052352972355267,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,13,0.05,0.6245923009701738,0.5919534541196178,0.6070376549844508,1.7763568394002505e-15,14,5.792002443822962,0.1843098399830706,0.0,0.1843098399830706,0.5919534541196178,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,14,0.001,0.6245923009701738,0.6239919750646576,0.6239939608647902,2.859989729279965e-15,14,0.20776642856810487,0.0037560257519877716,0.0,0.0037560257519877716,0.6239919750646576,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,14,0.003,0.6245923009701738,0.6227869669173504,0.6228047864304277,3.3306690738754696e-15,14,0.6147669269501091,0.011268077255963314,0.0,0.011268077255963314,0.6227869669173504,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,14,0.01,0.6245923009701738,0.6185262144807846,0.6187223224410324,2.424685374226285e-15,14,1.9545732950682355,0.03756025751987772,0.0,0.03756025751987772,0.6185262144807846,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,14,0.03,0.6245923009701738,0.6060358413435755,0.6077642174424199,4.945015418432385e-15,14,5.1687213869671265,0.11268077255963313,0.0,0.11268077255963313,0.6060358413435755,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,14,0.05,0.6245923009701738,0.5931769752702843,0.5979221057203711,5.485634924257692e-15,14,7.698467241317872,0.18780128759938858,0.0,0.18780128759938858,0.5931769752702843,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,15,0.001,0.6245923009701738,0.6240303220471123,0.6240342442982003,4.924274044276037e-15,14,0.11582900756006764,0.0036133193422682765,0.0,0.0036133193422682765,0.6240303220471123,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,15,0.003,0.6245923009701738,0.6229043859577311,0.6229397350133214,2.6929028584542313e-15,14,0.3447336831757127,0.01083995802680483,0.0,0.01083995802680483,0.6229043859577311,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,15,0.01,0.6245923009701738,0.6189433071783207,0.6193379445254771,2.4336651449925926e-15,14,1.118159915397926,0.036133193422682765,0.0,0.036133193422682765,0.6189433071783207,1,1,1,1
